  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30   5 -67.50   30.8   2.3  3.9   1.5  1.8    -.1   2.3  9.4   1.6  5.0
  30   0 -67.50   30.8   2.3  3.9   1.5  1.8    -.1   2.3  9.4   1.6  5.0
  30  80 -60.00   86.4  41.5 21.9  45.2  5.9   -5.3  45.6   .9  46.7  9.1
  30  75 -60.00   90.1  38.5  9.5  35.7  6.3   -4.8  44.3 21.0  44.4  9.3
  30  70 -60.00   84.3  40.2 10.5  31.9  6.5   -8.5  51.7 16.5  34.4  9.9
  30  65 -60.00   93.6  43.5 14.8  24.5  5.5   -1.0  62.8 21.0  27.5  8.9
  30  60 -60.00   98.3  41.6 18.6  23.6  4.8   -6.4  72.6   .4  24.9  8.1
  30  55 -60.00  109.3  36.6 21.9  16.4  5.1   -5.4  55.8  3.0  19.0  7.9
  30  50 -60.00  110.3  27.4  1.1  15.9  5.8     .2  39.3  6.3  17.8  8.9
  30  45 -60.00  118.6  20.2  5.4  13.1  4.5    1.0  24.2 10.7  14.7  7.6
  30  40 -60.00  124.9  19.2  9.0   9.7  5.8    -.5  23.2 14.8   9.5  8.7
  30  35 -60.00  119.5  15.0 12.1   5.9  3.3    1.0  16.7 19.0   6.2  6.4
  30  30 -60.00  109.6  10.3 16.6   3.6  4.8     .8  10.6 23.7   4.0  7.9
  30  25 -60.00   94.4   7.6 19.4   3.6  4.9     .6   7.6  1.7   3.8  8.1
  30  20 -60.00   81.3   5.4 20.9   2.5  5.5     .5   5.7  2.8   2.7  8.5
  30  15 -60.00   68.3   2.8 22.0   1.5  5.8     .3   2.7  4.2   1.8  8.7
  30  10 -60.00   53.2   1.9   .1   1.1  3.3     .0   2.1  7.0   1.3  7.3
  30   5 -60.00   34.5   2.2  2.3   1.7  1.5    -.2   2.4  9.1   1.8  5.4
  30   0 -60.00   34.5   2.2  2.3   1.7  1.5    -.2   2.4  9.1   1.8  5.4
  30  80 -52.50   54.1  30.9 22.1  37.9  6.2   -4.3  42.4 22.6  44.6  8.8
  30  75 -52.50   55.6  34.1  8.5  31.9  6.4    2.6  32.3 15.9  37.3  9.4
  30  70 -52.50   59.1  47.5 13.1  27.9  5.5    -.2  61.1 18.6  30.7  9.4
  30  65 -52.50   59.7  48.5 16.3  24.3  4.6   -6.1  70.2 22.7  28.5  8.3
  30  60 -52.50   64.4  45.9 19.3  23.0  6.1  -10.8  79.0  1.7  27.3  9.3
  30  55 -52.50   73.7  36.3 22.8  15.5  7.3   -4.7  62.6  5.2  17.9   .3
  30  50 -52.50   83.6  26.6  3.2  14.5  3.4   -1.1  40.4  9.2  18.4  5.7
  30  45 -52.50   93.8  21.9  7.8   9.0  4.6     .9  31.5 13.4  10.4  7.5
  30  40 -52.50  104.5  14.8 11.3   8.3  4.3   -2.4  21.3 17.0   9.4  7.8
  30  35 -52.50  108.9  10.9 13.7   5.6  5.9    2.2  14.4 20.1   6.5  9.0
  30  30 -52.50  105.6   8.9 17.9   4.1  4.6     .2  11.5   .7   4.9  7.7
  30  25 -52.50   93.6   8.3 19.3   2.2  5.5     .5   9.1  2.0   2.6  8.0
  30  20 -52.50   80.3   5.3 21.4   2.0  5.3     .6   5.5  3.6   2.2  8.3
  30  15 -52.50   66.7   3.1 22.5   1.4  4.9     .1   3.2  4.9   1.5  8.0
  30  10 -52.50   50.9   2.1  1.1   1.5  2.8     .2   2.0  8.1   1.5  6.5
  30   5 -52.50   32.5   1.9  5.9   1.9  2.1     .0   2.1 11.4   1.8  5.6
  30   0 -52.50    9.8   1.4  8.0   2.4  1.3   -3.9   1.2 13.0   2.2  4.2
  30  80 -45.00   36.6  32.3  1.9  43.3  6.0    4.9  38.0 19.2  45.3  8.7
  30  75 -45.00   40.8  35.6  7.8  31.2  5.7    -.4  43.8 15.5  39.1  8.6
  30  70 -45.00   36.8  54.1 12.4  30.4  5.8   -5.7  72.6 18.8  32.2  8.6
  30  65 -45.00   33.0  46.0 16.7  25.7  5.3  -10.6  76.5 23.5  30.5  8.3
  30  60 -45.00   31.1  51.0 21.2  24.2  7.2   -9.0  87.7  3.3  29.8 10.6
  30  55 -45.00   38.1  37.2  1.0  16.9  1.9   -6.1  66.0  6.9  21.2  3.3
  30  50 -45.00   49.9  24.5  4.2  12.0  3.4   -2.7  45.4 10.5  16.4  5.7
  30  45 -45.00   63.8  21.1  8.3  10.2  4.8    2.5  37.7 14.2  11.9  8.1
  30  40 -45.00   75.5  15.1 12.6   5.8  6.1   -3.9  29.6 17.8   7.6 10.1
  30  35 -45.00   83.9  11.4 14.4   3.8  3.9     .9  21.7 20.7   4.2  5.0
  30  30 -45.00   87.8  10.0 19.3   3.5  5.7    -.6  17.3  1.1   4.9  9.2
  30  25 -45.00   84.1   8.3 20.3   2.5  5.0     .3  12.2  2.4   3.0  8.3
  30  20 -45.00   75.2   5.8 22.1   2.1  4.4     .5   7.0  4.3   2.4  7.6
  30  15 -45.00   62.4   3.5   .3   1.8 10.1     .3   3.7  6.3   1.9  1.3
  30  10 -45.00   46.9   2.6  2.9   1.8  1.4     .3   2.8  8.8   1.8  4.9
  30   5 -45.00   28.9   2.2  6.9   2.1  1.9     .1   2.5 12.7   2.2  5.4
  30   0 -45.00   11.2   1.8  5.2   2.1  2.4   -3.1   1.9 11.0   1.8  5.9
  30  80 -37.50   26.9  42.4  3.9  31.2  5.5    5.5  42.5 11.4  36.1  7.5
  30  75 -37.50   21.9  46.9  9.4  31.6  5.3    3.2  58.0 15.8  39.4  8.2
  30  70 -37.50   19.3  53.5 12.5  33.6  6.1   -9.9  77.1 19.2  36.9  9.4
  30  65 -37.50    7.4  46.4 16.7  21.7  6.4   -9.7  77.1 23.7  22.3  9.9
  30  60 -37.50    8.8  51.8 21.8  19.2  8.2   -8.5  86.8  3.8  26.6 11.4
  30  55 -37.50   11.2  38.5  1.9  17.5  2.7   -6.3  65.2  7.7  22.3  5.7
  30  50 -37.50   20.6  26.6  5.6  10.4  5.5   -2.8  48.6 11.9  13.4  9.2
  30  45 -37.50   31.6  20.1  8.3   7.7  6.0    -.4  39.1 14.9  10.3 10.0
  30  40 -37.50   43.0  17.0 10.5   5.2  6.7   -1.9  32.7 17.5   6.6 11.3
  30  35 -37.50   51.7  11.9 14.6   3.7  4.4    -.1  23.0 21.1   4.7  5.7
  30  30 -37.50   58.7  10.3 18.9   3.4  3.8   -1.4  19.6  1.0   4.0  5.6
  30  25 -37.50   63.5   7.8 21.4   1.8  5.7    -.3  14.8  3.0   2.2 11.3
  30  20 -37.50   61.9   6.3 23.3   1.9  7.9     .6   8.8  5.0   2.4 11.4
  30  15 -37.50   55.3   4.4  1.5   1.6  1.6     .2   5.4  7.3   1.8  4.8
  30  10 -37.50   44.0   2.9  3.9   1.4  2.0     .4   3.0  9.9   1.6  5.5
  30   5 -37.50   26.0   2.6  6.3   1.4  2.4     .3   2.8 12.7   1.5  5.7
  30   0 -37.50   11.0   3.0 11.1   1.5  2.9   -3.1   3.0 16.9   1.6  5.5
  30  80 -30.00   13.7  45.9  3.0  28.0  5.3    3.7  49.7 11.4  30.9  6.9
  30  75 -30.00    7.5  46.4  8.0  32.5  5.2    5.1  58.5 15.3  35.9  7.8
  30  70 -30.00    -.2  56.9 11.9  40.1  5.5   -9.5  82.5 18.7  41.4  9.0
  30  65 -30.00  -13.1  50.1 17.2  23.1  7.3  -12.0  80.7 23.5  24.5 11.5
  30  60 -30.00  -20.5  42.8 21.8  17.5  6.0  -12.5  84.4  3.5  25.6  6.2
  30  55 -30.00  -14.8  41.4  1.8  13.4  4.7   -2.2  64.9  8.1  21.2  8.1
  30  50 -30.00   -4.4  27.5  6.0   9.8  6.1   -1.1  48.5 12.3  13.8 10.4
  30  45 -30.00    3.7  19.0  8.4   6.6  6.7   -1.5  34.6 15.3   7.7   .1
  30  40 -30.00   14.6  17.4 11.4   4.6  5.3   -4.5  30.7 18.1   5.5 10.3
  30  35 -30.00   26.0  11.6 14.6   3.0  7.2     .8  23.8 21.4   4.4   .6
  30  30 -30.00   35.1   9.0 17.9   2.8  4.7   -2.3  20.1   .5   3.3  3.3
  30  25 -30.00   43.8   7.4 20.9   2.3  5.8   -1.0  16.8  2.9   2.4  4.7
  30  20 -30.00   48.0   6.5 24.0   1.6   .9    -.2  11.4  5.6   2.2  3.2
  30  15 -30.00   47.2   5.0  2.1   1.3  3.8     .0   7.1  7.8   1.5  5.9
  30  10 -30.00   38.3   3.4  4.9   1.4  3.5     .1   4.2 10.8   1.6  6.5
  30   5 -30.00   20.9   4.1  7.5   1.1  2.9    -.1   4.3 13.6   1.1  6.3
  30   0 -30.00    8.0   5.5 14.7   1.3  1.3   -1.5   4.5 20.1   1.3  4.4
  30  80 -22.50    8.2  51.2  4.3  28.9  5.7     .4  61.9 11.1  25.8  7.0
  30  75 -22.50   -1.2  57.7  8.6  27.0  5.4   -3.5  62.9 14.9  30.0  7.0
  30  70 -22.50  -14.4  53.7 12.4  34.4  5.5  -11.4  74.6 18.8  35.7  8.6
  30  65 -22.50  -30.9  43.9 17.4  22.5  7.0  -10.7  79.2 23.1  26.1 11.5
  30  60 -22.50  -43.0  39.0 21.7  13.7  5.2  -15.7  74.1  3.2  23.5  6.5
  30  55 -22.50  -34.8  41.0  1.4  12.6  5.9   -2.4  59.4  8.2  16.8  9.8
  30  50 -22.50  -25.2  25.8  6.2   8.5  5.8    2.5  44.0 12.4   8.3 11.8
  30  45 -22.50  -17.5  20.3  8.8   5.9  7.2   -2.4  31.0 15.3   7.2  1.0
  30  40 -22.50   -7.2  16.4 12.1   3.4  6.8   -4.6  24.6 18.8   5.2 11.3
  30  35 -22.50    6.1  11.5 12.9   2.4  7.1     .4  18.2 20.5   3.2   .4
  30  30 -22.50   13.3   8.3 16.5   1.7  6.2   -3.0  17.7 23.7   2.8  2.9
  30  25 -22.50   23.1   7.2 19.7   1.3  3.6   -1.4  16.1  2.5   2.0  4.0
  30  20 -22.50   30.5   5.8 23.3   1.3  4.0    -.3  12.7  5.2   1.4  5.4
  30  15 -22.50   33.1   4.5  2.7    .9  3.2    -.2   8.2  8.1   1.0  5.9
  30  10 -22.50   28.7   3.4  4.7    .8  3.2     .1   5.5 10.3    .9  6.4
  30   5 -22.50   14.0   5.1  7.0   1.1  3.3    -.1   5.8 12.7   1.0  6.5
  30   0 -22.50   14.0   5.1  7.0   1.1  3.3    -.1   5.8 12.7   1.0  6.5
  30  80 -15.00   -2.1  45.1  2.0  27.8  5.7   -5.1  65.0 10.4  25.1  3.0
  30  75 -15.00   -9.6  47.9  9.3  27.7  5.6   -8.0  59.0 14.5  31.9  5.9
  30  70 -15.00  -23.8  44.8 12.9  31.7  5.6   -7.0  58.8 19.0  31.5  8.2
  30  65 -15.00  -41.5  39.0 18.3  23.1  6.8  -10.0  59.0 22.9  24.2 10.9
  30  60 -15.00  -51.1  35.6 22.4  14.4  5.2  -11.3  49.9  2.9  17.2  6.6
  30  55 -15.00  -49.0  27.9   .9  14.0  5.4   -6.0  40.2  7.4  15.2  9.5
  30  50 -15.00  -40.7  26.1  4.4   8.4  6.6    2.9  36.2 11.1   9.0   .3
  30  45 -15.00  -33.0  20.0  9.1   5.2  7.6   -1.3  24.9 15.8   5.8  1.1
  30  40 -15.00  -22.7  14.7 10.9   3.2  8.3   -3.6  15.9 18.3   4.7  2.5
  30  35 -15.00  -10.1  11.1 12.8   2.1  6.9     .8  13.2 20.1   2.4  2.0
  30  30 -15.00   -2.3   9.2 15.2   1.5  6.8   -4.4  13.1 22.3   2.0  2.1
