  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 205 -72.50   39.9 108.4 16.9  60.3 15.1   -4.9 225.8 22.5  24.5 16.5
  30 210 -72.50   39.9 108.4 16.9  60.3 15.1   -4.8 225.8 22.5  24.5 16.5
  30 215 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30 220 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30 225 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30 230 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30 235 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30 240 -72.50   39.8 108.4 16.9  60.3 15.1   -4.7 225.8 22.5  24.5 16.5
  30  80 -67.50   91.4   8.6 19.2  47.9 20.1   -5.9  24.7 24.1  58.0 23.0
  30  85 -67.50   95.4  17.0 19.2  53.0 20.1   -6.3  41.4 24.1  60.3 23.0
  30  90 -67.50   98.3  28.4 20.0  48.3 19.2   -1.1  58.1 24.6  59.7 22.0
  30  95 -67.50  105.3  26.1 20.6  49.1 17.9   -1.1  62.8 24.2  68.1 20.8
  30 100 -67.50  116.2  28.6 20.4  54.7 17.3  -13.3  79.8 23.7  72.9 20.1
  30 105 -67.50  114.7  43.8 19.8  53.9 17.2  -39.3 112.1 23.5  66.1 19.7
  30 110 -67.50   96.4  59.8 19.7  58.0 17.2  -63.5 144.1 23.4  57.1 19.6
  30 115 -67.50   71.7  67.6 19.5  64.7 17.0  -69.7 166.4 23.2  49.1 19.8
  30 120 -67.50   51.9  69.8 19.2  69.8 16.7  -67.4 180.5 23.0  41.5 19.9
  30 125 -67.50   39.6  70.0 18.8  72.8 16.4  -61.9 189.2 22.8  35.0 20.0
  30 130 -67.50   33.1  69.8 18.5  75.2 16.0  -55.5 194.0 22.8  29.0 20.0
  30 135 -67.50   29.5  69.6 18.3  77.4 15.8  -49.2 196.5 22.8  23.8 19.9
  30 140 -67.50   27.3  69.3 18.1  79.4 15.6  -43.6 197.7 22.7  20.3 19.8
  30 145 -67.50   25.9  69.0 18.0  81.0 15.5  -38.9 198.3 22.7  18.6 19.7
  30 150 -67.50   24.9  68.6 17.9  82.2 15.4  -35.1 198.7 22.8  18.3 19.7
  30 155 -67.50   24.3  68.3 17.8  83.1 15.3  -32.1 199.1 22.8  18.8 19.7
  30 160 -67.50   23.9  67.9 17.7  83.7 15.2  -29.8 199.4 22.8  19.5 19.7
