  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 090  45.0   36 225.44  22.39 15.2   1.46 10.1    -.5   1.3  2.9   1.3  2.1    1.3    .6 10.3    .4 23.5
 090  45.0   27 223.87  23.47 15.1    .77 11.4    -.5   1.8  6.1    .9  2.3    1.6   1.4  5.4    .6 23.4
 090  45.0   18 221.93  24.28 15.1    .60  8.3     .2   1.9  8.1    .5  3.5    1.2   2.4  4.2    .7 23.5
 090  45.0    9 219.33  26.05 15.0    .93  7.5   -1.2   2.2  8.3    .6 20.6     .1   4.9  4.0    .6 20.5
 090  52.5  360 219.58  27.04 14.8   1.05  9.1   -1.2   2.2  8.0    .5  7.3    2.1   1.9  3.0    .3  8.5
 090  52.5  351 217.76  27.08 14.8    .76  8.4     .0   2.5  8.5    .5  7.2    1.8   2.1  2.9    .5  8.2
 090  52.5  342 217.02  27.41 14.8    .74  8.6    -.1   2.4  8.5    .3  6.4     .7   2.6  2.8    .3  -.7
 090  52.5  333 216.56  27.81 14.8    .90  9.4    -.5   2.1  9.0    .2  8.4    -.1   3.6  3.3    .4  -.1
 090  52.5  324 216.38  27.78 14.8   1.15  8.6    -.2   2.6  7.5    .3 11.0     .0   5.2  3.3    .3  -.3
 090  52.5  315 217.35  26.75 14.8   1.33  7.8     .6   2.6  6.3    .5  3.0     .0   4.8  2.8    .7   .8
 090  52.5  306 219.54  24.64 15.1    .97 11.4     .6    .9  6.0   1.0  3.9    -.3   2.2  1.1    .6  2.2
 090  52.5  297 221.77  23.75 15.2    .79   .6     .1   1.3  2.8    .9  3.3     .3   1.7 18.7    .4  3.6
 090  52.5  288 223.07  23.67 15.2   1.43  7.5    1.5   1.1  -.1    .5  3.9    1.0   2.9 18.1    .7  6.4
 090  52.5  279 223.42  24.23 15.0   1.23 11.2    2.0   1.4 22.6    .7  4.3    1.8   3.6 18.0    .4  7.2
 090  52.5  270 223.92  23.62 15.1    .38  6.8     .6   1.3 22.9   1.3  3.8    4.1   3.3 16.2    .5  6.5
 090  52.5  261 222.59  23.45 15.0    .36  5.1    2.4   1.0 18.0   1.2 15.1    6.4   1.7 14.3    .3 14.7
 090  52.5  252 221.32  23.38 15.0    .09  7.6    2.8   1.7 16.7    .9 14.4    4.5   1.3 15.2    .4 10.0
 090  52.5  243 221.01  23.63 14.9    .61  7.3    4.4   2.4 15.2    .5 14.8     .3    .3  1.0   1.0 10.5
 090  52.5  234 221.22  23.61 14.9    .34  7.5    1.9   2.4 16.1    .6 14.2   -1.9   2.5  6.7   1.1 10.6
 090  52.5  225 220.70  24.52 15.0    .51  1.8    -.7   1.8 14.9    .6 13.7    -.5   3.1  7.4    .6 10.3
 090  52.5  216 219.76  25.20 15.0   1.18 10.5    -.7   1.5 12.3    .4 14.3    1.6   2.0  8.3    .5  8.2
 090  52.5  207 219.91  24.22 15.0    .37  8.7    -.2    .9  9.1    .7 14.9     .1   1.9  5.4    .2 10.9
 090  52.5  198 220.47  24.13 14.9   1.15  8.2    -.4   1.9  4.1   1.2 14.8    1.7   1.3  3.7    .5 13.3
 090  52.5  189 220.62  23.70 15.0   1.31  8.5     .4   1.5  4.1   1.3 14.9    1.4    .9 16.1    .3 12.8
 090  52.5  180 220.79  23.23 15.1    .92  9.0     .4    .5 11.6    .8 15.8     .4   1.2 12.1    .5 11.9
 090  52.5  171 220.53  23.23 15.0    .42  9.5    -.4   1.1 11.9    .4 16.2    1.0   1.8  7.5    .5 12.8
 090  52.5  162 218.52  25.31 15.0   1.01 10.1     .5   2.2 11.7    .3 16.0    2.1   1.2  7.2    .8 11.2
 090  52.5  153 217.52  25.73 14.9    .98 11.1    1.5   3.5 13.6    .1 19.9    1.2   1.1  7.1    .5 11.4
 090  52.5  144 215.68  28.67 14.8   1.59 10.6    -.2   3.2 13.5    .4 23.3     .4   2.6  5.1    .8 21.7
 090  52.5  135 213.10  30.87 14.7   1.82  7.5     .0   3.6 11.0    .7 23.4     .9   7.1  4.2   1.1 20.6
 090  52.5  126 211.96  31.02 14.6   1.69  4.5   -1.2   2.9 11.7    .6 15.7    -.6  10.4  3.5    .6 19.9
 090  52.5  117 213.84  31.53 14.6   1.12  6.8   -2.4   4.8  2.7   1.6 17.1   -1.8  13.1  3.0    .4  1.2
 090  52.5  108 213.28  34.10 14.5   1.71  8.3   -5.4   8.9  2.5    .7 17.5    4.0   9.1  1.9   1.4 15.0
 090  52.5   99 213.38  31.66 14.6   2.57  9.8    -.5   5.8  3.4   1.5 15.2    5.4   4.1 23.8   1.4   .3
 090  52.5   90 213.66  29.42 14.7   2.10  9.8    -.3   6.8  4.0   1.4 15.5    1.5   3.8  1.8   1.4   .3
 090  52.5   81 215.23  27.00 14.9    .91  9.5    -.4   6.6  3.8    .7 17.4     .7   7.1  2.1   1.7  1.0
 090  52.5   72 216.80  26.20 14.9   1.50  7.0    -.3   5.0  4.1    .6 20.2    2.8   5.1  2.2   1.1  2.0
 090  52.5   63 219.52  23.99 14.9   1.77  7.2    1.7   5.9  4.6    .5 20.4    2.0   3.5  2.0    .8  2.3
 090  52.5   54 222.65  22.15 15.3   2.15  8.6    1.3   3.8  4.0    .3   .5   -1.3   2.4  2.6    .8  2.3
 090  52.5   45 225.65  21.00 15.3   1.10  8.5    -.1   1.1  2.8    .8  2.0   -2.8   1.0  5.0    .8  2.1
 090  52.5   36 227.62  20.43 15.1    .12  2.9   -2.1    .9  4.4    .7  2.3    -.8    .5 10.7    .5   .1
 090  52.5   27 226.41  21.70 15.0    .12  9.7   -1.7   1.1  5.4    .8  2.9    1.3    .9  3.5    .4  1.5
 090  52.5   18 224.67  22.91 15.0    .50  8.6   -1.2    .8 10.9    .7  3.9    1.1   1.0  3.1    .5  2.0
 090  52.5    9 222.13  25.35 14.9    .66 10.1   -1.7   1.2  8.9    .6  5.8    1.6   1.1  3.0    .3  2.6
 090  60.0  360 221.50  25.05 14.9   1.85  9.5     .1   1.1  9.7    .5  4.6     .1   2.1  6.6    .2  5.0
 090  60.0  351 220.45  25.41 14.9   2.48  9.4     .6   1.1  9.9    .4  4.6     .1   2.0  5.3    .3  2.3
 090  60.0  342 220.00  25.23 14.9   2.63  9.2    1.0    .9 10.2    .3  4.5    -.3   2.0  4.5    .7  1.6
 090  60.0  333 219.85  24.80 15.0   2.56  9.0    1.6    .7 11.2    .1 10.7    -.1   2.0  4.1    .7  1.4
 090  60.0  324 219.98  24.58 15.0   2.32  7.9    2.0    .7  9.2    .1  1.0    -.1   1.9  2.7    .7   .8
 090  60.0  315 220.64  24.10 15.0   2.36  7.2    2.2    .9  9.4    .4  3.1    -.7   2.0  1.9    .9  1.0
 090  60.0  306 221.60  23.01 15.2   1.86  7.4    1.7   1.0 10.7    .7  3.2   -1.4   2.1  3.5   1.1  1.7
 090  60.0  297 222.77  21.81 15.2   1.58  7.2    1.4    .9 12.8    .9  3.2   -1.8   2.5  5.3    .9  1.7
 090  60.0  288 224.00  21.02 15.2   1.57  6.1    1.7    .3 16.5    .9  3.1   -1.2   1.6  6.5    .5 13.0
 090  60.0  279 224.76  21.22 15.1   1.93 11.1    1.5   1.2 19.9    .8  2.9   -1.5   1.3  9.1    .4 12.0
 090  60.0  270 224.76  21.51 15.1   1.69  9.5    1.4   1.7 19.3   1.0 14.8     .2   1.2 12.9    .6 11.2
 090  60.0  261 224.16  21.44 15.0   1.29  6.9    1.9   1.9 17.3   1.2 15.3    2.1   1.7 14.2    .7 10.9
 090  60.0  252 223.11  22.15 15.0   1.30  6.2    2.9   2.4 16.5   1.1 15.3    3.4    .9 12.1    .7 12.2
 090  60.0  243 222.77  22.05 14.9    .88  4.9    3.2   2.1 16.5   1.0 14.8    2.8    .9 10.8    .6 11.4
 090  60.0  234 222.23  22.39 14.9   1.18  5.1    2.4   1.8 16.5    .6 14.1     .2    .5  4.5   1.0 10.7
 090  60.0  225 221.56  22.97 15.0   1.69  6.3    1.4   1.3 15.5    .5 13.0   -1.0   2.1  4.9    .8 10.9
 090  60.0  216 221.13  23.62 15.0   2.37  6.3    1.2    .7 12.5    .5 13.3    -.7   2.7  4.7    .6 12.3
 090  60.0  207 220.97  23.67 15.0   2.41  5.3    1.4    .6  7.1    .5 13.7     .0   2.3  4.6    .6 12.7
 090  60.0  198 221.49  23.14 15.0   2.56  4.9    1.8    .5  3.9    .7 14.2   -1.1   1.9  4.5    .7 12.5
 090  60.0  189 221.76  22.91 15.1   2.47 10.7    2.1    .2 22.4    .7 14.8   -1.2   1.4  5.6    .8 12.2
 090  60.0  180 222.27  22.38 15.1   1.77 10.3    1.9    .4 18.2    .4 15.4   -1.4   1.2  7.7    .7 11.9
 090  60.0  171 222.22  22.74 15.0   1.81  9.6    1.2    .1 12.1    .2 15.3    -.6   1.0  7.0    .6 12.1
 090  60.0  162 221.26  23.69 15.0   2.55  8.9    1.6   1.1 12.4    .1 16.6    -.5   1.8  5.4    .5 12.3
 090  60.0  153 220.62  23.89 15.0   2.61  9.0    1.5   2.1 13.4    .2 17.2   -1.8   2.7  5.4    .5 12.7
 090  60.0  144 219.83  25.13 14.9   2.89  8.6     .5   2.0 13.0    .2 13.3   -2.2   3.4  5.1    .4 12.6
 090  60.0  135 218.49  26.49 14.8   3.01  6.9     .5   2.0  8.8    .5 13.7   -1.8   3.6  3.8    .5 22.8
 090  60.0  126 217.12  26.31 14.8   2.28  4.9     .8   2.8  7.4    .6 15.3   -2.5   6.0  3.3    .6 22.9
 090  60.0  117 217.99  25.70 14.9   2.02  5.6     .2    .9  2.1   1.0 16.3   -4.7   7.2  3.2   1.0   .5
 090  60.0  108 219.13  27.34 14.8   1.50  5.7   -2.2   2.6  2.6    .7 15.9   -2.5   4.1  3.2   1.9  1.2
 090  60.0   99 218.97  28.43 14.5   2.64  8.6   -1.8   5.1  3.3   1.1 15.3    3.4   2.3   .5   1.6   .9
 090  60.0   90 219.83  25.57 14.6   3.00  8.1    2.0   6.2  2.9   1.7 15.2    1.5   3.4 23.8   1.3   .5
 090  60.0   81 220.66  24.07 14.8   2.09  7.1    1.3   4.2  2.8   1.5 15.9     .7   3.7 23.3   1.5   .3
 090  60.0   72 222.26  23.07 15.1   1.77  5.6    2.2   2.3  3.3    .8 17.5     .3   3.3   .7   1.2   .9
 090  60.0   63 224.32  22.59 15.1   1.78  6.1    2.4   3.1  3.4    .6 17.0     .4   3.5   .6   1.1  1.4
 090  60.0   54 226.14  21.62 15.1   1.84  6.0    2.2   2.2  3.0    .5  4.4    -.1   3.1 23.4   1.1  1.2
 090  60.0   45 227.15  21.28 15.2   2.20  6.3    1.7    .7  2.4    .4  2.8   -1.6   1.8  1.1   1.0  1.1
 090  60.0   36 228.01  21.00 15.3   2.08  6.7     .6    .6  5.6    .7  2.7   -2.1   1.7  4.8    .6  1.0
 090  60.0   27 227.18  21.76 15.2   1.83  5.6    -.1    .9  7.8    .8  3.1   -1.2   1.7  5.4    .5  1.1
 090  60.0   18 225.77  22.41 15.1   1.83  4.9     .1    .9 12.0    .9  3.9   -1.3   2.0  6.2    .5  1.5
 090  60.0    9 223.67  23.69 15.0   1.30 10.2    -.3    .9  9.5    .8  4.3    -.9   2.3  7.0    .4  2.7
 090  67.5  360 223.06  21.40 14.9   1.52  8.6    1.2   1.5 13.5    .6  3.5    3.6   1.6  1.4    .9   .1
 090  67.5  351 222.66  20.61 15.0   1.36  8.3    1.4   1.4 13.8    .4  3.3    3.2   1.6  1.5    .8   .2
 090  67.5  342 222.48  19.97 15.1   1.19  8.2    1.8   1.3 13.5    .4  2.7    2.8   1.4  1.6    .8   .2
 090  67.5  333 222.54  19.51 15.1   1.10  8.0    2.2   1.1 13.1    .6  2.2    2.4   1.0  2.4    .7   .1
 090  67.5  324 222.77  19.46 15.1   1.15  7.7    2.3    .9 13.5    .6  2.0    2.1    .8  3.6    .5   .3
 090  67.5  315 222.96  19.41 15.1   1.15  6.5    2.2    .7 14.7    .5  1.7    2.1    .6  2.7    .4   .5
 090  67.5  306 223.05  19.15 15.1   1.26  5.2    2.2   1.1 14.8    .5  1.7    2.2    .9   .7    .6 12.2
 090  67.5  297 222.89  19.00 15.1   1.28 10.2    2.6   1.4 14.1    .5  1.4    1.8   1.4   .1    .6 12.3
 090  67.5  288 222.96  18.97 15.1   1.33  9.8    2.9   1.5 13.5    .6 13.5     .7   1.3  -.6    .6 11.8
 090  67.5  279 223.10  18.97 15.1   1.32  9.2    3.1   1.4 13.5    .5 13.2     .1   1.4 20.6    .7 11.0
 090  67.5  270 223.06  18.95 15.0   1.39  8.2    3.1   1.2 14.0    .6 12.4     .0   1.8 19.2    .9 10.6
 090  67.5  261 222.90  19.03 15.0   1.48  7.4    3.3   1.3 14.3    .7 12.7     .8   1.5 19.0    .9 10.7
 090  67.5  252 222.66  18.84 14.9   1.19  5.6    3.6   1.4 14.3    .8 13.4    1.4   1.0 18.2    .9 10.2
 090  67.5  243 222.38  19.09 14.9   1.13  4.7    3.6   1.1 15.0    .8 13.8    1.9    .3 21.5    .9 10.7
 090  67.5  234 222.29  19.26 14.9   1.04  5.5    3.6   1.1 14.1    .4 13.7    3.2    .5  5.0    .7 10.9
 090  67.5  225 222.11  19.61 14.9   1.28  4.9    3.4   1.3 13.5    .3 13.5    4.5    .4  5.6    .7 10.7
 090  67.5  216 221.98  20.15 14.8   1.31  3.7    3.4   1.0 11.5    .8 15.2    5.0    .2  1.5    .8 10.2
 090  67.5  207 222.03  20.12 14.8   1.31  7.9    3.7   1.0 11.1   1.1 15.2    4.3    .4 22.9    .8 10.2
 090  67.5  198 222.22  20.43 14.8   1.33  7.7    4.0    .6  9.9   1.3 14.8    4.1    .6 18.2    .8 10.6
 090  67.5  189 223.10  20.75 14.8   1.86  8.3    3.5   1.1 12.4   1.0 15.0    3.4    .6 19.1    .8 10.8
 090  67.5  180 223.01  21.18 14.8   1.78  7.9    3.2   1.6 12.7    .7 14.6    2.9    .1 21.6    .8 10.8
 090  67.5  171 223.32  21.54 14.8   1.90  7.7    3.1   1.6 12.9    .6 14.7    2.9    .2   .2    .9 11.2
 090  67.5  162 223.06  22.40 14.7   2.09  7.2    2.6   1.2 12.5    .4 15.0    3.4    .8 21.7    .8 11.6
 090  67.5  153 222.50  22.75 14.8   2.47  6.6    2.5   1.5 11.7    .3 15.7    3.4   1.3   .5    .8 12.0
 090  67.5  144 222.08  22.83 14.8   2.64  6.4    2.2   1.7 12.0    .3 15.0    2.7   2.4  2.2   1.0 12.5
 090  67.5  135 221.86  22.81 14.8   2.42  6.1    1.9   1.3 10.2    .6 14.9    2.5   3.3  2.2    .7 12.4
 090  67.5  126 221.68  22.28 14.9   2.10  4.7    1.7   1.7  7.3    .8 14.9    2.1   3.7   .8    .6 23.3
 090  67.5  117 221.50  21.53 14.9   2.00  9.8    1.4   1.7  7.0   1.0 14.6    1.1   3.6   .3   1.2 23.5
 090  67.5  108 221.84  21.29 14.9   1.89 10.2     .8   1.7  7.0   1.0 14.6     .1   4.0  2.1   1.6 23.9
 090  67.5   99 222.79  21.42 14.9   1.80 10.0    1.3   1.7  5.2    .9 14.8     .6   2.9  2.6   1.1   .7
 090  67.5   90 223.63  21.96 14.9   2.30  9.0    2.2   1.9  2.5    .9 15.4    2.6   1.5 23.3    .7  1.4
 090  67.5   81 224.52  21.43 14.9   2.06  7.4    2.7   1.5  1.2    .9 15.9    2.3   2.4 18.7    .5   .3
 090  67.5   72 225.66  20.59 14.9   1.66  6.2    3.2    .6   .5    .9  3.5    2.3   2.3 18.8   1.0   .0
 090  67.5   63 227.19  19.84 15.0   1.41  6.0    3.2    .4 20.4    .7  3.1    2.2   1.0 19.0   1.0   .4
 090  67.5   54 228.40  19.54 15.0   1.43  5.6    2.6    .7 20.4    .7  3.0    2.8    .8 16.9    .7   .6
 090  67.5   45 228.78  19.64 15.0   1.50  5.0    2.2    .7 20.8    .7  3.1    3.9    .8 16.6    .5   .5
 090  67.5   36 228.72  19.92 15.0   1.63  4.5    1.7    .3 18.5    .8  3.2    4.8    .5 19.7    .5   .6
 090  67.5   27 228.08  20.20 15.0   1.54  9.5    1.4    .7 13.6    .9  3.3    5.2    .6 22.9    .4 23.8
 090  67.5   18 226.49  20.88 14.9   1.55  8.7    1.2   1.2 13.3    .8  3.3    4.9    .9   .8    .6 23.4
 090  67.5    9 224.39  21.58 14.9   1.61  8.7    1.0   1.5 13.0    .7  3.4    4.2   1.3  1.6    .9 23.7
 090  75.0  360 223.77  14.39 14.9    .92  5.7     .9   2.6 13.1    .6  3.0     .8   1.5 10.3    .4  -.9
 090  75.0  351 222.81  13.78 14.9    .76  5.1    1.6   2.3 12.9    .6  2.9     .1   1.4 10.5    .6  -.8
 090  75.0  342 222.74  13.09 15.0    .68  4.9    2.5   1.8 12.4    .5  2.7    -.7   1.2  9.7    .7  -.6
 090  75.0  333 223.50  12.62 15.1    .75  5.8    2.9   1.5 11.9    .4  2.5   -1.5   1.0  8.7    .6  -.4
 090  75.0  324 223.72  12.41 15.1    .74  5.4    3.0   1.2 11.7    .3  2.0   -2.1    .8  7.6    .4  -.5
 090  75.0  315 223.70  12.29 15.1    .69  4.6    3.0   1.0 12.5    .3  1.6   -2.2   1.0  7.1    .3 10.1
 090  75.0  306 223.51  12.28 15.1    .68  9.3    3.1   1.0 13.6    .3  1.8   -1.7   1.3  7.1    .5  8.9
 090  75.0  297 223.37  12.23 15.1    .74  8.1    3.3   1.1 14.0    .4  2.1   -1.0   1.8  6.7    .7  9.0
 090  75.0  288 223.33  12.04 15.2    .65  7.8    3.7   1.2 14.1    .4  2.2    -.5   2.5  6.3    .8  9.2
 090  75.0  279 223.35  11.66 15.2    .46  7.6    3.9   1.3 14.3    .2 14.0    -.3   3.0  6.4    .8  9.3
 090  75.0  270 223.31  11.43 15.2    .35  6.5    4.4   1.0 14.7    .2 11.7    -.3   2.8  6.9    .8  9.1
 090  75.0  261 223.97  11.44 15.3    .47  7.4    4.3    .6 14.1    .3 11.1    -.1   2.1  7.0    .9  9.2
 090  75.0  252 224.16  11.41 15.3    .45  6.2    4.0    .7 13.5    .3 11.3     .6   1.5  6.5    .9  9.3
 090  75.0  243 223.58  11.55 15.2    .46  4.2    3.9    .5 14.0    .4 11.4    1.3   1.2  6.1    .7  9.5
 090  75.0  234 223.97  11.69 15.2    .50  4.7    3.6    .4 15.3    .3 11.8    1.8    .9  5.7    .6  9.8
 090  75.0  225 224.28  11.98 15.2    .54  4.1    3.1    .4 13.1    .2 12.8    2.5   1.0  5.2    .4 10.1
 090  75.0  216 224.28  12.22 15.2    .61  9.0    2.8    .9 11.6    .3 14.5    3.3   1.6  5.4    .2 10.1
 090  75.0  207 224.14  12.45 15.2    .69  8.1    2.9   1.3 11.8    .5 15.3    3.9   1.9  6.5    .3  9.9
 090  75.0  198 224.53  12.66 15.1    .75  7.7    2.8   1.3 12.1    .6 15.3    3.5   1.9  7.2    .4  9.9
 090  75.0  189 224.88  13.02 15.0    .75  6.9    2.6   1.3 11.9    .6 14.9    2.9   1.7  7.0    .6  9.9
 090  75.0  180 225.28  13.53 15.0    .93  6.6    2.4   1.7 12.4    .7 14.6    2.6   2.2  6.5    .7  9.9
 090  75.0  171 224.89  14.22 14.9   1.06  6.1    2.3   1.7 12.8    .7 14.2    2.0   2.5  6.6    .8 10.1
 090  75.0  162 225.20  14.24 14.9   1.00  5.5    2.1   1.4 12.5    .8 14.1    1.2   2.4  6.7    .7 10.4
 090  75.0  153 225.36  13.98 14.9   1.02  4.2    2.0   1.3 11.6    .8 14.2     .9   2.0  6.1    .7 10.8
 090  75.0  144 225.14  13.70 15.0   1.14  3.7    2.2   1.6 11.3    .8 14.2     .7   2.0  5.1    .7 23.3
 090  75.0  135 225.35  13.22 15.0   1.10  4.1    2.0   1.9 12.7    .8 14.4     .0   2.7  4.8    .8 23.8
 090  75.0  126 224.19  13.02 15.0    .75  8.3    2.0   1.7 13.1    .8 14.5     .0   2.8  5.2    .7 23.7
 090  75.0  117 223.86  12.46 15.1    .64  6.4    2.5   1.2 12.8    .8 14.5     .1   2.3  5.1    .8 23.3
 090  75.0  108 224.38  12.16 15.0    .76  6.3    2.9   1.0 12.7    .9 14.5    -.1   1.7  3.7   1.1 23.0
 090  75.0   99 224.33  12.91 15.0   1.00  6.8    3.5    .7 12.7    .8 14.4    -.6   1.9  2.8   1.3 23.3
 090  75.0   90 224.85  13.85 14.9   1.33  7.2    3.6    .6 13.2    .8  2.2   -1.6   1.6  2.9   1.4 23.6
 090  75.0   81 225.74  14.20 14.9   1.54  6.9    3.7    .5 15.5    .9  2.2   -1.5   1.2  4.6   1.4 23.7
 090  75.0   72 227.58  13.79 14.9   1.72  6.8    3.5    .7 16.8    .8  2.3   -1.3   1.1  6.2   1.4 23.6
 090  75.0   63 228.48  13.67 14.9   1.60  6.2    2.9    .8 16.5    .7  2.2    -.9   1.2  6.3   1.2 23.4
 090  75.0   54 228.30  13.81 15.0   1.28  5.3    2.5    .7 15.3    .6  1.7    -.5   1.4  5.9    .8 23.3
 090  75.0   45 228.24  13.74 15.1   1.10  4.5    1.7   1.3 14.4    .7  1.4    -.2   1.6  5.9    .5 23.2
 090  75.0   36 228.06  13.78 15.0   1.09  4.0     .9   2.1 14.4    .7  1.6     .3   1.7  6.6    .4 23.0
 090  75.0   27 227.46  14.07 15.0   1.02  9.3     .2   2.5 14.5    .7  2.2    1.0   1.9  7.7    .3 22.9
 090  75.0   18 226.13  14.57 14.9    .90  7.5     .0   2.4 14.2    .7  2.8    1.4   1.9  8.9    .2 23.3
 090  75.0    9 224.85  14.73 14.9    .91  6.3     .4   2.4 13.4    .7  3.1    1.3   1.7  9.9    .3 23.3
 090  82.5  360 222.97   5.39 15.5    .21  4.4    4.1   1.9 12.5    .4   .2    7.8   1.0  9.1    .5 -2.4
 090  82.5  351 222.46   5.27 15.5    .15  4.2    5.0   1.8 12.4    .4   .4    7.1    .6  9.1    .5 -2.2
 090  82.5  342 222.31   5.18 15.5    .08  4.1    5.8   1.6 12.3    .4   .8    6.1    .1 16.4    .6 10.1
 090  82.5  333 222.59   5.08 15.5    .02  7.6    6.2   1.4 12.1    .4  1.4    4.8    .7 -3.7    .6 10.4
 090  82.5  324 223.01   4.95 15.5    .05  5.1    6.1   1.3 12.1    .3  2.0    3.9   1.3 -3.5    .5 10.6
 090  82.5  315 223.11   4.84 15.5    .10  6.1    5.7   1.2 12.9    .2  2.7    3.3   1.6 20.5    .4 10.8
 090  82.5  306 222.89   4.77 15.5    .12  6.7    5.4   1.1 14.4    .1  2.9    2.5   1.8 20.1    .3 10.8
 090  82.5  297 222.74   4.67 15.4    .10  6.7    5.2   1.1 16.2    .1  2.5    1.8   1.9 19.5    .2 10.8
 090  82.5  288 222.90   4.53 15.4    .08  5.3    5.0   1.1 17.9    .1  3.2    1.1   2.2 19.2    .2 11.2
 090  82.5  279 223.27   4.41 15.3    .10  3.9    4.8   1.1 18.9    .1  4.5     .5   2.3 19.3    .1 12.7
 090  82.5  270 223.75   4.37 15.2    .10  4.2    4.6   1.0 19.3    .1  6.2    -.3   2.2 19.7    .2  3.0
 090  82.5  261 224.40   4.42 15.3    .07  6.2    4.0   1.0 19.0    .1  7.5   -1.0   1.8 20.3    .3  4.1
 090  82.5  252 224.87   4.48 15.3    .03 10.8    3.1   1.0 18.6    .1  8.2   -1.1   1.1 20.5    .3  5.1
 090  82.5  243 225.02   4.54 15.3    .04 11.5    2.4   1.0 18.5    .0  9.9    -.6    .6 18.6    .3  5.5
 090  82.5  234 225.33   4.59 15.3    .07  2.8    1.8    .9 18.4    .1 13.0     .1    .9 15.8    .2  5.9
 090  82.5  225 225.76   4.59 15.3    .13  4.1    1.4    .9 18.0    .1 13.5    1.1   1.3 15.3    .1  6.6
 090  82.5  216 225.88   4.67 15.3    .18  4.8    1.1   1.0 17.3    .2 13.2    2.4   1.5 15.2    .1  9.2
 090  82.5  207 225.76   4.84 15.3    .20  5.4     .9   1.1 16.4    .2 12.5    3.6   1.5 15.3    .1 10.8
 090  82.5  198 225.69   4.98 15.3    .21  6.2    1.1   1.3 15.4    .3 11.9    4.4   1.3 15.2    .2 10.2
 090  82.5  189 225.77   5.09 15.3    .22  7.0    1.4   1.5 15.0    .4 11.7    4.9   1.0 14.8    .2  9.9
 090  82.5  180 225.85   5.30 15.4    .21  7.5    1.8   1.6 15.0    .6 11.9    5.4   1.0 14.4    .3  9.5
 090  82.5  171 225.92   5.46 15.4    .18  7.4    2.2   1.5 15.1    .7 12.2    5.8   1.2 14.9    .4 21.5
 090  82.5  162 226.12   5.41 15.4    .14  5.8    2.6   1.2 15.0    .7 12.5    5.9   1.4 16.0    .5 21.6
 090  82.5  153 226.27   5.26 15.5    .17  2.6    3.1   1.0 14.2    .7 12.8    5.8   1.4 17.0    .5 21.7
 090  82.5  144 226.25   5.07 15.5    .26  7.6    3.4   1.0 13.7    .6 12.9    5.8   1.4 17.8    .5 21.7
 090  82.5  135 226.04   4.87 15.6    .29  7.4    3.5   1.0 14.2    .6 12.9    6.0   1.4 18.2    .6 21.6
 090  82.5  126 225.51   4.68 15.5    .26  7.1    3.9   1.1 15.0    .6 12.9    5.8   1.2 18.5    .7 21.6
 090  82.5  117 225.05   4.54 15.4    .20  6.0    4.5   1.1 15.5    .6 13.2    5.2   1.0 18.7    .8 21.6
 090  82.5  108 224.90   4.57 15.3    .16  4.7    4.9   1.0 15.5    .6  1.7    4.3    .9 18.9    .9 21.7
 090  82.5   99 225.03   4.84 15.3    .15  4.4    5.2   1.0 15.1    .5  2.3    3.1    .7 19.6   1.1 21.9
 090  82.5   90 225.48   5.21 15.2    .16  5.0    5.1   1.2 15.0    .4  2.7    2.1    .5 20.1   1.2 22.2
 090  82.5   81 225.86   5.51 15.2    .19  5.4    4.6   1.3 15.2    .2  2.7    1.3    .3 19.2   1.2 22.4
 090  82.5   72 226.15   5.72 15.2    .21  4.6    4.1   1.2 15.4    .2  1.8     .8    .3 17.3   1.1 22.4
 090  82.5   63 226.62   5.85 15.1    .26  3.4    3.1   1.0 15.1    .2  1.0    1.1    .4 16.1   1.0 22.2
 090  82.5   54 226.72   5.82 15.2    .33  2.5    2.2    .8 14.7    .3   .7    2.3    .4 14.4    .9 21.9
 090  82.5   45 226.35   5.73 15.2    .36  7.8    1.7   1.0 14.9    .4   .5    4.0    .6 12.5    .9 21.7
 090  82.5   36 225.83   5.73 15.3    .33  7.3    1.4   1.3 15.0    .5   .4    5.7   1.0 12.0    .9 21.7
 090  82.5   27 225.14   5.75 15.4    .28  6.5    1.7   1.4 14.6    .5   .4    7.0   1.3 11.7    .8 21.9
 090  82.5   18 224.35   5.68 15.5    .26  5.5    2.4   1.5 13.7    .5   .4    7.7   1.2 10.9    .6 22.0
 090  82.5    9 223.64   5.55 15.5    .25  4.8    3.3   1.7 12.9    .5   .3    7.9   1.1  9.9    .5 21.9
 090  90.0  360 224.85    .00 15.5    .00  4.4    3.8    .0 12.5    .0   .2    4.7    .0  9.1    .0 -2.4
 090  90.0  351 224.85    .00 15.5    .00  4.2    3.8    .0 12.4    .0   .4    4.7    .0  9.1    .0 -2.2
 090  90.0  342 224.85    .00 15.5    .00  4.1    3.8    .0 12.3    .0   .8    4.7    .0 16.4    .0 10.1
 090  90.0  333 224.85    .00 15.5    .00  7.6    3.8    .0 12.1    .0  1.4    4.7    .0 -3.7    .0 10.4
 090  90.0  324 224.85    .00 15.5    .00  5.1    3.8    .0 12.1    .0  2.0    4.7    .0 -3.5    .0 10.6
 090  90.0  315 224.85    .00 15.5    .00  6.1    3.8    .0 12.9    .0  2.7    4.7    .0 20.5    .0 10.8
