  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2
 060  82.5  333 149.81    .01 12.7    .01  3.8
 060  82.5  324 149.85    .01 13.5    .01  4.0
 060  82.5  315 149.88    .02 14.1    .01  4.2
 060  82.5  306 149.90    .02 14.6    .01  4.5
 060  82.5  297 149.89    .02 14.9    .01  4.8
 060  82.5  288 149.89    .02 15.0    .01  5.0
 060  82.5  279 150.44    .73 23.4    .09  1.0
 060  82.5  270 155.09   1.18 17.8    .58  1.9
 060  82.5  261 160.90    .95 18.1    .61  2.5
 060  82.5  252 165.03   1.37 15.8    .75  3.6
 060  82.5  243 165.97   1.00 16.0    .65  3.9
 060  82.5  234 166.10   1.02 14.6    .69  4.5
 060  82.5  225 165.77   1.29 13.5    .78  5.3
 060  82.5  216 161.63    .77 11.6    .62  5.9
 060  82.5  207 157.88    .62  8.8    .59  7.0
 060  82.5  198 154.74    .51  5.3    .86  7.5
 060  82.5  189 152.83    .35 10.6    .37  8.0
 060  82.5  180 151.87    .76  4.9    .88  8.1
 060  82.5  171 151.69   1.04  6.1    .90  9.1
 060  82.5  162 150.86   1.21  9.2    .68  9.5
 060  82.5  153 150.14    .01 15.8    .01  4.8
 060  82.5  144 150.14    .01 16.2    .01  5.0
 060  82.5  135 150.13    .01 16.7    .01  5.2
 060  82.5  126 150.11    .01 17.0    .01  5.5
 060  82.5  117 150.06    .01 17.2    .01  5.8
 060  82.5  108 150.01    .01 17.3    .01  6.2
 060  82.5   99 150.00    .01 17.5    .00  6.8
 060  82.5   90 151.66   1.97 11.9    .56  2.3
 060  82.5   81 157.20   2.46 13.5    .61  3.3
 060  82.5   72 161.01   3.32 13.3    .57  2.9
 060  82.5   63 160.42   3.32 13.5    .50  3.3
 060  82.5   54 151.88   1.96 13.6    .37  4.7
 060  82.5   45 150.23    .01  2.4    .01   .7
 060  82.5   36 150.19    .01  3.6    .01  1.0
 060  82.5   27 150.11    .01  5.4    .01  1.2
 060  82.5   18 150.02    .01  7.8    .01  1.7
 060  82.5    9 149.93    .01  9.2    .01  2.2
 060  90.0  360 133.65    .00 10.0    .00  2.7
 060  90.0  351 133.65    .00 10.8    .00  3.2
 060  90.0  342 133.65    .00 11.7    .00  3.6
 060  90.0  333 133.65    .00 12.7    .00  3.8
 060  90.0  324 133.65    .00 13.5    .00  4.0
 060  90.0  315 133.65    .00 14.1    .00  4.2
 060  90.0  306 133.65    .00 14.6    .00  4.5
 060  90.0  297 133.65    .00 14.9    .00  4.8
 060  90.0  288 133.65    .00 15.0    .00  5.0
 060  90.0  279 133.65    .00 23.4    .00  1.0
 060  90.0  270 133.65    .00 17.8    .00  1.9
 060  90.0  261 133.65    .00 18.1    .00  2.5
 060  90.0  252 133.65    .00 15.8    .00  3.6
 060  90.0  243 133.65    .00 16.0    .00  3.9
 060  90.0  234 133.65    .00 14.6    .00  4.5
 060  90.0  225 133.65    .00 13.5    .00  5.3
 060  90.0  216 133.65    .00 11.6    .00  5.9
 060  90.0  207 133.65    .00  8.8    .00  7.0
 060  90.0  198 133.65    .00  5.3    .00  7.5
 060  90.0  189 133.65    .00 10.6    .00  8.0
 060  90.0  180 133.65    .00  4.9    .00  8.1
 060  90.0  171 133.65    .00  6.1    .00  9.1
 060  90.0  162 133.65    .00  9.2    .00  9.5
 060  90.0  153 133.65    .00 15.8    .00  4.8
 060  90.0  144 133.65    .00 16.2    .00  5.0
 060  90.0  135 133.65    .00 16.7    .00  5.2
 060  90.0  126 133.65    .00 17.0    .00  5.5
 060  90.0  117 133.65    .00 17.2    .00  5.8
 060  90.0  108 133.65    .00 17.3    .00  6.2
 060  90.0   99 133.65    .00 17.5    .00  6.8
 060  90.0   90 133.65    .00 11.9    .00  2.3
 060  90.0   81 133.65    .00 13.5    .00  3.3
 060  90.0   72 133.65    .00 13.3    .00  2.9
 060  90.0   63 133.65    .00 13.5    .00  3.3
 060  90.0   54 133.65    .00 13.6    .00  4.7
 060  90.0   45 133.65    .00  2.4    .00   .7
 060  90.0   36 133.65    .00  3.6    .00  1.0
 060  90.0   27 133.65    .00  5.4    .00  1.2
 060  90.0   18 133.65    .00  7.8    .00  1.7
 060  90.0    9 133.65    .00  9.2    .00  2.2
 090 -90.0  360 144.73    .00  2.9    .00  2.5
 090 -90.0  351 144.73    .00  3.4    .00  3.2
 090 -90.0  342 144.73    .00  3.6    .00  3.8
 090 -90.0  333 144.73    .00  3.7    .00  4.0
 090 -90.0  324 144.73    .00  3.8    .00  4.3
 090 -90.0  315 144.73    .00  3.8    .00  4.9
 090 -90.0  306 144.73    .00  4.0    .00  5.5
 090 -90.0  297 144.73    .00  4.4    .00  5.8
 090 -90.0  288 144.73    .00  4.6    .00  6.3
 090 -90.0  279 144.73    .00  4.8    .00  6.8
 090 -90.0  270 144.73    .00  5.0    .00  7.2
 090 -90.0  261 144.73    .00  5.2    .00  7.7
 090 -90.0  252 144.73    .00  5.4    .00  8.1
 090 -90.0  243 144.73    .00  5.7    .00  8.7
 090 -90.0  234 144.73    .00  6.0    .00  9.5
 090 -90.0  225 144.73    .00  6.4    .00 10.0
 090 -90.0  216 144.73    .00  6.9    .00 10.6
 090 -90.0  207 144.73    .00  7.4    .00 11.6
 090 -90.0  198 144.73    .00  8.1    .00   .3
 090 -90.0  189 144.73    .00  8.9    .00 11.9
 090 -90.0  180 144.73    .00  9.6    .00   .2
 090 -90.0  171 144.73    .00 10.3    .00  1.0
 090 -90.0  162 144.73    .00 11.4    .00  1.6
 090 -90.0  153 144.73    .00 12.9    .00  2.3
 090 -90.0  144 144.73    .00 14.4    .00  2.9
 090 -90.0  135 144.73    .00 15.6    .00  3.0
 090 -90.0  126 144.73    .00 16.4    .00  3.4
 090 -90.0  117 144.73    .00 17.1    .00  6.9
 090 -90.0  108 144.73    .00 17.9    .00  8.6
 090 -90.0   99 144.73    .00 18.8    .00  9.9
 090 -90.0   90 144.73    .00 19.7    .00 11.0
 090 -90.0   81 144.73    .00 20.4    .00 11.9
 090 -90.0   72 144.73    .00 21.1    .00   .6
 090 -90.0   63 144.73    .00 21.8    .00  1.0
 090 -90.0   54 144.73    .00 22.3    .00   .8
 090 -90.0   45 144.73    .00 22.9    .00   .9
 090 -90.0   36 144.73    .00 23.7    .00  1.4
 090 -90.0   27 144.73    .00   .5    .00  2.2
 090 -90.0   18 144.73    .00  1.3    .00  2.8
 090 -90.0    9 144.73    .00  2.1    .00  2.4
 090 -82.5  360 144.85    .02  2.9    .01  2.5
 090 -82.5  351 144.79    .02  3.4    .01  3.2
 090 -82.5  342 144.81    .02  3.6    .01  3.8
 090 -82.5  333 144.92    .02  3.7    .01  4.0
 090 -82.5  324 145.01    .02  3.8    .01  4.3
 090 -82.5  315 145.04    .02  3.8    .01  4.9
 090 -82.5  306 145.04    .02  4.0    .01  5.5
 090 -82.5  297 145.04    .02  4.4    .01  5.8
 090 -82.5  288 145.06    .02  4.6    .01  6.3
 090 -82.5  279 145.13    .02  4.8    .01  6.8
 090 -82.5  270 145.23    .02  5.0    .01  7.2
 090 -82.5  261 145.23    .02  5.2    .01  7.7
 090 -82.5  252 145.11    .02  5.4    .01  8.1
 090 -82.5  243 145.04    .02  5.7    .01  8.7
 090 -82.5  234 145.00    .02  6.0    .01  9.5
 090 -82.5  225 144.91    .02  6.4    .00 10.0
 090 -82.5  216 144.83    .02  6.9    .00 10.6
 090 -82.5  207 144.78    .02  7.4    .00 11.6
 090 -82.5  198 144.73    .02  8.1    .00   .3
 090 -82.5  189 144.71    .02  8.9    .00 11.9
 090 -82.5  180 144.72    .02  9.6    .00   .2
 090 -82.5  171 144.74    .02 10.3    .00  1.0
 090 -82.5  162 144.78    .02 11.4    .00  1.6
 090 -82.5  153 144.82    .01 12.9    .00  2.3
 090 -82.5  144 144.84    .01 14.4    .00  2.9
 090 -82.5  135 144.89    .01 15.6    .00  3.0
 090 -82.5  126 144.98    .01 16.4    .00  3.4
 090 -82.5  117 145.04    .02 17.1    .00  6.9
 090 -82.5  108 145.04    .02 17.9    .00  8.6
 090 -82.5   99 145.02    .02 18.8    .00  9.9
 090 -82.5   90 145.00    .02 19.7    .00 11.0
 090 -82.5   81 145.01    .02 20.4    .00 11.9
 090 -82.5   72 145.08    .02 21.1    .01   .6
 090 -82.5   63 145.11    .02 21.8    .00  1.0
 090 -82.5   54 145.09    .02 22.3    .00   .8
 090 -82.5   45 145.06    .02 22.9    .01   .9
 090 -82.5   36 145.02    .02 23.7    .01  1.4
 090 -82.5   27 144.97    .02   .5    .01  2.2
 090 -82.5   18 144.94    .02  1.3    .00  2.8
 090 -82.5    9 144.90    .02  2.1    .00  2.4
 090 -75.0  360 145.57    .04  4.5    .00   .7
 090 -75.0  351 145.54    .04  4.9    .00  2.1
 090 -75.0  342 145.57    .04  5.4    .01  2.8
 090 -75.0  333 145.67    .04  5.6    .01  3.1
 090 -75.0  324 145.73    .04  5.5    .00  3.3
 090 -75.0  315 145.72    .04  5.4    .00  4.1
 090 -75.0  306 145.74    .04  5.6    .00  5.1
 090 -75.0  297 145.81    .03  5.6    .01  5.7
 090 -75.0  288 145.86    .03  5.4    .01  6.3
 090 -75.0  279 145.87    .03  5.1    .01  6.8
 090 -75.0  270 145.84    .03  4.7    .01  7.4
 090 -75.0  261 145.79    .03  4.4    .01  8.0
 090 -75.0  252 145.78    .03  4.3    .01  8.7
 090 -75.0  243 145.83    .04  4.4    .01  9.5
 090 -75.0  234 145.80    .04  4.7    .01 10.3
 090 -75.0  225 145.63    .05  5.0    .01 10.8
 090 -75.0  216 145.49    .05  5.5    .01 11.1
 090 -75.0  207 145.42    .05  5.9    .00 11.6
 090 -75.0  198 145.38    .05  6.4    .00 11.6
 090 -75.0  189 145.35    .05  6.9    .00 10.7
 090 -75.0  180 145.36    .05  7.4    .00 11.0
 090 -75.0  171 145.45    .04  7.8    .00 11.5
 090 -75.0  162 145.53    .03  8.3    .00   .3
 090 -75.0  153 145.49    .03  9.0    .01  1.2
 090 -75.0  144 145.39    .02 10.0    .00  2.0
 090 -75.0  135 145.41    .01 11.5    .00  2.8
 090 -75.0  126 145.51    .01 13.1    .00  3.3
 090 -75.0  117 145.56    .01 15.6    .00  4.4
 090 -75.0  108 145.57    .01 19.8    .00  5.7
 090 -75.0   99 145.58    .01 21.9    .00  6.7
 090 -75.0   90 145.57    .02 22.8    .00  7.9
 090 -75.0   81 145.61    .02 23.6    .00  9.3
 090 -75.0   72 145.71    .03   .4    .00 10.9
 090 -75.0   63 145.80    .03  1.2    .00 11.3
 090 -75.0   54 145.84    .03  2.1    .00 11.1
 090 -75.0   45 145.82    .04  2.7    .00 11.4
 090 -75.0   36 145.72    .04  3.2    .00 10.6
 090 -75.0   27 145.62    .04  3.6    .00 10.4
 090 -75.0   18 145.57    .04  4.0    .00 10.7
 090 -75.0    9 145.58    .04  4.3    .00 11.5
 090 -67.5  360 145.99    .06  5.2    .00  2.9
 090 -67.5  351 146.05    .06  5.4    .00  3.3
 090 -67.5  342 146.06    .06  5.8    .00  3.3
 090 -67.5  333 146.07    .05  6.4    .01  3.0
 090 -67.5  324 146.08    .05  6.4    .01  3.5
 090 -67.5  315 146.13    .05  6.3    .01  4.0
 090 -67.5  306 146.24    .04  6.4    .01  4.7
 090 -67.5  297 146.36    .04  5.8    .01  5.8
 090 -67.5  288 146.44    .04  5.2    .01  6.4
 090 -67.5  279 146.34    .04  5.1    .01  7.0
 090 -67.5  270 146.06    .04  4.9    .01  7.5
 090 -67.5  261 145.86    .04  4.4    .01  8.3
 090 -67.5  252 145.90    .04  4.0    .01  9.0
 090 -67.5  243 146.07    .05  3.9    .01  9.4
 090 -67.5  234 146.23    .06  4.0    .01 10.0
 090 -67.5  225 146.28    .06  4.4    .01 11.1
 090 -67.5  216 146.15    .07  4.8    .01   .1
 090 -67.5  207 146.00    .07  5.4    .00   .8
 090 -67.5  198 145.91    .07  6.1    .00  1.2
 090 -67.5  189 145.86    .07  6.8    .00  5.5
 090 -67.5  180 145.87    .07  7.3    .00  8.1
 090 -67.5  171 145.99    .06  7.9    .00  9.8
 090 -67.5  162 146.07    .05  8.3    .00 10.7
 090 -67.5  153 145.95    .04  8.7    .00   .1
 090 -67.5  144 145.73    .03  9.1    .01  1.1
 090 -67.5  135 145.62    .02  9.5    .00  1.9
 090 -67.5  126 145.64    .01 10.2    .00  3.1
 090 -67.5  117 145.66    .01 12.5    .01  4.5
 090 -67.5  108 145.70    .01 20.1    .01  5.3
 090 -67.5   99 145.77    .01 22.4    .01  5.7
 090 -67.5   90 145.85    .02 23.3    .01  6.3
 090 -67.5   81 145.94    .03   .2    .01  8.3
 090 -67.5   72 146.03    .04  1.1    .01  9.4
 090 -67.5   63 146.12    .04  1.6    .00 10.1
 090 -67.5   54 146.21    .05  2.1    .00 11.5
 090 -67.5   45 146.21    .05  2.6    .00 11.5
 090 -67.5   36 146.08    .06  3.4    .00 11.8
 090 -67.5   27 145.92    .06  4.0    .00  1.1
 090 -67.5   18 145.83    .06  4.3    .00  3.1
 090 -67.5    9 145.88    .06  4.8    .00  3.9
 090 -60.0  360 146.11    .08  5.6    .01  6.1
 090 -60.0  351 146.19    .07  6.1    .00  7.7
 090 -60.0  342 146.18    .07  6.3    .00  6.4
 090 -60.0  333 146.17    .07  6.8    .00  2.5
 090 -60.0  324 146.34    .06  6.8    .01  2.8
 090 -60.0  315 146.72    .06  7.4    .01  4.1
 090 -60.0  306 147.14    .05  7.2    .01  4.5
 090 -60.0  297 147.49    .05  5.6    .01  5.2
 090 -60.0  288 147.64    .05  5.6    .01  6.0
 090 -60.0  279 147.36    .04  5.1    .01  6.4
 090 -60.0  270 146.70    .04  3.9    .01  7.2
 090 -60.0  261 146.13    .05  3.3    .02  7.9
 090 -60.0  252 145.93    .06  3.1    .02  8.5
 090 -60.0  243 146.04    .06  3.3    .01  9.8
 090 -60.0  234 146.32    .07  3.6    .01 10.7
 090 -60.0  225 146.54    .08  4.1    .01 11.7
 090 -60.0  216 146.44    .08  4.5    .01  1.1
 090 -60.0  207 146.19    .09  5.0    .01  2.3
 090 -60.0  198 146.09    .09  5.7    .01  4.9
 090 -60.0  189 146.11    .09  6.3    .01  6.1
 090 -60.0  180 146.17    .08  6.9    .01  7.4
 090 -60.0  171 146.20    .08  7.5    .01  8.3
 090 -60.0  162 146.17    .06  8.2    .01  9.1
 090 -60.0  153 146.10    .06  8.9    .01 10.5
 090 -60.0  144 145.94    .05  9.4    .00 11.5
 090 -60.0  135 145.75    .03  9.8    .00  1.4
 090 -60.0  126 145.72    .02 10.5    .01  2.5
 090 -60.0  117 145.78    .01 11.8    .00  3.5
 090 -60.0  108 145.74    .00 20.8    .01  5.3
 090 -60.0   99 145.73    .02 22.7    .01  6.0
 090 -60.0   90 145.91    .03 23.4    .01  6.9
 090 -60.0   81 146.10    .04   .1    .01  8.2
 090 -60.0   72 146.12    .05   .8    .01  8.9
 090 -60.0   63 146.27    .06  1.5    .01 11.1
 090 -60.0   54 146.67    .06  2.0    .01 11.0
 090 -60.0   45 146.90    .07  2.7    .00 11.5
 090 -60.0   36 146.70    .07  3.4    .01  2.0
 090 -60.0   27 146.33    .07  4.0    .01  3.0
 090 -60.0   18 146.07    .07  4.6    .01  3.4
 090 -60.0    9 146.03    .08  5.0    .01  4.9
 090 -52.5  360 146.18    .10  6.4    .01  6.7
 090 -52.5  351 146.19    .09  7.0    .01  8.4
 090 -52.5  342 146.14    .09  7.4    .01  9.3
 090 -52.5  333 146.22    .08  7.8    .01  -.6
 090 -52.5  324 146.73    .07  7.8    .01  -.1
 090 -52.5  315 147.78    .05  8.7    .00  1.7
 090 -52.5  306 148.99    .04  7.9    .01  4.7
 090 -52.5  297 149.78    .05  7.3    .01  4.5
 090 -52.5  288 149.93    .03  6.4    .02  5.2
 090 -52.5  279 149.40    .04  3.8    .02  6.0
 090 -52.5  270 148.23    .05  2.6    .02  7.2
 090 -52.5  261 146.98    .06  2.5    .02  8.4
 090 -52.5  252 146.31    .06  2.6    .02  9.4
 090 -52.5  243 146.23    .07  2.8    .02 10.1
 090 -52.5  234 146.35    .08  3.5    .02 10.6
 090 -52.5  225 146.42    .09  4.1    .01 11.1
 090 -52.5  216 146.39    .11  4.6    .01   .4
 090 -52.5  207 146.31    .11  5.1    .00  2.5
 090 -52.5  198 146.20    .12  5.7    .00  6.7
 090 -52.5  189 146.17    .11  6.3    .01  7.3
 090 -52.5  180 146.30    .11  7.0    .01  7.9
 090 -52.5  171 146.34    .10  7.7    .01  8.9
 090 -52.5  162 146.16    .09  8.4    .02  9.7
 090 -52.5  153 146.01    .07  9.1    .02 10.1
 090 -52.5  144 145.90    .06  9.9    .01 11.0
 090 -52.5  135 145.79    .05 10.7    .01   .3
 090 -52.5  126 145.86    .04 11.9    .01  1.0
 090 -52.5  117 145.94    .02 13.1    .01  2.2
 090 -52.5  108 145.75    .01 16.0    .00  5.4
 090 -52.5   99 145.61    .02 21.3    .01  6.2
 090 -52.5   90 145.82    .03 23.1    .01  8.4
 090 -52.5   81 146.00    .05   .1    .01  8.9
 090 -52.5   72 145.95    .07  1.1    .01 10.0
 090 -52.5   63 146.32    .08  1.5    .01 10.5
 090 -52.5   54 147.36    .08  1.5    .01 11.0
 090 -52.5   45 148.12    .08  2.7    .01 12.0
 090 -52.5   36 147.75    .08  4.0    .02  2.1
 090 -52.5   27 146.92    .08  4.6    .01  2.8
 090 -52.5   18 146.41    .09  5.1    .01  3.9
 090 -52.5    9 146.21    .10  5.8    .01  5.2
 090 -45.0  360 155.09  14.38 13.8   8.12  1.4
 090 -45.0  351 155.38  14.63 13.7   7.77  1.3
 090 -45.0  342 155.43  14.96 13.7   8.12  1.3
 090 -45.0  333 155.33  14.61 13.7   7.79  1.3
 090 -45.0  324 155.07  13.10 13.7   7.14  1.4
 090 -45.0  315 156.16  11.64 13.7   6.02  1.3
 090 -45.0  306 155.59   8.28 13.7   5.51  1.6
 090 -45.0  297 155.63   6.90 13.8   5.16  1.7
 090 -45.0  288 156.36   8.05 13.6   5.56  1.5
 090 -45.0  279 156.34   8.96 13.8   6.12  1.6
 090 -45.0  270 157.18  12.02 13.6   6.70  1.3
 090 -45.0  261 156.46  13.85 13.5   7.76  1.2
 090 -45.0  252 154.97  13.90 13.5   8.76  1.3
 090 -45.0  243 154.49  13.84 13.5   9.16  1.4
 090 -45.0  234 154.34  13.76 13.6   9.07  1.4
 090 -45.0  225 154.83  14.59 13.5   9.14  1.3
 090 -45.0  216 154.59  14.05 13.7   8.95  1.5
 090 -45.0  207 154.85  13.92 13.6   8.33  1.4
 090 -45.0  198 154.91  14.09 13.7   8.47  1.5
 090 -45.0  189 155.26  14.58 13.6   8.15  1.3
 090 -45.0  180 154.93  14.09 13.7   8.24  1.4
 090 -45.0  171 154.54  13.60 13.8   8.29  1.5
 090 -45.0  162 154.85  14.27 13.6   8.19  1.4
 090 -45.0  153 154.57  14.40 13.8   8.56  1.5
 090 -45.0  144 154.86  14.85 13.6   8.35  1.3
 090 -45.0  135 154.84  15.00 13.7   8.71  1.4
 090 -45.0  126 155.09  15.23 13.6   8.56  1.3
 090 -45.0  117 155.17  15.42 13.7   8.65  1.3
 090 -45.0  108 155.27  15.76 13.7   8.52  1.3
 090 -45.0   99 155.27  16.05 13.7   8.58  1.2
 090 -45.0   90 155.21  15.88 13.6   8.50  1.2
 090 -45.0   81 155.08  15.43 13.6   8.21  1.2
 090 -45.0   72 155.01  14.97 13.7   7.92  1.3
 090 -45.0   63 155.06  13.89 13.7   7.11  1.3
 090 -45.0   54 154.39  11.48 13.7   6.39  1.4
 090 -45.0   45 152.84   7.99 14.0   5.89  1.9
 090 -45.0   36 153.28   9.01 13.8   6.18  1.7
 090 -45.0   27 154.47  12.00 13.7   7.00  1.5
 090 -45.0   18 154.76  13.41 13.8   7.74  1.5
 090 -45.0    9 155.16  14.31 13.6   7.89  1.3
 090 -37.5  360 166.31  23.75 14.0  11.77  1.0
 090 -37.5  351 166.60  23.76 14.0  11.60  1.0
 090 -37.5  342 166.54  23.57 14.0  11.52  1.0
 090 -37.5  333 166.17  23.30 14.0  11.45  1.0
 090 -37.5  324 167.71  22.83 14.1  10.88  1.1
 090 -37.5  315 167.18  19.33 14.1   9.45  1.1
 090 -37.5  306 163.09  15.94 14.1   7.56  1.1
 090 -37.5  297 162.84  14.85 14.0   6.81  1.2
 090 -37.5  288 163.88  15.69 14.1   7.38  1.1
 090 -37.5  279 164.90  16.70 14.2   8.13  1.1
 090 -37.5  270 166.67  18.66 14.2   9.22  1.1
 090 -37.5  261 167.24  21.28 14.1  10.48  1.0
 090 -37.5  252 164.87  23.65 13.9  11.24  1.0
 090 -37.5  243 164.61  24.00 13.9  11.58   .9
 090 -37.5  234 165.10  23.83 13.9  11.52  1.0
 090 -37.5  225 165.33  23.64 14.0  11.70  1.0
 090 -37.5  216 165.72  23.28 14.0  11.45  1.0
 090 -37.5  207 165.64  22.44 14.0  11.02  1.0
 090 -37.5  198 165.18  21.78 14.1  10.95  1.0
 090 -37.5  189 165.97  22.93 14.0  11.14  1.0
 090 -37.5  180 165.68  23.09 14.0  11.33  1.0
 090 -37.5  171 165.79  23.68 14.0  11.54  1.0
 090 -37.5  162 165.87  24.28 14.0  11.74   .9
 090 -37.5  153 165.46  24.32 14.0  11.90   .9
 090 -37.5  144 165.64  24.51 13.9  11.76   .9
 090 -37.5  135 165.39  24.39 13.9  12.00   .9
 090 -37.5  126 166.03  25.46 13.9  12.40   .9
 090 -37.5  117 166.23  25.78 13.9  12.55   .9
 090 -37.5  108 166.35  25.42 13.9  12.47   .9
 090 -37.5   99 165.66  24.93 13.9  12.10   .9
 090 -37.5   90 165.88  25.05 13.9  12.31   .9
 090 -37.5   81 165.58  24.44 13.9  11.92  1.0
 090 -37.5   72 165.86  23.67 14.0  11.53  1.0
 090 -37.5   63 165.95  21.81 14.1  10.68  1.0
 090 -37.5   54 165.56  20.14 14.1   9.80  1.1
 090 -37.5   45 165.09  19.87 14.1   9.77  1.1
 090 -37.5   36 165.07  20.27 14.1   9.98  1.1
 090 -37.5   27 165.78  21.65 14.1  10.58  1.0
 090 -37.5   18 166.05  22.83 14.0  11.30  1.0
 090 -37.5    9 165.49  23.00 14.0  11.37  1.0
 090 -30.0  360 178.77  28.95 13.9  13.16   .9
 090 -30.0  351 178.41  28.50 13.9  13.00   .9
 090 -30.0  342 178.56  28.68 13.9  13.14   .9
 090 -30.0  333 179.03  28.83 13.9  13.01   .9
 090 -30.0  324 180.26  28.81 14.0  12.77  1.0
 090 -30.0  315 179.99  25.12 14.0  11.34  1.0
 090 -30.0  306 176.11  21.88 14.0   9.88  1.0
 090 -30.0  297 172.50  19.16 14.1   8.90  1.0
 090 -30.0  288 171.50  18.73 14.0   8.74  1.0
 090 -30.0  279 172.32  19.57 14.0   9.16  1.0
 090 -30.0  270 174.74  22.57 14.0  10.46  1.0
 090 -30.0  261 176.39  25.24 13.9  11.55   .9
 090 -30.0  252 173.29  26.34 13.9  12.29   .9
 090 -30.0  243 173.92  26.29 13.9  12.29   .9
 090 -30.0  234 176.08  26.95 13.9  12.49   .9
 090 -30.0  225 179.23  28.76 13.9  13.14   .9
 090 -30.0  216 178.56  27.22 13.9  12.63   .9
 090 -30.0  207 178.69  27.06 14.0  12.61   .9
 090 -30.0  198 178.51  27.36 13.9  12.62  1.0
 090 -30.0  189 177.76  27.85 13.9  12.68   .9
 090 -30.0  180 177.47  28.59 13.9  13.14   .9
 090 -30.0  171 178.03  29.76 13.8  13.48   .9
 090 -30.0  162 177.55  30.43 13.8  13.94   .8
 090 -30.0  153 177.05  30.50 13.8  13.80   .8
 090 -30.0  144 176.79  30.66 13.8  13.95   .8
 090 -30.0  135 177.22  30.58 13.8  13.95   .8
 090 -30.0  126 177.84  31.30 13.8  14.09   .8
 090 -30.0  117 178.10  32.01 13.8  14.55   .8
 090 -30.0  108 178.29  30.86 13.8  13.89   .8
 090 -30.0   99 178.29  29.19 13.9  13.13   .9
 090 -30.0   90 178.56  28.19 13.9  12.71   .9
 090 -30.0   81 178.51  28.26 13.9  12.78   .9
 090 -30.0   72 178.23  28.43 13.9  13.05   .9
 090 -30.0   63 177.95  26.44 14.0  12.16  1.0
 090 -30.0   54 177.52  24.38 14.0  11.33  1.0
 090 -30.0   45 177.98  25.29 14.0  11.64  1.0
 090 -30.0   36 178.79  25.27 13.9  11.77  1.0
 090 -30.0   27 180.01  26.41 13.9  12.21   .9
 090 -30.0   18 180.21  27.11 13.8  12.53   .9
 090 -30.0    9 179.55  28.42 13.8  12.78   .9
 090 -22.5  360 191.03  31.27 13.8  13.30   .9
 090 -22.5  351 190.31  31.73 13.8  13.52   .8
 090 -22.5  342 188.46  33.15 13.8  13.91   .8
 090 -22.5  333 188.88  33.80 13.8  14.06   .8
 090 -22.5  324 189.57  33.84 13.8  14.20   .8
 090 -22.5  315 190.81  32.38 13.9  13.13   .9
 090 -22.5  306 190.03  28.82 13.9  12.06   .9
 090 -22.5  297 187.32  27.37 13.9  11.69   .8
 090 -22.5  288 186.10  27.64 13.8  11.82   .8
 090 -22.5  279 185.71  28.96 13.8  12.48   .8
 090 -22.5  270 186.69  30.83 13.8  12.87   .8
 090 -22.5  261 185.06  31.89 13.8  13.37   .8
 090 -22.5  252 184.92  31.96 13.8  13.82   .8
 090 -22.5  243 186.24  32.21 13.8  13.79   .8
 090 -22.5  234 187.26  32.43 13.8  13.92   .8
 090 -22.5  225 189.47  33.79 13.8  14.08   .8
 090 -22.5  216 188.56  32.91 13.8  14.02   .8
 090 -22.5  207 188.77  32.00 13.8  13.79   .9
 090 -22.5  198 189.52  31.47 13.8  13.52   .8
 090 -22.5  189 188.42  32.08 13.8  14.08   .8
 090 -22.5  180 186.89  33.58 13.7  14.01   .8
 090 -22.5  171 185.60  34.30 13.7  14.54   .7
 090 -22.5  162 184.92  35.55 13.7  15.18   .7
 090 -22.5  153 183.71  37.06 13.6  15.69   .7
 090 -22.5  144 182.67  38.40 13.6  16.48   .6
 090 -22.5  135 183.48  37.72 13.6  15.93   .7
 090 -22.5  126 184.67  37.10 13.6  15.71   .7
 090 -22.5  117 185.35  36.54 13.6  15.62   .7
 090 -22.5  108 186.78  35.15 13.7  14.58   .7
 090 -22.5   99 187.78  32.25 13.8  13.69   .8
 090 -22.5   90 188.75  30.79 13.9  12.91   .9
 090 -22.5   81 188.97  31.10 13.9  13.12   .9
 090 -22.5   72 188.90  31.17 13.9  13.30   .9
 090 -22.5   63 188.93  29.89 13.9  12.67   .9
 090 -22.5   54 188.50  28.14 14.0  12.26   .9
 090 -22.5   45 191.11  28.22 13.9  11.99   .9
 090 -22.5   36 191.33  28.25 13.9  12.12   .9
 090 -22.5   27 191.38  28.64 13.9  12.41   .9
 090 -22.5   18 191.10  28.97 13.9  12.60   .9
 090 -22.5    9 191.29  30.31 13.8  13.19   .9
 090 -15.0  360 198.94  34.48 13.7  13.81   .8
 090 -15.0  351 197.51  36.36 13.7  14.56   .7
 090 -15.0  342 196.65  37.92 13.6  14.95   .7
 090 -15.0  333 195.10  39.98 13.6  15.34   .7
 090 -15.0  324 195.59  39.63 13.6  15.44   .7
 090 -15.0  315 198.63  38.87 13.7  14.85   .7
 090 -15.0  306 198.30  36.98 13.8  14.17   .7
 090 -15.0  297 196.12  34.90 13.8  13.49   .7
 090 -15.0  288 196.72  35.21 13.7  13.92   .7
 090 -15.0  279 194.59  35.40 13.7  13.71   .7
 090 -15.0  270 194.56  35.67 13.7  13.82   .7
 090 -15.0  261 194.35  35.95 13.8  13.81   .7
 090 -15.0  252 194.94  36.12 13.8  14.11   .7
 090 -15.0  243 195.37  35.78 13.8  14.12   .7
 090 -15.0  234 195.55  35.40 13.8  14.19   .7
