  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030 -90.0  153 150.78    .00 20.9    .00 11.6   -3.2    .0  8.1    .0 15.9     .0    .0   .0    .0   .0
 030 -90.0  144 150.78    .00   .2    .00 12.3   -3.2    .0  9.5    .0 17.4     .0    .0   .0    .0   .0
 030 -90.0  135 150.78    .00  1.8    .00 12.6   -3.2    .0 10.3    .0 18.7     .0    .0   .0    .0   .0
 030 -90.0  126 150.78    .00  2.9    .00   .6   -3.2    .0  5.0    .0 19.5     .0    .0   .0    .0   .0
 030 -90.0  117 150.78    .00  3.1    .00   .9   -3.2    .0  3.5    .0 20.2     .0    .0   .0    .0   .0
 030 -90.0  108 150.78    .00  2.9    .00  1.6   -3.2    .0  3.4    .0 21.4     .0    .0   .0    .0   .0
 030 -90.0   99 150.78    .00  2.0    .00 14.9   -3.2    .0  4.5    .0  1.7     .0    .0   .0    .0   .0
 030 -90.0   90 150.78    .00 22.6    .00 16.9   -3.2    .0  8.5    .0  2.3     .0    .0   .0    .0   .0
 030 -90.0   81 150.78    .00 21.5    .00 19.8   -3.2    .0 11.4    .0  2.6     .0    .0   .0    .0   .0
 030 -90.0   72 150.78    .00 20.2    .00 21.0   -3.2    .0 13.7    .0  2.9     .0    .0   .0    .0   .0
 030 -90.0   63 150.78    .00 11.1    .00 21.7   -3.2    .0 20.3    .0  3.2     .0    .0   .0    .0   .0
 030 -90.0   54 150.78    .00 11.5    .00 22.7   -3.2    .0   .4    .0  3.7     .0    .0   .0    .0   .0
 030 -90.0   45 150.78    .00 13.0    .00 23.9   -3.2    .0  2.0    .0  4.4     .0    .0   .0    .0   .0
 030 -90.0   36 150.78    .00 14.5    .00   .9   -3.2    .0  3.1    .0  5.5     .0    .0   .0    .0   .0
 030 -90.0   27 150.78    .00 16.7    .00  1.7   -3.2    .0  4.1    .0  7.2     .0    .0   .0    .0   .0
 030 -90.0   18 150.78    .00 20.5    .00  2.4   -3.2    .0  5.4    .0 21.0     .0    .0   .0    .0   .0
 030 -90.0    9 150.78    .00 22.5    .00  3.2   -3.2    .0  7.0    .0 22.2     .0    .0   .0    .0   .0
 030 -82.5  360 150.91    .70  -.3    .16  4.3  -10.8   1.4  9.4    .6  -.9     .0    .0   .0    .0   .0
 030 -82.5  351 150.76    .57   .0    .14  8.6  -10.0   1.5 11.2    .6   .0     .0    .0   .0    .0   .0
 030 -82.5  342 150.24    .20  -.5    .34  9.9   -7.6   1.2 12.4    .5  1.0     .0    .0   .0    .0   .0
 030 -82.5  333 149.55    .25 12.4    .43 -1.1   -6.1    .5 13.1    .2  1.8     .0    .0   .0    .0   .0
 030 -82.5  324 149.39    .43 12.5    .41   .1   -7.0    .2  6.0    .0  6.3     .0    .0   .0    .0   .0
 030 -82.5  315 149.78    .37 12.2    .37  1.4   -8.8    .8  4.7    .2  8.1     .0    .0   .0    .0   .0
 030 -82.5  306 150.15    .29 11.5    .30  2.7   -9.8   1.0  4.8    .3  7.9     .0    .0   .0    .0   .0
 030 -82.5  297 150.02    .24 10.1    .12  4.7   -9.4    .9  5.3    .5  7.3     .0    .0   .0    .0   .0
 030 -82.5  288 149.62    .18 10.0    .16  9.8   -7.7    .7  7.0    .8  7.7     .0    .0   .0    .0   .0
 030 -82.5  279 149.34    .02 13.8    .37 11.1   -5.6    .5  9.9   1.0  8.6     .0    .0   .0    .0   .0
 030 -82.5  270 149.26    .28 23.6    .51 11.9   -5.7    .6 12.8   1.0  9.6     .0    .0   .0    .0   .0
 030 -82.5  261 149.61    .67   .9    .50 12.6   -7.2    .5 13.9   1.0 10.7     .0    .0   .0    .0   .0
 030 -82.5  252 150.18    .88  1.3    .38 12.7   -6.1    .4 15.5    .9 11.9     .0    .0   .0    .0   .0
 030 -82.5  243 150.16    .89   .9    .40 11.9   -3.3    .5 20.1    .9 13.2     .0    .0   .0    .0   .0
 030 -82.5  234 150.62    .75   .7    .58 11.8   -1.4   1.0 21.6    .9 14.4     .0    .0   .0    .0   .0
 030 -82.5  225 151.89    .40   .3    .74 12.0    1.3   1.7 22.4    .8 15.2     .0    .0   .0    .0   .0
 030 -82.5  216 152.49    .35 17.8    .91 12.5    4.5   2.0 23.3    .6 15.5     .0    .0   .0    .0   .0
 030 -82.5  207 152.46    .90 16.5   1.11 12.9    6.7   1.6   .6    .3 15.2     .0    .0   .0    .0   .0
 030 -82.5  198 152.38    .98 16.7   1.07 13.4    8.6    .6  3.5    .2 12.3     .0    .0   .0    .0   .0
 030 -82.5  189 152.03    .85 16.1    .79 14.0    9.4    .5 11.5    .6 11.4     .0    .0   .0    .0   .0
 030 -82.5  180 151.49    .86 15.0    .39 14.7    9.0    .4 12.2   1.0 12.0     .0    .0   .0    .0   .0
 030 -82.5  171 151.25   1.05 15.3    .00 14.1    8.5    .9  6.5   1.2 13.0     .0    .0   .0    .0   .0
 030 -82.5  162 151.29    .93 17.3    .27 10.7    7.1   1.9  6.8   1.3 14.3     .0    .0   .0    .0   .0
 030 -82.5  153 151.16    .75 20.9    .38 11.6    5.3   2.2  8.1   1.2 15.9     .0    .0   .0    .0   .0
 030 -82.5  144 151.24    .93   .2    .33 12.3    4.0   1.6  9.5   1.1 17.4     .0    .0   .0    .0   .0
 030 -82.5  135 151.82    .98  1.8    .25 12.6    2.0    .7 10.3    .9 18.7     .0    .0   .0    .0   .0
 030 -82.5  126 151.92    .82  2.9    .21   .6    -.3    .2  5.0    .7 19.5     .0    .0   .0    .0   .0
 030 -82.5  117 151.50    .61  3.1    .21   .9   -2.4    .4  3.5    .4 20.2     .0    .0   .0    .0   .0
 030 -82.5  108 151.37    .50  2.9    .18  1.6   -5.0    .3  3.4    .1 21.4     .0    .0   .0    .0   .0
 030 -82.5   99 151.46    .35  2.0    .13 14.9   -6.1    .3  4.5    .1  1.7     .0    .0   .0    .0   .0
 030 -82.5   90 151.16    .26 22.6    .10 16.9   -5.2    .4  8.5    .4  2.3     .0    .0   .0    .0   .0
 030 -82.5   81 150.68    .29 21.5    .12 19.8   -5.3    .6 11.4    .7  2.6     .0    .0   .0    .0   .0
 030 -82.5   72 150.51    .04 20.2    .24 21.0   -6.8    .4 13.7   1.0  2.9     .0    .0   .0    .0   .0
 030 -82.5   63 150.57    .28 11.1    .34 21.7   -7.7    .2 20.3   1.1  3.2     .0    .0   .0    .0   .0
 030 -82.5   54 150.56    .42 11.5    .41 22.7   -8.4    .6   .4   1.0  3.7     .0    .0   .0    .0   .0
 030 -82.5   45 150.50    .42 13.0    .49 23.9   -9.4   1.0  2.0    .7  4.4     .0    .0   .0    .0   .0
 030 -82.5   36 150.47    .38 14.5    .59   .9   -9.6   1.5  3.1    .5  5.5     .0    .0   .0    .0   .0
 030 -82.5   27 150.31    .31 16.7    .60  1.7   -9.2   1.9  4.1    .3  7.2     .0    .0   .0    .0   .0
 030 -82.5   18 150.32    .39 20.5    .51  2.4   -9.4   1.9  5.4    .4 21.0     .0    .0   .0    .0   .0
 030 -82.5    9 150.72    .61 22.5    .34  3.2  -10.1   1.6  7.0    .5 22.2     .0    .0   .0    .0   .0
 030 -75.0  360 149.70    .53 -4.0    .09  1.7   -7.5   1.1 18.5    .4  3.1    3.9   2.5  4.4    .4 -2.5
 030 -75.0  351 149.66    .35 -2.8    .35  3.2   -6.4   1.5 21.4    .4  9.3    6.7   2.5  5.4    .2 -1.3
 030 -75.0  342 149.27    .03 16.5    .38  4.0   -4.7   1.5 24.0    .5 10.2    9.8   2.2  6.1    .2  1.6
 030 -75.0  333 149.06    .36 11.7    .13  8.1   -4.3   1.1 28.1    .3  -.2   11.0   1.7  6.6    .4  2.4
 030 -75.0  324 149.81    .29 13.4    .37 10.6   -5.6   1.8 10.2    .2  1.2    8.7    .9  6.7    .4  3.7
 030 -75.0  315 150.46    .25 10.6    .47 11.4   -6.5   3.0 13.3    .1 17.5    5.5    .2 -1.9    .2   .1
 030 -75.0  306 150.27    .10  6.3    .31  1.2   -7.3   2.8  3.2    .4 15.1    4.6    .9  7.3    .6  3.5
 030 -75.0  297 149.86    .50 -1.2    .15  3.4   -7.9   1.3  6.0    .8 14.9    5.4   1.2  6.8   1.2  4.2
 030 -75.0  288 149.78    .47  -.5    .06  5.9   -7.8   1.4 11.4   1.0 15.1    5.9    .9  8.2   1.8  4.9
 030 -75.0  279 150.03    .33 20.3    .11  8.1   -8.0   1.4 25.7   1.0 15.9    4.0    .7   .1   2.0  5.6
 030 -75.0  270 150.37    .24 22.2    .18  7.9   -8.0   1.4 32.9    .9 16.8   -1.0    .9  2.4   1.8  6.4
 030 -75.0  261 150.35    .58  2.9    .21  8.6   -7.6   2.9 35.4    .5 17.2   -5.1   1.0  3.6   1.5  7.1
 030 -75.0  252 149.51    .75   .2    .15  9.3   -7.1   2.5 12.6    .4 15.1   -7.3    .6  4.2    .9  8.1
 030 -75.0  243 149.42   1.22 22.4    .32 11.2   -7.6   1.1  2.0    .9  9.4   -9.4    .4 13.7    .7  5.1
 030 -75.0  234 151.10   1.25 22.8    .61 12.7   -8.9   1.0  3.8   1.2 10.4  -12.0    .5 10.3   1.3  6.9
 030 -75.0  225 152.93   1.63   .9    .78 13.9   -7.2   1.6  3.9   1.0 11.7  -14.1   1.0  9.0   1.5  7.9
 030 -75.0  216 153.62   1.52   .5    .80 14.3   -3.7   1.0  3.1    .9 13.3  -13.8   1.8  8.0   1.5  8.4
 030 -75.0  207 153.32    .94 21.7    .33 12.7    -.7    .6 22.6    .8 14.5  -11.5   1.9  8.1   1.2  8.6
 030 -75.0  198 154.50    .37 21.7    .43 10.9    2.9    .5 20.8    .6 15.5   -8.5    .9 10.9    .7  9.6
 030 -75.0  189 155.72    .47 14.9    .47 12.7    5.4    .4  8.3    .3 18.2   -4.6    .9 17.1    .5 12.6
 030 -75.0  180 155.06    .54 16.6    .41 14.5    6.5   1.4 20.7    .6  9.8    -.3   1.0  6.6   1.0 14.6
 030 -75.0  171 153.75    .52 22.0    .54 17.1    5.5   1.5  9.2   1.0 17.4    3.7    .7 15.4   1.3  9.9
 030 -75.0  162 152.44    .39   .6    .65 18.7    2.5   1.0  8.4   1.2 19.0    6.5   1.5 13.7   1.4 10.9
 030 -75.0  153 152.00    .37  7.6    .32 20.6    1.3   1.1  5.9   1.1 20.3    8.4   1.9 14.4   1.1 11.8
 030 -75.0  144 152.15    .51  9.6    .59 11.8    2.6   1.6  5.4    .7 21.4    9.9   1.5 15.4    .5 13.2
 030 -75.0  135 151.29    .28  7.2    .54 12.3    3.0   1.4  6.6    .4 22.1   11.6    .7 16.3    .4 16.2
 030 -75.0  126 150.08    .20  4.0    .23 15.2    1.9    .7 10.0    .3 22.9   12.6    .1 13.8    .4 17.7
 030 -75.0  117 149.76    .10 20.6    .33 17.7    1.1    .6 26.0    .1 23.3   11.3    .3 20.0    .3 19.1
 030 -75.0  108 150.12    .25 22.9    .45 18.6    -.6    .1 19.7    .3  1.8    8.9    .7 20.5    .4 14.6
 030 -75.0   99 150.33    .12  4.0    .42 20.2   -2.9   1.1 17.5    .6  2.3    8.4   1.4 21.8    .5 15.0
 030 -75.0   90 150.32    .08 13.0    .41 21.3   -3.5   1.1 17.1    .5  8.6   10.2   1.9 22.7    .6 20.9
 030 -75.0   81 149.80    .21  5.2    .16 21.2   -3.4    .7 13.4    .3  7.9   11.4   2.0 22.7    .7 21.2
 030 -75.0   72 149.31    .18 24.0    .17 18.0   -4.3    .7 35.2    .2  6.4   11.1   1.3 22.2    .7 22.1
 030 -75.0   63 149.16    .53 19.3    .20 17.4   -5.9    .1 16.1    .2 20.3   10.2    .6 21.7    .7 17.2
 030 -75.0   54 149.23    .55 19.3    .15  2.8   -7.7    .6 20.6    .3 19.0    8.8    .2 23.2    .8 17.9
 030 -75.0   45 149.36    .33 20.9    .06  2.3   -9.4   1.1 18.0    .3  5.3    6.5    .4   .4    .8 18.6
 030 -75.0   36 149.79    .35 22.4    .20 19.9   -9.8   1.2 15.9    .3  3.4    4.9   1.0 23.1    .7 19.3
 030 -75.0   27 149.65    .73 23.4    .27 20.9   -8.3   1.2 35.8    .3  1.9    4.4   1.6 23.4    .7 19.8
 030 -75.0   18 149.33    .53  1.2    .21 23.2   -7.1   1.5 34.6    .6  1.7    3.9   1.8   .8    .7 20.3
 030 -75.0    9 149.17    .31 22.2    .15 23.8   -7.3    .9 13.3    .8  2.3    3.3   2.0  2.8    .5 20.9
 030 -67.5  360 151.19    .85  3.9    .04  2.9   -4.4   2.0 14.6    .8  7.8    -.1   2.2 -2.6    .7 -1.1
 030 -67.5  351 151.49    .99  3.7    .05 -2.4   -4.3   2.3 15.5    .3 12.6     .3   2.4 -2.5    .1  -.4
 030 -67.5  342 152.11   1.04  3.8    .12  -.8   -2.8   1.7 16.5    .8  9.2    1.1   1.6 -3.0    .4  -.2
 030 -67.5  333 152.26    .88  2.3    .29  9.2   -1.6   1.0  2.9    .4  -.1    1.0   1.1  4.9    .8   .5
 030 -67.5  324 152.34   1.73   .7    .80 10.1   -2.8    .6  4.1    .7  4.5     .4   2.2  4.0    .7  2.4
 030 -67.5  315 151.88   2.07  2.5    .94   .2   -4.7   2.1  6.2    .4  7.7    1.9   2.3  5.9    .7  4.4
 030 -67.5  306 151.22   2.05  2.5    .76  2.4   -6.3   2.6  6.6    .8 11.5    4.0   2.6  8.4    .7  4.0
 030 -67.5  297 151.64   1.65  1.6    .34  8.0   -7.2   1.6  7.5    .3 13.0    3.8   2.8  9.6    .4  2.1
 030 -67.5  288 152.55    .47 18.2    .94 10.5   -8.5   1.7 21.6    .2 12.6    1.6   2.1   .4    .6  6.6
 030 -67.5  279 153.34   1.50 15.3    .68 11.8   -9.7   1.9 21.4    .1 16.5   -1.9   1.5  1.6    .8  7.5
 030 -67.5  270 153.96   1.52 14.6   1.02 14.2   -8.5   1.3  5.5    .6 17.9   -5.4   1.5  8.0   1.1  8.6
 030 -67.5  261 153.43    .59  8.1    .39 13.1   -6.4   2.3  2.9    .9 12.7   -5.9   2.8  6.7   1.3  3.6
 030 -67.5  252 152.28    .42  5.6    .49  9.4   -5.4   2.5  5.8    .8 17.9   -4.1   3.1  7.8    .9  9.4
 030 -67.5  243 151.59   1.24  6.5    .23 10.9   -6.1   2.4  8.2   1.8 16.4   -3.7   2.8 11.4    .8  8.3
 030 -67.5  234 151.80   1.17  4.1    .16 16.9   -8.2   1.2  4.5   2.3 16.7   -4.4   3.2 13.4   1.0  8.4
 030 -67.5  225 152.36   1.81 22.5    .47  9.0   -9.6   1.2  2.1   1.6 17.7   -4.6   3.2 14.8   1.3  9.1
 030 -67.5  216 153.43   2.12 22.2    .73  9.5   -9.0    .9  4.0   1.2 18.9   -4.7   3.2 15.5   1.3 10.1
 030 -67.5  207 154.01   1.06 21.1    .42 16.7   -6.3   1.4 16.6   1.1 19.2   -4.8   2.0  5.6   1.1 10.8
 030 -67.5  198 153.84    .52 19.8    .40 18.0   -4.2   1.1 17.1    .7 19.3   -3.3   1.8  8.8   1.2 10.8
 030 -67.5  189 155.80    .05 17.4    .24 15.6   -1.8    .8 17.4    .4 17.5     .1   1.9 10.6    .8 11.3
 030 -67.5  180 155.46    .44  7.8    .19 12.8    1.6    .9 18.6    .7 17.6    5.2   1.7  9.5    .5 10.3
 030 -67.5  171 152.65    .57  6.2    .41 10.1    2.3   1.1 19.4   1.1 18.2    8.1   1.9  8.7    .7 10.0
 030 -67.5  162 151.41    .49  7.9   1.07 21.7    1.3   1.1 19.6   1.4 18.5    8.3   1.6  8.5    .8 11.2
 030 -67.5  153 152.05    .42  6.7    .69 22.6    1.0   1.3  7.5   1.0 19.2    6.8    .5 19.0    .9 11.6
 030 -67.5  144 153.41    .76  5.7    .39 23.3    2.4   1.3  6.3    .6 20.8    6.3   1.2 11.0    .4 12.6
 030 -67.5  135 152.53    .60  4.6    .61 23.4    3.9   1.2  4.6    .8 21.4    6.6   1.5 11.1    .5 14.9
 030 -67.5  126 150.69    .52  5.5    .94 23.6    3.7   1.4  5.5   1.0 21.3    5.9   1.1 11.6    .7 14.2
 030 -67.5  117 150.25    .29  6.8    .81 23.8    3.3   1.2  7.8    .9 21.6    4.4    .4 13.3    .9 14.3
 030 -67.5  108 150.15    .55  5.6    .79 23.5    3.2    .6 20.0    .5 21.7    4.5    .1 12.7    .6 14.3
 030 -67.5   99 149.77    .30  7.6    .63 23.2    2.8    .8  5.9    .4  7.4    5.0    .3 11.9    .3 14.9
 030 -67.5   90 149.32    .33  1.0    .33 21.4    1.6   1.5  8.9    .7   .6    5.2    .8 17.6    .3 20.0
 030 -67.5   81 148.93    .40  6.0    .18 18.0     .2   1.3  9.5    .8 23.8    6.3   1.2 17.4    .3 18.5
 030 -67.5   72 148.94    .54  8.0    .27 17.0    -.6   1.0  4.1    .5 23.3    7.5   1.0 17.1    .4 18.8
 030 -67.5   63 149.36    .23  3.3    .27 21.0   -2.9   1.1  4.7    .6 17.6    6.0   1.0 16.2    .5 21.3
 030 -67.5   54 149.97    .95  3.5    .27 22.0   -6.2    .7 16.8   1.0 17.8    3.8   2.0   .5    .5 19.9
 030 -67.5   45 150.31    .83  3.5    .10  1.8   -8.9    .7 17.7    .2  3.2    1.0   2.9 22.9    .5 18.5
 030 -67.5   36 151.07    .96 22.7    .58  5.8   -8.8   1.2 19.8    .7  6.9   -1.3   2.7 21.8    .4 22.1
 030 -67.5   27 151.04    .81 21.1    .18 19.4   -7.6   1.2 18.9    .3 29.0   -2.2   1.5 20.7    .9 21.9
 030 -67.5   18 151.24    .39  2.9    .58   .6   -5.8   1.1 18.4    .7 28.5   -1.4    .4 17.6   1.2 22.7
 030 -67.5    9 151.13    .77  4.6    .47  1.3   -4.1   1.1 16.6   1.1  6.4    -.3   1.0 20.4   1.2 22.8
 030 -60.0  360 159.98   7.62 15.5   3.53  2.9     .2   2.5 21.1    .4  7.0     .8    .9  1.4   1.2 -1.6
 030 -60.0  351 159.72   7.63 15.5   3.46  2.9    -.3   2.4 20.8    .7  6.9     .1   1.8  1.0    .9  -.8
 030 -60.0  342 159.50   7.85 15.4   3.66  2.9   -1.2   2.8 20.5    .6   .8    -.5   2.6  2.1    .4  4.1
 030 -60.0  333 159.57   7.38 14.9   3.64  2.7     .8   2.2 19.2    .9  9.5    2.2   2.4  2.0    .8  3.0
 030 -60.0  324 156.99   8.40 14.4   3.54  2.6    3.0   2.9 17.0   1.0 15.3    6.1   2.2 -1.0    .1   .4
 030 -60.0  315 156.47   9.17 14.4   4.02  2.5   -1.8    .1 25.9    .3 11.7    8.5   1.5  -.3   1.1  3.1
 030 -60.0  306 157.98   9.35 13.7   4.45  2.7   -5.7   2.1 32.5    .8  1.4    8.3   2.8  3.8   1.8  6.5
 030 -60.0  297 159.17   9.76 13.7   4.69  2.7   -6.9   1.6 32.3   1.4 12.8    7.1   3.6  4.8   1.6  6.1
 030 -60.0  288 159.96  11.06 14.2   4.17  2.5  -10.3   2.3 29.1   1.3 13.7    4.7   2.0  6.6   1.4  4.0
 030 -60.0  279 162.01  12.23 13.9   3.14 14.4  -10.7   2.9 26.0   1.1 14.2   -1.0   2.1  7.6   1.6  4.3
 030 -60.0  270 162.33  12.99 14.4   5.54 14.1   -9.5   2.7 25.4   1.2 13.2   -4.1    .7  5.0   1.4  5.9
 030 -60.0  261 162.38  12.65 14.7   6.56 14.4   -5.8   1.4 23.2   1.6 13.0   -5.0   1.9  2.0   1.0  5.9
 030 -60.0  252 162.06  12.49 14.6   4.99 14.5   -4.2   2.1 19.8   1.1 18.1   -3.9   2.5  1.3   1.4  9.7
 030 -60.0  243 162.36  10.19 14.8   4.48 14.5   -3.6   1.6 18.5   1.3 16.5   -2.9   3.2  3.2   1.3  8.4
 030 -60.0  234 162.06  10.15 15.5   4.55 14.2   -3.6   1.8 15.5   1.2 15.9   -3.1   2.4  6.3   1.8  8.0
 030 -60.0  225 159.73  11.57 15.4   4.95 14.4   -6.2   1.3 21.2   1.4 16.9   -5.9   2.0  8.2   2.4  8.8
 030 -60.0  216 159.85  12.20 15.1   5.30 14.5   -8.2   2.2 22.3   1.2 18.6   -7.8   1.3  5.2   2.4  9.5
 030 -60.0  207 161.01  11.75 14.7   5.43 14.5   -8.2   1.4  4.9    .8 19.4   -7.2   1.5 13.9   1.6  9.8
 030 -60.0  198 160.53  10.84 14.7   5.74 14.3   -6.5   1.8  4.8    .7 16.8   -4.2   1.6 11.6   1.3 10.5
 030 -60.0  189 159.49  10.04 14.8   5.21 14.4   -5.0   1.5  4.7   1.4 16.8    -.4   1.1 10.9    .8  9.8
 030 -60.0  180 159.16   8.73 14.4   4.70 14.8   -4.6   1.3  3.5    .8 17.6    3.6   1.6  9.5    .7  9.6
 030 -60.0  171 158.24   9.17 14.7   4.18 14.4   -2.6   1.2  5.5    .1  9.7    4.9   1.6  9.8    .6 14.8
 030 -60.0  162 158.26   8.97 14.5   4.41 14.5    -.6   1.2  5.9    .4 11.1    5.0   1.4 10.4    .4 14.7
 030 -60.0  153 158.99   8.56 15.0   4.16 14.6     .1   1.4  8.5    .6 12.5    3.7    .8 10.0    .7 15.7
 030 -60.0  144 159.62   8.17 15.2   4.18 14.7     .9   1.5  9.3    .5 14.6    3.4    .7 10.3    .6 17.1
 030 -60.0  135 159.39   8.83 15.0   4.30 14.6    2.8   1.4  8.8    .5 15.7    4.6    .4 13.3    .3 17.3
 030 -60.0  126 157.56  10.03 15.0   3.81 14.6    3.4   1.2  8.4    .5 22.0    5.7    .9 13.3    .3 18.1
 030 -60.0  117 156.56   9.77 15.3   3.66 14.6    2.7   1.6  9.0    .5 22.4    6.2   1.6 13.3    .3 17.6
 030 -60.0  108 157.02   8.64 15.4   3.61 14.6    3.6   2.0  8.4    .4 21.0    5.3   1.7 13.6    .4 17.8
 030 -60.0   99 156.61   8.68 15.3   3.61 14.4    4.8   1.4  6.4    .3 29.4    4.9   1.6 13.3    .7 19.4
 030 -60.0   90 155.43   8.80 15.1   3.26  2.6    4.6   1.4 17.3    .9 22.6    5.9   1.1 23.0    .5 17.4
 030 -60.0   81 154.49   7.98 15.4   3.30  2.8    3.6    .8 20.1    .6 22.8    6.3    .6 22.2    .9 17.1
 030 -60.0   72 154.22   7.86 15.1   3.47  2.7    5.8   1.8 18.4    .3 29.2    6.8    .7 21.1    .6 21.7
 030 -60.0   63 154.44   7.82 14.8   4.32  2.5    6.2   2.6 16.9   1.2 26.3    8.8   1.7 19.0   1.1 19.8
 030 -60.0   54 154.55   8.48 14.9   4.16  2.5   -2.2   1.2   .5   1.1 20.8    8.9    .4   .5    .7 23.2
 030 -60.0   45 156.43   9.39 15.0   3.79  2.9   -7.5   2.3 18.1   1.2  2.1    5.2   2.7 19.3   1.0 21.1
 030 -60.0   36 158.67   9.76 14.9   3.83  3.2   -5.2   3.2 14.3   1.7  2.3     .1   3.6 18.7   1.0   .0
 030 -60.0   27 159.28  10.18 15.1   3.51  3.1   -3.5   2.7 11.6    .8  8.1   -1.2   2.3 17.3   1.1 19.7
 030 -60.0   18 159.76   9.96 15.3   4.01  2.8   -2.1   1.8 20.3    .7  6.6   -1.5   1.8  3.1    .6 20.8
 030 -60.0    9 160.16   8.34 15.3   3.77  2.9    -.5   2.2 19.7    .7  6.7    -.3   1.6  3.7   1.0 21.4
 030 -52.5  360 170.22  12.89 16.0   4.39  2.5    2.5   1.7 18.3    .4  8.9   -3.1   1.7  5.0    .4 -1.8
 030 -52.5  351 169.96  13.16 16.1   4.63  2.5    2.6   1.5  6.0    .6  8.2   -2.5   1.7 -4.4    .5 -1.2
 030 -52.5  342 169.63  13.60 16.1   4.54  2.3    3.9   1.8  8.9    .5  7.1   -1.7    .9 -3.8    .7  -.2
 030 -52.5  333 168.59  12.87 16.2   4.38  2.4    2.6   1.7  7.5    .7  6.7     .8   1.2 -4.1    .5   .1
 030 -52.5  324 165.97  14.19 15.6   4.97  2.0    6.4   4.2  5.7   1.7 10.2    7.2    .1  1.7    .5  2.8
 030 -52.5  315 166.13  13.66 15.4   5.08  2.3    2.1   5.1  2.4   1.9  9.7   11.9   2.2  4.4    .9  1.7
 030 -52.5  306 167.28  13.15 15.3   4.42  2.3   -4.6   3.8  1.2   2.1 13.7   12.3   6.0  2.6   1.4  3.8
 030 -52.5  297 167.50  13.73 15.4   4.43  1.8   -7.3   2.3 20.3    .6  7.9   11.2   7.7  2.2   2.1  3.5
 030 -52.5  288 168.86  13.81 15.4   4.57  2.5   -9.0   3.3 17.3   1.7  8.4    8.9   7.0  2.9   1.5  2.6
 030 -52.5  279 170.62  15.92 15.4   4.72 14.2  -10.0   6.2 14.9    .6  3.1    5.3   6.2  1.9    .7  5.7
