  Ls   Lat LonW  TA0K    TA1K  Tp1   TA2K  Tp2    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030 -82.5  189 145.71    .06 17.5    .06  4.9    8.8   1.4  4.5    .3 15.5     .0    .0   .0    .0   .0
 030 -82.5  180 145.81    .06 19.3    .07  1.1    8.8   1.9  4.8    .1 15.3     .0    .0   .0    .0   .0
 030 -82.5  171 146.02    .06 22.0    .07  3.0    8.5   2.2  5.6    .2 15.2     .0    .0   .0    .0   .0
 030 -82.5  162 146.27    .06   .8    .07  5.2    7.4   2.1  6.4    .3 15.9     .0    .0   .0    .0   .0
 030 -82.5  153 146.26    .07  5.5    .06  8.2    6.6   1.7  6.5    .5 16.8     .0    .0   .0    .0   .0
 030 -82.5  144 146.21    .12  8.9    .08 11.5    6.5   1.4  5.8    .7 17.5     .0    .0   .0    .0   .0
 030 -82.5  135 146.43    .16 11.4    .12  1.7    5.5   1.4  4.8    .8 18.1     .0    .0   .0    .0   .0
 030 -82.5  126 146.70    .21 14.3    .15  9.7    3.4   1.5  4.5    .8 18.4     .0    .0   .0    .0   .0
 030 -82.5  117 146.92    .23 16.8    .16 11.6    1.8   1.5  4.6    .8 18.8     .0    .0   .0    .0   .0
 030 -82.5  108 146.94    .17 18.0    .15   .8     .6   1.4  4.9    .8 19.3     .0    .0   .0    .0   .0
 030 -82.5   99 146.72    .11 18.6    .14  1.5   -1.0   1.2  5.3    .6 19.9     .0    .0   .0    .0   .0
 030 -82.5   90 146.58    .06 18.4    .12  1.5   -2.3   1.1  5.2    .4 20.2     .0    .0   .0    .0   .0
 030 -82.5   81 146.42    .04 13.2    .10   .7   -2.7    .9  4.3    .3 19.7     .0    .0   .0    .0   .0
 030 -82.5   72 146.25    .04 11.4    .08  5.2   -2.7    .9  3.2    .3 18.1     .0    .0   .0    .0   .0
 030 -82.5   63 146.34    .01 10.9    .07  4.0   -3.3    .9  2.5    .6 17.5     .0    .0   .0    .0   .0
 030 -82.5   54 146.43    .01 22.7    .06  2.7   -4.0    .9  2.2    .8 17.7     .0    .0   .0    .0   .0
 030 -82.5   45 146.22    .03 21.3    .06  1.0   -4.1    .9  2.3   1.0  6.0     .0    .0   .0    .0   .0
 030 -82.5   36 146.00    .07 19.7    .08   .4   -4.1    .8  2.9   1.1  6.2     .0    .0   .0    .0   .0
 030 -82.5   27 145.85    .12 19.3    .08   .4   -3.8    .8  4.4   1.0  6.5     .0    .0   .0    .0   .0
 030 -82.5   18 145.77    .14 19.1    .06   .4   -3.0   1.0  5.7    .9  6.6     .0    .0   .0    .0   .0
 030 -82.5    9 145.72    .13 18.9    .04 11.8   -2.5   1.1  6.1    .8  6.6     .0    .0   .0    .0   .0
 030 -75.0  360 146.37    .25  3.5    .05 -4.9     .7   1.7  3.7    .7 -2.0   -4.8   1.0 14.4    .6 -1.2
 030 -75.0  351 146.54    .19  4.9    .11 -3.6    1.6   2.0  4.8    .8 -2.1   -4.5    .9 12.3    .6 -1.3
 030 -75.0  342 146.89    .15  6.3    .16 -2.4    2.4   2.0  6.9   1.0  9.8   -3.5   1.2 11.7    .7 -1.2
 030 -75.0  333 147.10    .08  6.9    .14 -1.1    2.6   1.2  8.8   1.2 10.0   -3.0   1.2 12.5   1.0  -.7
 030 -75.0  324 147.08    .15  4.0    .09  -.3    2.6    .1  -.5   1.1 10.5   -3.4    .7 14.5   1.2  -.1
 030 -75.0  315 147.32    .27  3.7    .05   .5    2.8   1.3   .3    .9 11.4   -4.2    .5 -2.5   1.2   .5
 030 -75.0  306 147.62    .29  3.9    .04  -.9    2.8   2.1  1.6    .7 12.3   -4.6    .9   .1   1.1  1.2
 030 -75.0  297 147.77    .16  5.4    .09  2.1    2.2   2.3  3.0    .4 12.1   -4.8    .8   .8    .9  1.6
 030 -75.0  288 147.80    .12  6.0    .12  3.3    2.0   2.2  4.4    .6 10.6   -4.9    .4   .3    .8 13.6
 030 -75.0  279 147.70    .27  3.9    .04  6.9    2.5   1.8  5.9    .9 11.0   -5.2    .4 18.9    .8 13.7
 030 -75.0  270 147.72    .28  3.4    .08 10.6    3.2   1.3  6.8    .9 11.8   -6.0    .7 17.1    .9 14.0
 030 -75.0  261 147.74    .18  2.0    .15  2.6    3.4   1.0  7.0    .6 12.4   -6.9    .9 16.1    .9 14.1
 030 -75.0  252 147.70    .13  3.9    .15  4.6    2.8    .9  7.8    .4 11.4   -7.1   1.1 15.5   1.0 14.3
 030 -75.0  243 147.58    .08  9.1    .10  2.9    1.1    .6  9.0    .6 10.9   -7.6   1.2 14.8   1.1 14.6
 030 -75.0  234 147.54    .08  7.7    .14  2.0     .1    .4  7.8    .7 11.4   -8.7   1.3 14.3   1.1 15.0
 030 -75.0  225 147.87    .20  6.7    .20  2.5    1.1    .5  6.4    .8 11.9   -9.0   1.5 14.0   1.2 15.6
 030 -75.0  216 148.01    .20  7.2    .15  2.6    2.4    .6  6.6    .9 12.4   -7.9   1.6 13.8   1.2 16.2
 030 -75.0  207 147.90    .10  6.2    .08   .9    3.2    .3  6.4   1.1 13.0   -6.4   1.7 13.8   1.2 16.7
 030 -75.0  198 147.83    .07  4.8    .10 11.1    4.1    .3  6.0   1.0 13.5   -5.3   1.6 14.1   1.0 17.0
 030 -75.0  189 147.82    .12  2.6    .19   .4    5.3    .3  7.8    .8 13.9   -4.0   1.3 13.9    .8 17.1
 030 -75.0  180 147.95    .19  2.4    .33  1.8    6.0    .2 10.6    .5 13.8   -2.3   1.4 13.1    .7 16.9
 030 -75.0  171 148.15    .18  3.5    .32  3.2    5.3    .1  8.0    .5 13.1    -.4   1.7 13.2    .7 16.9
 030 -75.0  162 148.03    .15  6.1    .27  3.7    4.6    .6  6.4    .5 12.8     .6   1.9 13.9    .7 17.1
 030 -75.0  153 147.51    .13  9.7    .17  2.9    6.0    .9  7.8    .6 12.8    1.1   1.7 14.5    .7 17.5
 030 -75.0  144 147.32    .19 11.8    .09  3.0    8.5    .8  8.9    .7 12.6    2.3   1.2 14.2    .5 18.4
 030 -75.0  135 147.59    .04 14.5    .13 10.2    9.3    .4  8.4    .9 12.9    4.4   1.1 12.4    .4 20.2
 030 -75.0  126 147.59    .06 10.3    .18 10.7    9.0    .6  7.1    .7 13.6    6.0   1.6 12.0    .4 21.8
 030 -75.0  117 147.30    .11  6.2    .09 10.0    9.0    .7  8.6    .6 15.1    6.2   1.8 12.7    .3 22.7
 030 -75.0  108 147.14    .19  5.9    .04  8.0    8.6    .3  9.2    .6 16.5    5.7   1.5 13.2    .2 22.6
 030 -75.0   99 147.03    .18  5.5    .09  6.3    7.4    .3  5.7    .5 17.5    5.4   1.0 13.4    .2 22.5
 030 -75.0   90 147.01    .09  4.2    .05  7.3    5.4    .5  8.0    .3 18.1    5.0    .6 13.8    .2 22.8
 030 -75.0   81 147.04    .05 16.9    .07   .3    3.1    .7  8.6    .2 17.9    5.3    .5 14.3    .1 22.4
 030 -75.0   72 147.13    .07 18.3    .12   .7     .8    .8  7.2    .2 17.4    5.7    .5 13.2    .2 19.8
 030 -75.0   63 147.14    .06 21.1    .08  1.4   -1.3   1.0  5.7    .4 17.4    4.5    .7 12.4    .6 19.7
 030 -75.0   54 146.78    .02  4.4    .03  4.0   -2.2   1.1  5.1    .5 17.5    2.4    .9 13.2   1.0 20.0
 030 -75.0   45 146.43    .06  1.0    .04 10.6   -2.1    .9  4.9    .4  5.7     .7   1.1 14.4   1.2 20.4
 030 -75.0   36 146.37    .13  2.1    .09 10.6   -1.5    .6  4.8    .2 18.8    -.9   1.4 15.1   1.2 20.9
 030 -75.0   27 146.29    .21  2.5    .08 10.6    -.3    .8  4.8    .2 21.0   -2.3   1.7 15.3   1.2 21.5
 030 -75.0   18 146.32    .29  2.9    .04 11.2     .6   1.2  4.8    .4 21.6   -3.3   1.8 15.3   1.0 22.1
 030 -75.0    9 146.34    .31  3.3    .03  9.7     .6   1.3  4.1    .6 21.9   -4.2   1.5 15.3    .8 22.6
 030 -67.5  360 148.78    .20 -2.2    .25  5.0    4.5   1.1 14.6    .9  -.8   -5.4    .2 13.2   1.2  2.7
 030 -67.5  351 149.03    .28 15.9    .27  4.7    4.7    .8  3.4   1.2  -.7   -5.4    .9  5.1   1.3  3.0
 030 -67.5  342 149.29    .30 18.3    .33  5.4    5.0   2.8  7.6   1.0  -.1   -4.9   1.8  8.2   1.0  3.1
 030 -67.5  333 149.17    .20 -3.4    .32  4.9    5.2   3.0 10.4    .6   .4   -4.0   2.5 11.2    .9  2.8
 030 -67.5  324 149.17    .30  3.2    .42  7.0    5.2   1.3 12.2    .5   .4   -3.2   2.5 13.8    .9  3.0
 030 -67.5  315 149.31    .36  7.7    .37  8.7    3.6    .9  6.2    .9  1.0   -2.7   1.6 14.9    .9  3.7
 030 -67.5  306 149.57    .41 20.3    .15  6.8    1.8   2.5  6.9   1.1  1.4   -1.5   1.2 10.1    .9  4.2
 030 -67.5  297 149.79    .50  5.0    .22  2.2    -.3   2.7  7.4    .7 12.4    -.9   3.1  9.3    .7  4.2
 030 -67.5  288 150.40    .92  7.5    .37   .4   -2.0   1.6  7.9    .8 11.2   -1.7   3.8  9.9    .4  3.3
 030 -67.5  279 150.19    .43  5.2    .41   .4   -2.1    .9  7.6    .7 12.7   -3.5   2.9 10.1    .4  2.6
 030 -67.5  270 150.64    .23  2.8    .61  1.3     .8    .7  5.4   1.2 14.6   -4.5   2.0  9.8    .4  4.2
 030 -67.5  261 150.80    .29 19.6    .78  2.7    4.1    .8  6.3   1.1 15.4   -3.2   1.7  9.5    .3  5.6
 030 -67.5  252 150.20    .17 19.6    .54  4.2    4.7    .6  8.3    .4 15.5    -.8   1.5 10.5    .3  5.8
 030 -67.5  243 149.56    .06  3.9    .32  3.8    3.9    .3 11.1    .5 11.1     .5   1.2 11.9    .2 15.7
 030 -67.5  234 149.68    .25  6.5    .41  4.5    1.7    .3 21.2   1.1 11.5     .2    .6 12.8    .4 14.4
 030 -67.5  225 150.07    .11 20.1    .42  7.6     .0    .7 22.9   1.1 12.4    -.9    .2  8.3    .5 14.4
 030 -67.5  216 150.12    .42 18.7    .60  4.0     .7    .6  2.0    .9 13.4   -1.4    .3  6.8    .5 14.7
 030 -67.5  207 150.28    .65 17.4    .71  4.4    2.1   1.1  5.1    .7 14.1   -1.1    .3  8.6    .7 15.2
 030 -67.5  198 150.03    .44 18.0    .56  6.4    2.7   1.4  5.3    .6 14.0    -.5    .4  9.7    .9 15.7
 030 -67.5  189 149.83    .16 23.1    .48  8.7    3.5    .8  4.9    .7 13.7     .4    .2 12.0   1.0 16.2
 030 -67.5  180 149.45    .17  2.0    .30  9.7    4.4    .4  3.3    .7 13.4    1.7    .6 22.1   1.2 16.3
 030 -67.5  171 149.17    .21  1.5    .19  6.3    4.1    .2  4.6    .6 12.5    2.4   1.2 23.5   1.3 16.3
 030 -67.5  162 149.14    .14  2.4    .37  4.3    3.3    .2  5.9    .8 12.3     .6   1.2  1.1   1.4 16.2
 030 -67.5  153 148.98    .21 19.2    .52  7.8    3.9    .8  4.5   1.0 13.1   -2.3    .7  3.3   1.3 15.9
 030 -67.5  144 148.93    .33 21.2    .50  6.6    6.2   1.2  6.1   1.1 13.6   -2.9    .5  7.1   1.3 16.2
 030 -67.5  135 148.92    .22  1.8    .19  7.2    8.0   1.3  8.1   1.0 13.8   -1.6    .6  8.8   1.1 17.0
 030 -67.5  126 148.75    .38  4.9    .04  9.3    9.1    .9  8.7    .5 14.3    -.1   1.1 11.1    .9 17.9
 030 -67.5  117 148.56    .09  2.7    .25  8.4   10.6    .6 10.2    .0   .3     .7   1.1 13.7    .9 18.2
 030 -67.5  108 148.45    .07  8.3    .42  8.1   11.7    .7 12.2    .5   .8    1.5    .3 17.0   1.0 18.1
 030 -67.5   99 148.08    .10  3.1    .18 10.8   12.1    .4 12.9    .9  2.2    2.6    .6  4.5    .8 18.2
 030 -67.5   90 147.56    .14  7.4    .11 10.1   11.5    .4 10.3    .1  1.3    3.5    .7  7.2    .3 17.5
 030 -67.5   81 147.32    .08  8.2    .08  9.4   10.3    .5  9.1    .9 23.1    3.1    .5 10.4    .5  1.9
 030 -67.5   72 147.32    .17  2.2    .10  7.8    9.2    .2  8.2    .9   .3    2.5    .9 11.9    .7  1.9
 030 -67.5   63 147.34    .31  4.7    .12   .9    6.9    .7  3.0    .3   .8    1.3   1.2 12.9    .3  1.3
 030 -67.5   54 147.39    .20  6.3    .09  1.2    2.5   1.3  4.1    .5 21.8    -.9    .9 12.4    .3   .0
 030 -67.5   45 147.39    .09 18.7    .01 10.2    -.2   1.2  7.2    .8 22.4   -3.6   1.2 10.6    .3   .5
 030 -67.5   36 147.54    .43 21.8    .06   .4     .4   2.0  9.2    .9 23.0   -5.7   1.4  9.6    .5  2.9
 030 -67.5   27 148.00    .61   .2    .18  3.7    2.4   2.2  8.9   1.0 23.6   -7.0   1.2 10.0    .8  2.7
 030 -67.5   18 148.42    .46  2.2    .20  2.3    4.0   1.9  8.6   1.1   .3   -6.7   1.2 11.0    .9  2.6
 030 -67.5    9 148.81    .15 23.8    .27  5.2    4.8   1.6 10.7    .8   .2   -5.9    .9 11.8    .9  2.8
 030 -60.0  360 155.20   7.17 14.7   4.93  5.0    3.6   1.4  9.0   1.0   .6   -6.3   2.3 17.8    .3  2.8
 030 -60.0  351 155.32   7.00 14.6   4.61  4.3    3.0   1.3  2.2   1.1   .9   -5.7   1.9 -3.7    .7  2.7
 030 -60.0  342 155.53   6.94 14.7   5.17  3.9    4.2   3.2  6.4   1.0  2.2   -5.4    .8   .8    .7  3.6
 030 -60.0  333 155.64   6.49 14.6   5.38  3.4    4.5   2.0  9.9    .5  2.3   -4.6   1.3 13.8    .5  4.7
 030 -60.0  324 155.37   7.21 14.4   5.03  2.6    5.3   1.3  5.9    .7 11.1   -2.2   2.4 16.8    .5  2.9
 030 -60.0  315 154.41   6.48 14.0   4.48  1.9    1.4   1.2 10.0    .3   .3    1.9   1.8 20.3    .9  2.3
 030 -60.0  306 154.79   6.50 13.6   4.24   .9   -2.5   1.3 15.9    .6  7.1    1.7   1.4 17.2    .6  4.4
 030 -60.0  297 155.33   6.19 13.6   4.86   .5   -4.4   1.7 16.2    .5  9.7    1.2   2.3 17.6   1.2  5.3
 030 -60.0  288 156.00   6.69 13.6   4.69  -.1   -6.1   2.2 14.2    .4  2.8    -.7   3.4 18.8    .8  5.8
 030 -60.0  279 157.08   7.34 13.7   5.58  5.3   -7.0   3.0 14.3   1.8  2.7   -4.7   2.5 18.9    .8  6.4
 030 -60.0  270 157.24   8.03 14.1   6.81  5.1   -4.2   2.7 14.2   2.0 14.8   -6.4   1.2 18.2    .7  6.9
 030 -60.0  261 157.77   8.41 13.9   5.49  5.0     .4   1.9 11.4   1.0 14.7   -6.2   1.2 16.9    .4  5.2
 030 -60.0  252 157.49   8.31 14.6   4.67  4.6    2.8   1.6  8.4    .5 14.0   -4.6   1.3 14.6    .6  5.0
 030 -60.0  243 156.60   8.00 14.7   4.61  3.8    3.9   1.3  5.2    .3 12.3   -2.7   1.1 13.1    .4 16.1
 030 -60.0  234 155.69   7.65 14.9   4.42  3.6    2.9   1.7  4.6    .7 12.0   -1.4    .5 10.6    .8 15.2
 030 -60.0  225 155.37   6.96 15.2   4.29  3.2     .9    .8  8.6    .8 13.2   -2.7    .2  6.0   1.0 15.2
 030 -60.0  216 155.52   7.67 15.1   4.76  2.4     .2   1.4 12.3   1.0 14.4   -4.5    .6 15.2    .7 15.5
 030 -60.0  207 156.40   8.45 14.9   4.84  1.7    1.5   1.7  9.1    .9 14.5   -4.7   1.5 14.3    .6 15.8
 030 -60.0  198 156.67   8.12 14.9   4.51  1.0    1.9   1.8  6.5    .7 13.8   -3.3   2.0 13.4    .8 16.1
 030 -60.0  189 156.58   7.96 15.1   4.20   .5    2.0   1.9  5.7    .7 13.4   -2.1   1.6 12.9    .9 16.1
 030 -60.0  180 156.07   7.43 15.0   3.87  6.0    1.9   1.8  6.0    .7 13.6   -1.6   1.0 12.3    .9 15.9
 030 -60.0  171 155.89   6.70 15.2   3.93  5.1    2.1   1.5  7.0    .6 13.9   -2.2    .8 12.6    .9 15.5
 030 -60.0  162 155.77   7.18 15.1   4.18  4.7    2.1   1.6  7.6    .4 13.3   -2.6    .9 12.7   1.1 15.2
 030 -60.0  153 155.70   7.58 15.1   4.32  4.4    1.7   1.7  8.1    .5 14.0   -2.9    .9 13.2   1.1 15.0
 030 -60.0  144 155.53   7.53 15.0   4.57  3.7    1.9   1.8  9.2    .7 14.9   -3.0   1.1 13.2   1.0 15.5
 030 -60.0  135 155.49   7.87 14.9   4.62  2.7    3.7   1.9  9.8    .7 14.5   -2.5   1.6 14.1   1.0 16.3
 030 -60.0  126 155.04   8.18 14.6   4.52  1.8    4.3   1.2  9.6    .6 13.6   -1.8   1.4 15.7   1.2 16.6
 030 -60.0  117 154.53   8.02 14.8   4.33  1.3    4.5   1.2  8.6    .9 14.0   -1.5    .6 19.9   1.3 17.0
 030 -60.0  108 154.13   7.30 14.9   4.41   .7    6.4   2.2  9.5   1.1 14.4   -1.2    .4  7.1   1.4 16.9
 030 -60.0   99 153.69   7.30 14.8   4.37 11.8    8.6   1.8  8.6    .9   .9    -.2   1.2 12.1   1.3 16.5
 030 -60.0   90 153.48   7.18 14.8   4.06  5.3    9.1   2.3  6.8   1.2   .3    1.2   1.4 13.7   1.2 16.3
 030 -60.0   81 152.75   5.96 14.9   4.03  5.0    8.8   1.9  6.9    .7  1.9    2.1   1.1 11.0   1.1 16.3
 030 -60.0   72 152.19   5.04 15.2   3.60  4.5   10.7   2.4  5.7    .3   .0    1.8   1.6 11.1   1.2  3.6
 030 -60.0   63 152.17   5.02 15.0   3.55  3.8   10.1   2.5  6.3   1.3 22.9    3.1   1.6 11.7   1.0  3.0
 030 -60.0   54 151.48   4.08 15.1   3.08  3.8    4.3    .8  2.8   1.2 22.8    3.4    .8  7.3    .7  3.0
 030 -60.0   45 152.23   3.76 15.8   2.33  3.6     .0    .9 17.7    .8  1.2   -1.4    .6 18.9    .5  2.5
 030 -60.0   36 152.90   4.83 15.4   3.62  1.6    -.9   2.5 12.2   1.6  2.8   -6.6   2.4 17.8    .4  4.7
 030 -60.0   27 154.14   5.96 14.7   4.33  1.0    1.0   3.7 11.7   1.3  2.2   -9.0   3.8 17.6    .7  4.0
 030 -60.0   18 154.75   6.91 14.7   4.29   .5    2.9   1.7 13.0   1.2  1.8   -8.6   3.2 17.9   1.0  3.6
 030 -60.0    9 155.26   7.50 14.6   4.72 11.7    3.6   1.4  7.3    .9  1.6   -7.5   1.9 17.9    .7  4.5
 030 -52.5  360 164.88  13.78 15.5   5.75  4.6    2.0   1.1  9.4    .9  1.4   -4.7    .4 -1.0    .3 -2.3
 030 -52.5  351 165.03  13.58 15.5   5.74  4.0    1.7    .7  6.8    .6  2.1   -4.6    .7   .4    .1  7.5
 030 -52.5  342 165.15  13.64 15.5   5.97  3.6    3.3   2.2  8.1    .4  1.5   -4.0    .9  4.8    .4  8.9
 030 -52.5  333 164.96  14.26 15.5   6.04  2.7    4.8   1.5  8.4    .5 10.8   -1.7    .7 10.2    .3 10.1
 030 -52.5  324 163.61  15.08 15.4   5.96  2.2    6.0   1.9  7.5    .7 11.2    3.8    .5 10.5    .3   .4
 030 -52.5  315 164.11  13.19 15.3   5.66  1.5    4.6   4.0  2.5    .6  8.6    7.8   1.6  3.2   1.1  2.8
 030 -52.5  306 163.85  12.23 15.2   5.04   .9   -2.4   2.2  1.4   2.2  8.9   12.2   5.5  2.1    .1  9.3
 030 -52.5  297 163.92  12.89 15.2   5.18   .0   -5.2   1.0  -.9    .8  6.9   11.6   5.9  2.2   2.1  9.3
 030 -52.5  288 165.39  13.13 15.1   5.62  -.7   -5.3   3.2 16.4   1.3  3.7    7.4   5.5  3.3   2.2  8.6
 030 -52.5  279 165.78  14.81 15.1   6.20  5.1   -7.2   5.4 15.7   1.9 14.4    5.8   3.5  2.7   2.0  8.7
 030 -52.5  270 166.02  15.11 15.0   6.32  4.6   -7.6   6.2 15.3   2.5 14.5    2.7   2.0   .9   1.7  9.1
 030 -52.5  261 163.64  16.87 14.9   5.67  4.1   -2.9   4.7 14.4   1.9 14.5    -.3   1.3 20.7    .5  9.8
 030 -52.5  252 164.10  16.78 15.2   5.22  3.5     .0   1.4 12.5   1.1 14.0   -1.0   1.5 15.5    .2 15.4
