  Ls Hgt   Lat    UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
 030  35 -75.0   41.9   2.8 13.4   3.2  4.3     .1   2.1  6.4   2.2  7.0
 030  30 -75.0   35.7   2.3  8.8   3.9  5.7     .1   1.8  6.7   3.2  9.3
 030  25 -75.0   32.9   1.6 12.5   2.4  6.9     .2   1.6  7.4   1.6  9.7
 030  20 -75.0   30.3   1.8  7.5   1.5  6.3     .1   1.7  8.6   1.2  8.5
 030  15 -75.0   26.1   1.5  4.5    .9  7.0     .1   1.7  9.0    .9  9.8
 030  10 -75.0   20.5   1.9  5.5    .8  4.4     .0   1.9  9.0   1.0  7.0
 030   9 -75.0   19.2   1.9  3.6    .9  4.4     .0   1.8  9.4   1.0  5.8
 030   8 -75.0   17.9   2.1  3.7   1.0  3.6     .0   1.8  9.9   1.0  5.4
 030   7 -75.0   16.6   2.3  3.8   1.2  3.1     .0   1.8 10.5   1.2  5.1
 030   6 -75.0   15.0   1.7  2.9   1.4  2.1     .0   1.8 10.0   1.4  5.0
 030   5 -75.0   13.4   1.5  4.8   1.6  2.0    -.1   2.1 10.0   1.8  5.1
 030   4 -75.0   11.4   1.7  6.0   1.7  2.3    -.1   2.1  9.7   1.6  5.5
 030   3 -75.0    9.1   1.6  3.4   1.9  3.5    -.1   1.6  9.7   2.0  5.9
 030   2 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030   1 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030   0 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  -1 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  -2 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  -3 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  -4 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  -5 -75.0    5.2   1.9  4.9   1.6  5.1   -1.5   1.9 10.0   2.3  5.7
 030  80 -67.5   50.9  13.8 15.4  18.0  7.9  -21.7  20.9 12.6  19.4  6.0
 030  75 -67.5   63.4  13.8 15.4  18.0  7.9  -16.1  20.9 12.6  19.4  6.0
 030  70 -67.5   75.8  13.8 15.4  18.0  7.9  -10.5  20.9 12.6  19.4  6.0
 030  65 -67.5   88.3   8.4 14.2  12.2  7.9   -4.8  12.7  6.4  14.0  7.9
 030  60 -67.5   95.6  12.6 16.4   9.2  7.9   -1.4  12.4 10.4  10.0  7.3
 030  55 -67.5  102.4  16.4 18.1  10.4  4.8     .0  10.8  8.4  13.0  8.0
 030  50 -67.5  102.2  14.0 15.7   8.4  5.2     .6   7.3  2.6   9.6  7.6
 030  45 -67.5   95.7   8.2 13.9   6.6  5.0     .2   5.2  5.3   6.9  7.7
 030  40 -67.5   85.7   5.0 10.6   5.5  4.4     .1   4.5  7.2   4.8  7.3
 030  35 -67.5   73.5   2.6 12.3   5.7  4.7     .0   2.3  5.2   5.2  7.8
 030  30 -67.5   62.6   2.2 13.3   4.9  5.8     .1   2.0  6.7   4.7  9.1
 030  25 -67.5   54.3   2.4 11.9   3.4  6.7     .0   1.6  6.0   3.2  9.5
 030  20 -67.5   46.9   2.0 10.2   1.9  7.1    -.1   1.8  7.8   1.9 10.0
 030  15 -67.5   38.6   1.5  7.6   1.1  7.2    -.1   1.6  8.3   1.0  8.1
 030  10 -67.5   29.6   1.8  5.0   1.1  4.5    -.1   2.1 10.8   1.0  5.9
 030   9 -67.5   27.6   1.8  5.0   1.2  4.4    -.1   2.1 10.6   1.1  5.9
 030   8 -67.5   25.5   1.9  4.8   1.2  3.9    -.1   2.3  9.7   1.2  5.8
 030   7 -67.5   23.4   2.0  5.2   1.4  2.5    -.1   2.5  9.1   1.3  5.6
 030   6 -67.5   21.1   1.8  4.8   1.6  2.1    -.1   2.1  9.3   1.5  5.5
 030   5 -67.5   18.8   1.7  4.1   1.8  2.5    -.1   1.6  9.2   1.8  5.5
 030   4 -67.5   16.4   1.8  4.0   2.0  2.1     .0   1.7 10.3   1.9  5.5
 030   3 -67.5   13.7   1.9  4.6   2.2  2.0    -.1   1.7 10.5   2.2  5.3
 030   2 -67.5   10.6   1.8  6.0   2.5  2.0    -.2   1.9  9.8   2.4  5.0
 030   1 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030   0 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  -1 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  -2 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  -3 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  -4 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  -5 -67.5   -2.1   1.6  7.8    .9 11.3   -1.9   4.0  9.9    .5  3.5
 030  80 -60.0   48.8   8.8 13.5  20.7  7.1  -24.1  16.0 13.8  24.6  9.8
 030  75 -60.0   58.4   8.8 13.5  20.7  7.1  -17.5  16.0 13.8  24.6  9.8
 030  70 -60.0   68.0   8.8 13.5  20.7  7.1  -10.9  16.0 13.8  24.6  9.8
 030  65 -60.0   77.6  14.3 14.4  11.8  7.6   -4.3  17.6  9.9  16.4  8.0
 030  60 -60.0   88.9  15.9 15.7   7.6  7.4    -.9  22.2 11.3  12.7  7.4
 030  55 -60.0   98.0  17.0 16.5   6.6  4.7     .0  23.2  5.9   8.9  6.2
 030  50 -60.0  104.4  13.3 15.2   5.9  5.1    -.2  15.5  4.5   6.6  6.5
 030  45 -60.0  103.9   7.9  6.6   5.7  4.6     .3   7.6  8.6   6.8  7.4
 030  40 -60.0   99.6   6.9  8.5   5.3  4.8     .0   4.6 10.1   6.5  7.8
 030  35 -60.0   89.5   3.8 11.2   5.0  5.4     .0   2.3  7.6   6.4  8.3
 030  30 -60.0   77.1   2.7 17.1   4.0  6.1    -.1   2.3  3.9   5.0  8.9
 030  25 -60.0   65.3   3.1 12.2   2.5  6.8     .0   2.6  5.4   3.4  9.3
 030  20 -60.0   54.5   2.5 11.9   1.5  7.0     .0   2.1  7.5   2.0  9.7
 030  15 -60.0   44.4   1.6  9.6    .9  6.8     .0   1.8  7.8   1.3  6.9
 030  10 -60.0   33.3   1.4  7.9    .9  3.2     .0   1.8 10.1   1.1  5.5
 030   9 -60.0   30.8   1.4  6.4   1.1  3.0     .0   1.9 10.5   1.2  5.5
 030   8 -60.0   28.4   1.6  4.8   1.3  2.7     .0   2.0 11.1   1.3  5.5
 030   7 -60.0   25.9   1.9  5.7   1.5  2.4     .0   2.2 11.2   1.5  5.4
 030   6 -60.0   23.4   2.3  4.7   1.6  2.2     .0   2.3 10.7   1.6  5.4
 030   5 -60.0   20.7   2.7  4.6   1.8  2.2     .0   2.6 10.2   1.9  5.5
 030   4 -60.0   17.7   2.6  4.6   2.0  2.3     .1   2.5 10.0   2.1  5.5
 030   3 -60.0   14.5   2.3  5.2   2.2  2.3     .0   2.4 10.2   2.4  5.5
 030   2 -60.0   10.9   2.1  5.5   2.0  1.8    -.5   2.2 10.2   2.4  5.2
 030   1 -60.0    6.1   2.7  6.1   2.2  3.4   -2.0   2.8 11.2   2.2  4.1
