  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2    UA0  UA1  Up1  UA2  Up2    VA0  VA1  Vp1  VA2  Vp2
  30 -90.0 171 143.89   .02 23.8   .01  2.1     .0   .0   .6   .0   .6     .0   .0   .6   .0   .6
  30 -90.0 162 143.89   .02   .4   .01  2.7     .0   .0  1.2   .0  1.2     .0   .0  1.2   .0  1.2
  30 -90.0 153 143.89   .02  1.0   .01  3.3     .0   .0  1.8   .0  1.8     .0   .0  1.8   .0  1.8
  30 -90.0 144 143.89   .02  1.6   .01  3.9     .0   .0  2.4   .0  2.4     .0   .0  2.4   .0  2.4
  30 -90.0 135 143.89   .02  2.2   .01  4.5     .0   .0  3.0   .0  3.0     .0   .0  3.0   .0  3.0
  30 -90.0 126 143.89   .02  2.8   .01  5.1     .0   .0  3.6   .0  3.6     .0   .0  3.6   .0  3.6
  30 -90.0 117 143.89   .02  3.4   .01  5.7     .0   .0  4.2   .0  4.2     .0   .0  4.2   .0  4.2
  30 -90.0 108 143.89   .02  4.0   .01  6.3     .0   .0  4.8   .0  4.8     .0   .0  4.8   .0  4.8
  30 -90.0  99 143.89   .02  4.6   .01  6.9     .0   .0  5.4   .0  5.4     .0   .0  5.4   .0  5.4
  30 -90.0  90 143.89   .02  5.2   .01  7.5     .0   .0  6.0   .0  6.0     .0   .0  6.0   .0  6.0
  30 -90.0  81 143.89   .02  5.8   .01  8.1     .0   .0  6.6   .0  6.6     .0   .0  6.6   .0  6.6
  30 -90.0  72 143.89   .02  6.4   .01  8.7     .0   .0  7.2   .0  7.2     .0   .0  7.2   .0  7.2
  30 -90.0  63 143.89   .02  7.0   .01  9.3     .0   .0  7.8   .0  7.8     .0   .0  7.8   .0  7.8
  30 -90.0  54 143.89   .02  7.6   .01  9.9     .0   .0  8.4   .0  8.4     .0   .0  8.4   .0  8.4
  30 -90.0  45 143.89   .02  8.2   .01 10.5     .0   .0  9.0   .0  9.0     .0   .0  9.0   .0  9.0
  30 -90.0  36 143.89   .02  8.8   .01 11.1     .0   .0  9.6   .0  9.6     .0   .0  9.6   .0  9.6
  30 -90.0  27 143.89   .02  9.4   .01 11.7     .0   .0 10.2   .0 10.2     .0   .0 10.2   .0 10.2
  30 -90.0  18 143.89   .02 10.0   .01   .3     .0   .0 10.8   .0 10.8     .0   .0 10.8   .0 10.8
  30 -90.0   9 143.89   .02 10.6   .01   .9     .0   .0 11.4   .0 11.4     .0   .0 11.4   .0 11.4
  30 -82.5 360 144.77   .14 10.1   .17  8.1    8.2   .3 13.9  1.6  1.8    7.8  1.1  5.3  1.5  3.2
  30 -82.5 351 144.99   .03 22.5   .17  8.8    8.1  1.0 15.6  1.2  1.3   10.2  1.6 10.4  2.1  5.7
  30 -82.5 342 145.14   .24 14.2   .17 11.6    7.3  1.4 21.4  2.2  1.5   13.2   .5 13.0   .1  9.2
  30 -82.5 333 145.40   .21 19.9   .11 11.6    5.8   .5 13.6  2.0  3.6   17.0  1.0 15.8  1.2  5.5
  30 -82.5 324 145.25   .09 19.7   .16  7.9    2.5  1.2 23.1   .9  2.9   21.0   .7 12.0  1.2  7.1
  30 -82.5 315 145.34   .08 14.6   .17 10.1   -3.3  1.6 20.0  2.1  4.2   19.3  3.2 20.5  1.8  6.6
  30 -82.5 306 145.10   .24 10.1   .13 10.9   -8.0   .6  4.5   .7  4.2   18.2  2.0 14.6  1.2  6.6
  30 -82.5 297 144.87   .08 11.3   .05  2.1  -12.2  4.0  3.5  1.0  4.9   10.5  4.8  7.6  1.4  8.1
  30 -82.5 288 144.74   .02 18.4   .02 10.1  -12.9   .5 12.0  1.4  6.2    8.9  1.1 20.4  1.7  8.7
  30 -82.5 279 144.71   .11 15.1   .08  2.5  -16.3  3.1   .8  1.0  4.8    7.4  1.8  4.9   .9  8.2
  30 -82.5 270 144.65   .04   .6   .02  5.5  -12.6  3.6  3.5  1.7  7.0   10.3   .8  4.3  1.9  9.1
  30 -82.5 261 144.67   .03 13.2   .03  5.9  -13.2  1.6 14.2  1.0  4.6    4.6  1.1 16.8   .4  9.6
  30 -82.5 252 144.78   .10 18.4   .05  6.5  -14.5   .6  4.8   .4   .9    6.1  1.5  5.6  1.2 11.9
  30 -82.5 243 144.80   .06 20.2   .05  7.7  -13.3   .5 21.3  1.3  9.3    3.6  1.9 22.7  1.4 11.0
  30 -82.5 234 144.90   .08 13.1   .04  9.9  -14.1   .8   .3   .6  7.2    2.9   .9 21.0   .5  1.9
  30 -82.5 225 144.83   .03 11.0   .03  4.3  -13.2   .9  8.5  1.4 10.8    1.8   .9 16.9  2.4  1.1
  30 -82.5 216 144.78   .00 17.7   .03  9.6  -12.2  1.5 13.9  1.7  9.5     .7  1.2 15.4  1.6 11.8
  30 -82.5 207 144.74   .01 20.1   .04  1.5  -11.4   .5 15.2  1.3  8.7     .0   .8 16.9   .4  1.5
  30 -82.5 198 144.70   .06  6.2   .01  7.1  -11.1  1.3 13.5  1.3 10.0   -2.6  1.1 14.7  1.7  1.9
  30 -82.5 189 144.70   .04 20.5   .02  3.0  -10.1   .6  1.3  1.5 10.4   -2.6  1.4  4.1  1.4  1.6
  30 -82.5 180 144.64   .04 23.1   .01 11.3   -7.4  1.0  7.7  1.7 10.7    -.8  1.1 16.0  1.1  2.5
  30 -82.5 171 144.58   .03  1.3   .02 11.8   -6.1   .8 17.4  1.6 10.9   -2.0   .6 21.5  1.3  2.1
  30 -82.5 162 144.61   .01 18.4   .04  2.3   -5.5   .4 19.9   .5   .1   -1.7   .1 17.4   .4  2.6
  30 -82.5 153 144.72   .04  2.2   .01   .0   -5.4   .4  7.0  1.4 10.1   -2.8   .6 18.9   .9  1.5
  30 -82.5 144 144.82   .03  5.2   .04  1.7   -4.3   .8  7.9   .3 10.5   -3.3   .5 19.1   .2  1.3
  30 -82.5 135 144.86   .02  3.8   .00  2.8   -2.8   .6  6.1   .9 10.6   -4.1  1.5  1.1   .9  1.5
  30 -82.5 126 144.88   .02  7.0   .01  7.3   -1.7  1.9  8.8   .5 10.3   -4.2  2.0  8.1   .4  3.7
  30 -82.5 117 144.89   .01 17.9   .02  7.5    -.7   .8 14.4  1.2 11.9   -4.1   .8  8.7   .8  2.5
  30 -82.5 108 144.93   .01 16.8   .01  5.7     .4   .3 14.4  1.1 11.8   -3.5  1.5  8.9   .8  3.1
  30 -82.5  99 145.00   .01 14.8   .01  8.5     .2  1.0 15.1  1.2 11.1   -3.5  1.2 14.7   .7  1.1
  30 -82.5  90 145.11   .00  1.2   .01  5.5     .6   .7 16.6  1.9 10.6   -4.9   .6 13.7  1.7   .8
  30 -82.5  81 145.11   .01  2.4   .01  7.0    2.5   .4 15.1  1.2 11.5   -4.5  1.4 16.0  1.3  1.2
  30 -82.5  72 144.99   .01  3.7   .01  7.1    3.4   .5 23.2   .8 11.6   -3.6   .1  9.7  1.9  1.8
  30 -82.5  63 144.92   .01  4.9   .02  7.3    3.3   .6 19.4   .4 11.1   -3.4  1.3 18.1  1.6  3.1
  30 -82.5  54 144.89   .03  5.1   .02  8.4    4.4  1.0  2.0  1.5 10.6   -3.5  1.0 21.7  1.6  3.2
  30 -82.5  45 144.81   .02  8.1   .01  8.9    6.1   .4  6.0  1.0 10.7   -2.4  1.3 22.2   .4  5.1
  30 -82.5  36 144.71   .02  9.4   .01   .8    7.0  1.2  6.9  1.5   .0   -1.2  1.2  1.8   .8  2.7
  30 -82.5  27 144.66   .03 11.3   .00  7.4    8.1  1.1  9.8   .5   .0     .4  1.4  4.0   .7  1.6
  30 -82.5  18 144.63   .04  8.5   .01  6.5    9.4  1.1 13.1   .7   .4    2.7  1.8  7.1  1.5  3.9
  30 -82.5   9 144.65   .07  8.7   .05  7.5    9.3   .9 20.1  1.7   .8    5.8   .8  9.2  1.0  5.9
  30 -75.0 360 145.76   .04 18.3   .09  4.7   20.8   .8  8.0   .5  1.0    2.6  1.0 12.2   .5  7.4
  30 -75.0 351 146.10   .12  8.3   .14  6.3   18.7   .9  8.2   .7  5.6    5.0  1.8 11.8   .9  9.6
  30 -75.0 342 145.97   .11  7.3   .12  7.7   16.2  1.5  2.0  1.3  7.1    5.3  1.7 15.4  1.2  9.7
  30 -75.0 333 145.64   .04  9.1   .05 11.0   15.9  2.1  4.7   .6  4.2    4.3  1.4 23.5  1.0  7.9
  30 -75.0 324 145.46   .04 10.8   .01  7.5   17.6  2.5  6.9  1.0  4.7    5.9  2.0  9.9  1.7  8.4
  30 -75.0 315 145.54   .08 12.0   .11 11.7   17.2   .5  1.8  1.2  4.6    6.0  1.4  5.3  1.0  8.6
  30 -75.0 306 145.58   .11 12.2   .08 11.9   15.6  2.2 17.1   .9  5.3    6.7  2.8 10.3   .3  8.6
  30 -75.0 297 145.46   .07 17.5   .02 11.7   11.5  2.8 21.3   .5  8.0    4.6  2.2 16.4   .5 11.8
  30 -75.0 288 145.49   .10 16.8   .03   .8    8.1  3.2  3.4   .5  5.9    4.8  1.4   .2   .4  4.3
  30 -75.0 279 145.38   .05  6.8   .05  6.3    5.1  1.9  9.2   .3  8.5    2.9  1.4  8.3   .5  4.2
  30 -75.0 270 145.33   .05 16.2   .03   .6    3.7  1.0 21.4   .8 10.2    3.7   .2  5.0   .3  2.2
  30 -75.0 261 145.36   .07 22.6   .01   .6    2.0  2.1  1.7   .4  8.6    4.0   .9 13.0   .3  4.1
  30 -75.0 252 145.44   .05  1.5   .02   .1     .0  1.7  2.9   .1  6.8    2.5   .7 23.1   .2  8.1
  30 -75.0 243 145.50   .03  4.2   .01  5.9   -1.2  1.4  4.4   .3  7.0     .5  1.7  1.8   .6  9.0
  30 -75.0 234 145.53   .02 14.0   .00  6.0   -2.0   .2 15.8   .2  6.7   -2.5   .8  3.6   .1  9.1
  30 -75.0 225 145.55   .03 17.3   .01  5.9   -1.3   .8 21.9   .4  7.1   -4.3   .2  7.4   .9 10.8
  30 -75.0 216 145.49   .02 20.3   .01  5.7    -.2   .5  5.6   .1   .9   -5.5   .1 18.5   .3 10.8
  30 -75.0 207 145.41   .01 17.3   .02  6.0    1.4   .7 11.8   .3 10.1   -6.2   .3  3.7   .4  3.2
  30 -75.0 198 145.40   .02 18.1   .01  5.4    2.2   .9 15.1   .1  3.8   -7.1  1.5  9.3   .5  4.6
  30 -75.0 189 145.47   .08 23.8   .05  1.8    2.8  1.4 18.2   .6  9.8   -7.5  1.7 13.7   .5  1.8
  30 -75.0 180 145.48   .08   .3   .01   .1    4.4  1.3 22.3  1.2  9.4   -7.5  1.3 20.2   .2 11.0
  30 -75.0 171 145.46   .03  2.9   .01 10.3    6.1   .8  5.4  1.0 11.4   -6.9   .7 13.9   .3  4.9
  30 -75.0 162 145.54   .03 20.6   .01  8.5    6.9   .1  8.5  1.5 11.9   -6.3  1.4 17.8   .7  2.3
  30 -75.0 153 145.74   .04  1.3   .06  2.4    7.0   .4  5.6   .7  1.3   -7.4   .4 16.4   .5  5.7
  30 -75.0 144 145.82   .14   .6   .06  1.0    7.7   .2  1.7   .6 10.5   -8.4  1.7 19.1  1.0 11.3
  30 -75.0 135 145.76   .05  4.9   .01  4.6    8.9  1.5  4.4   .8   .6   -9.1  1.6  1.2  1.0  2.2
  30 -75.0 126 145.82   .07  8.2   .04  7.8   10.2  2.6  6.8   .2  2.1   -8.0  2.3  7.2   .4  5.0
  30 -75.0 117 145.92   .06 10.6   .01  9.6   10.4  1.4 10.2   .7  3.3   -8.4  1.9 10.5   .6  7.9
  30 -75.0 108 146.04   .09 17.3   .02  3.4   11.2   .3 11.7   .8  4.1   -8.1  1.3 14.9   .6  9.1
  30 -75.0  99 146.05   .04   .8   .02  1.8   11.5   .7  6.6   .1  5.6   -9.3   .5 17.4   .4   .4
  30 -75.0  90 146.22   .05   .0   .06  7.8   12.4   .7  8.5   .2  1.4   -9.6   .4 17.3   .4  5.1
  30 -75.0  81 146.21   .11  2.8   .03  2.9   13.9   .8 10.0  1.0  2.0   -9.9   .4 21.8   .8  7.0
  30 -75.0  72 146.26   .03 11.3   .13 12.0   15.1   .8 13.3  1.6  1.7   -8.5   .8  4.9   .5  2.6
  30 -75.0  63 146.29   .05  9.8   .08  2.7   14.7  1.1 15.4  1.0  4.4   -9.1   .9 10.6   .4  6.2
  30 -75.0  54 146.03   .02  2.0   .01  6.1   15.5  1.2 20.0  1.1  3.4   -9.5   .9 13.0  1.3  6.9
  30 -75.0  45 145.86   .02  2.3   .01 11.2   18.1  1.6 23.0   .7  3.3   -9.2   .8 10.9   .4  8.7
  30 -75.0  36 145.71   .01  1.2   .01  6.1   19.9  2.1   .1   .6  5.2   -6.8   .7 13.6   .3   .6
  30 -75.0  27 145.65   .03  5.9   .01  7.4   20.5  2.0  1.8   .2  3.9   -5.0   .2 21.7   .6  5.3
  30 -75.0  18 145.67   .09 19.2   .08  6.4   21.4  1.8  5.3   .7  4.2   -2.5   .6 15.3   .1 10.9
  30 -75.0   9 145.60   .03 23.9   .01  9.9   21.7  1.7  5.3  1.1  5.7    -.3  1.2  9.4   .4  7.5
  30 -67.5 360 147.21   .22  6.4   .11   .9   13.6  2.2  4.0  1.8  7.7    2.8  1.0 13.2  1.4 10.5
  30 -67.5 351 147.17   .13  6.0   .02  9.6   12.3  2.8  6.1  1.8   .2    2.8   .8 17.5  2.0  3.8
  30 -67.5 342 147.07   .22 14.6   .05  2.7   12.5  2.5 10.2   .8 10.4     .4   .6 22.8   .8  3.8
  30 -67.5 333 146.58   .15 14.7   .11  4.2   15.1   .7 18.3  1.8   .5   -1.0   .4 18.4  1.3  4.2
  30 -67.5 324 146.28   .08 17.9   .18  3.0   18.4  2.3  4.5  1.8 10.4    -.4  1.5   .6  1.8  1.5
  30 -67.5 315 146.29   .07 19.7   .22  3.4   20.9  1.1  7.1  1.4   .7    1.4  2.7  6.4  1.3  4.7
  30 -67.5 306 146.21   .11 15.6   .10  4.7   22.1  2.4  7.7  2.9 10.5    1.6  1.4 15.1  2.2  1.2
  30 -67.5 297 146.11   .13 17.3   .05  5.7   22.1  3.6 12.7  1.3  4.3    2.4   .5 18.3  1.4  8.2
  30 -67.5 288 146.11   .26 20.5   .04 10.4   20.5  3.0 19.7  2.2 11.5    2.2  2.0 18.4  2.1  2.2
  30 -67.5 279 146.06   .06  2.1   .08   .6   18.3  2.9  3.5  1.1  5.6    2.1  2.8  1.7  1.4  8.8
  30 -67.5 270 146.10   .04  8.7   .08  2.0   15.6  2.9  8.8  1.9 11.4    1.8  2.5 11.3  1.6  2.1
  30 -67.5 261 146.13   .07 17.5   .02  3.6   13.4   .7 13.5  1.7  7.6    2.1  2.3 20.4  2.3 10.6
  30 -67.5 252 146.20   .13 15.8   .05  3.8   10.7   .9 11.7  1.5 11.4   -1.0  1.3  2.1  1.4  2.2
  30 -67.5 243 146.27   .17 17.2   .04  1.3    8.8  1.2 21.8  3.5  9.3   -3.9   .3 17.0  3.4 11.9
  30 -67.5 234 146.23   .04 19.1   .02 11.5    7.2  2.5  2.6   .2 11.6   -8.2   .9   .4   .4 10.5
  30 -67.5 225 146.24   .02 12.1   .04  3.5    7.1  1.7  7.2  3.0  9.3  -11.6   .6  4.6  3.3   .2
  30 -67.5 216 146.20   .14 17.1   .12  4.3    8.8   .7 11.6   .7  5.2  -12.6   .7 23.0  1.0  8.4
  30 -67.5 207 146.76   .48 18.4   .23  1.1   11.4   .1 13.0  2.4 11.3  -12.7  1.1  5.6  2.3  2.2
  30 -67.5 198 147.17   .61 20.0   .40  4.2   12.6   .8  5.3  1.1  9.0  -11.4  2.0 12.8   .9 11.0
  30 -67.5 189 147.58  1.02 20.9   .25   .4   12.5  1.3  7.2  2.0   .8  -10.8  2.1 15.7  1.0  3.9
  30 -67.5 180 147.82   .61 20.0   .14  3.8   12.4  1.2 11.9   .7 10.0  -10.5  2.2 18.3   .5   .6
  30 -67.5 171 148.16   .31 23.6   .12  8.5   12.7   .6 23.6   .4  7.5   -9.3   .8 20.2  1.0  9.2
  30 -67.5 162 147.71   .54 16.1   .26  4.4   12.6   .4 21.4  1.9 10.8   -9.5  1.6 19.5  2.0  1.2
  30 -67.5 153 148.01   .39 15.6   .12  2.7   13.0   .9  5.3   .5   .8   -8.8  2.2 23.7   .6  4.2
  30 -67.5 144 147.84   .64 21.4   .31  4.5   12.6  2.1 11.4  4.2  9.8   -8.1  1.5  4.4  3.7   .7
  30 -67.5 135 147.29   .47  5.1   .10 10.2   10.8  2.3 17.5   .8 10.6   -7.5  2.9  9.3   .3 10.3
  30 -67.5 126 147.04   .23  7.5   .13  6.6    9.2  2.7 22.7  2.0 11.2   -5.6  1.8 12.8  1.7  1.5
  30 -67.5 117 147.49   .15 13.6   .15  3.8    7.5  1.4  4.3  1.3  9.1   -6.1  1.1 18.4  1.8   .1
  30 -67.5 108 148.15   .30 13.8   .13  7.7    6.4  2.1  9.3  4.2 11.0   -7.5   .9 16.6  4.5  1.8
  30 -67.5  99 149.59   .48 15.1   .20 11.5    6.5  1.1 15.4  1.1 11.4  -12.0   .3 21.4  1.5  2.0
  30 -67.5  90 149.16   .66 17.2   .56  6.0    9.1   .5 20.6  1.6   .5  -10.6   .5 18.5  2.2  3.2
  30 -67.5  81 150.44   .13 16.3   .29  1.5   10.3   .5  2.8  1.7  8.7   -8.4   .4 22.3  1.7 11.6
  30 -67.5  72 148.92   .49 16.3   .32  3.6    9.2  1.2  5.7  2.9 11.1   -5.6  1.0  7.2  2.8  2.0
  30 -67.5  63 149.64   .41  6.8   .87  5.7    7.4  2.0  8.6  2.0 10.5   -5.1  1.8  9.0  2.1  1.8
  30 -67.5  54 148.54   .28 14.2   .29  4.4    5.0  1.3 11.6  1.9  1.8   -5.4  2.4 11.4  1.8  4.8
  30 -67.5  45 148.53   .46  3.5   .59  5.7    4.3   .5 18.5  3.5 10.1   -6.5  1.6 15.9  3.7   .9
  30 -67.5  36 147.86   .38   .9   .40  3.2    6.3   .2  7.4  2.2  2.2   -5.7  1.3 18.8  1.6  5.0
  30 -67.5  27 148.28   .18  2.3   .40  3.5    9.3   .4 14.3  2.6 11.7   -4.4   .7 18.1  3.0  2.5
  30 -67.5  18 147.69   .42  2.1   .12  4.5   11.3  1.2  1.2  1.1  6.8   -2.4   .9 17.4   .8 11.3
  30 -67.5   9 147.24   .18  4.0   .11   .7   13.3  2.5  3.5  4.1   .7     .0   .9  8.5  4.6  3.6
  30 -60.0 360 153.89  6.52 16.0  3.57  3.0   12.2   .8  8.4  1.3  2.5    -.1   .9 14.9  1.5  4.3
  30 -60.0 351 153.37  6.36 15.8  3.26  3.2   13.3   .6 10.4  1.5  8.6    -.4  1.8 22.7   .8   .3
  30 -60.0 342 153.10  6.87 16.1  3.01  3.1   12.4  1.5  5.3   .7  8.6   -2.5  2.2  7.0   .6   .1
  30 -60.0 333 152.42  6.32 15.8  4.00  3.3   11.9  3.1  8.3  1.1 11.9   -4.3  3.3 14.1  1.5  2.9
  30 -60.0 324 152.61  7.29 15.9  3.40  3.3   13.6  2.3 12.3   .7  8.7   -4.8  2.8 23.1  1.1   .4
  30 -60.0 315 152.29  6.64 15.8  4.07  3.4   16.6  2.5  7.6  2.2  2.1   -3.4  4.2 10.0  2.2  4.5
  30 -60.0 306 152.29  6.67 16.0  3.25  3.5   18.3  1.7 11.2   .6 10.8   -1.5  2.7 16.6   .8  1.6
  30 -60.0 297 152.41  6.65 15.9  3.43  3.4   19.0  2.4  3.8  1.1  1.3   -2.1  3.3  7.5  1.7  2.9
  30 -60.0 288 151.79  6.55 15.9  3.01  3.4   21.6  4.3  9.8   .5   .1   -2.4  4.1 15.8  1.6  3.6
  30 -60.0 279 152.55  6.49 16.0  3.21  3.3   22.8  1.7 15.0   .6   .2     .2  1.8   .4   .7  3.1
  30 -60.0 270 151.86  6.54 15.9  3.09  3.4   20.3  3.8  4.1   .8  2.1    -.6  4.4  9.4  1.1  2.8
  30 -60.0 261 151.48  5.08 16.0  2.72  3.5   19.6  1.5  7.4  1.2 10.7   -1.1  1.2  1.0  1.5  2.1
  30 -60.0 252 151.81  4.52 16.1  3.38  3.7   19.1  1.0  8.1  1.4  2.5   -1.4  3.0  7.0  1.2  4.6
  30 -60.0 243 151.05  3.99 16.2  2.52  3.5   15.8  2.6  7.3  1.1  3.0   -2.4  4.0 12.5   .7  5.6
  30 -60.0 234 150.83  4.06 16.5  2.37  3.7   10.4   .8 22.2   .3  7.8   -4.5  1.5 22.7   .8  9.9
  30 -60.0 225 151.13  4.29 16.7  2.29  3.7    8.0  2.5  1.4   .9  2.5  -10.8  1.2  2.5   .8  6.9
  30 -60.0 216 152.34  4.11 16.5  2.66  3.3    8.2  2.9  5.7  2.6  2.1  -12.0  1.4 16.4  1.8  5.2
  30 -60.0 207 153.52  6.83 15.7  3.30  3.1    9.3  3.0  8.5   .3  6.7  -13.7   .7 15.8   .8 11.8
  30 -60.0 198 155.02  6.66 15.9  3.74  3.0   10.9  4.0  9.5  1.3  2.6  -12.7  3.7 14.7  1.4  5.8
  30 -60.0 189 155.12  8.30 15.7  3.64  3.1   11.1  3.3 11.7  1.5  8.8  -11.7  2.1 18.1  1.8 11.7
  30 -60.0 180 155.92  8.05 15.7  3.48  2.7   11.1  1.9 11.8  1.0 11.9  -10.6  2.4 14.4  1.1  3.0
  30 -60.0 171 156.39  8.16 15.7  3.43  2.9   11.6   .4  1.1  1.8  9.9  -10.1  3.2 19.9  1.5   .6
  30 -60.0 162 156.73  7.72 15.4  3.59  2.6   11.4  3.0  9.4   .9  2.6   -8.8  1.6  1.8  1.0  5.3
  30 -60.0 153 155.98  8.76 15.8  3.52  3.0   11.2  2.6 13.2  3.0  9.2   -4.7  1.2  6.1  2.9   .3
  30 -60.0 144 154.45  7.80 15.8  3.30  3.2    8.4  1.7 23.7  3.2  3.9    -.5  3.5  7.6  3.5  6.6
  30 -60.0 135 154.38  6.25 15.9  3.10  3.4    4.1  3.8  5.0  2.8 10.9    4.5  3.4 10.6  2.4  2.1
  30 -60.0 126 155.20  5.84 14.3  3.15  3.1   -2.0  3.1  9.0  1.5 12.0    6.6  2.7 16.1  1.6  2.8
  30 -60.0 117 158.54  7.15 15.2  3.49  2.7   -6.2  1.4 20.0  3.0  1.5     .1  2.6  1.5  2.8  4.7
  30 -60.0 108 159.29  6.73 15.5  4.36  2.5   -5.8  2.4  2.1  1.8  1.0   -2.5  2.8  6.3  1.1  4.8
  30 -60.0  99 159.72  9.15 15.6  3.92  2.9   -4.7  1.7  9.8  1.2  7.6   -8.1  1.2 12.9  2.3 10.6
  30 -60.0  90 159.14  8.89 15.7  4.24  3.2   -1.4  2.5 14.1  4.1  2.8   -7.5  1.8 17.3  2.7  5.9
  30 -60.0  81 160.46  9.60 15.9  3.54  2.5    3.7   .8 16.4   .7 11.8   -7.0   .8 17.2   .9  1.8
  30 -60.0  72 159.85  9.00 15.3  3.74  3.1    6.6   .9  3.1  1.3  4.0   -4.3   .5  5.5  1.2  6.1
  30 -60.0  63 159.28  8.19 15.3  3.80  3.2    7.2  1.8  4.4  1.3  6.4   -2.2  2.0  7.5   .7  8.4
  30 -60.0  54 157.20  9.58 15.9  3.11  3.0    4.6  2.4  6.7  1.2  8.8   -1.4  2.7 11.0   .9 11.9
  30 -60.0  45 157.73  7.34 15.5  2.69  3.8    3.1  2.9 11.2  1.4  8.6   -5.3  2.8 16.3  1.4 11.6
  30 -60.0  36 156.16  8.18 15.9  3.25  3.2    5.2  1.2 15.0  1.6  2.2   -6.2  1.8 18.6   .8  3.9
  30 -60.0  27 157.05  6.58 15.8  3.43  2.9    8.1   .7  5.3   .8  9.0   -4.3   .9 14.2  1.8   .6
  30 -60.0  18 154.81  8.03 15.7  3.54  3.2    9.2  1.8  9.6  1.3  1.1   -2.5  1.7 15.9  1.3  3.4
  30 -60.0   9 154.76  7.45 15.9  3.23  3.3   10.4  1.2 10.0  2.7  8.2   -1.0   .4 17.0  3.1 11.5
  30 -52.5 360 165.89 11.55 16.2  4.13  2.4    4.2  1.5 10.7  1.9  1.9    -.5  1.4 15.6  1.9  3.9
  30 -52.5 351 166.69 11.05 16.3  3.63  2.4    5.2  1.2 14.1  2.3  1.3   -4.0  1.2 12.4  2.2  3.5
  30 -52.5 342 166.25 11.14 16.3  3.49  2.4    8.6  1.0 10.6  3.6  2.8   -2.6  2.6 14.5  2.9  5.3
  30 -52.5 333 167.14 10.48 16.4  3.83  2.4    9.5  2.6 11.4  1.1  3.8   -5.0  2.7 17.0   .2  5.0
  30 -52.5 324 165.45 11.42 16.3  3.37  2.5   10.3  1.5 10.5  3.8  2.4   -4.0  1.6 12.3  3.3  4.6
  30 -52.5 315 166.51 11.00 16.8  2.97  2.5   11.7  3.1  9.9  2.0  4.1   -4.0  3.8 13.5   .9  7.3
  30 -52.5 306 165.38 10.90 16.4  3.91  2.2   10.0  3.2 10.4  2.6  2.1   -1.3  3.3 15.8  1.8  4.4
  30 -52.5 297 165.86 11.38 16.3  4.07  2.3   11.0  4.0 11.9  1.2  3.6   -7.0  1.9 17.5   .5  2.2
