  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2    UA0  UA1  Up1  UA2  Up2    VA0  VA1  Vp1  VA2  Vp2
  30 -90.0 225 143.36   .01 19.2   .01   .3     .0   .0 21.0   .0  9.0     .0   .0 21.0   .0  9.0
  30 -90.0 216 143.36   .01 19.8   .01   .9     .0   .0 21.6   .0  9.6     .0   .0 21.6   .0  9.6
  30 -90.0 207 143.36   .01 20.4   .01  1.5     .0   .0 22.2   .0 10.2     .0   .0 22.2   .0 10.2
  30 -90.0 198 143.36   .01 21.0   .01  2.1     .0   .0 22.8   .0 10.8     .0   .0 22.8   .0 10.8
  30 -90.0 189 143.36   .01 21.6   .01  2.7     .0   .0 23.4   .0 11.4     .0   .0 23.4   .0 11.4
  30 -90.0 180 143.36   .01 22.2   .01  3.3     .0   .0   .0   .0   .0     .0   .0   .0   .0   .0
  30 -90.0 171 143.36   .01 22.8   .01  3.9     .0   .0   .6   .0   .6     .0   .0   .6   .0   .6
  30 -90.0 162 143.36   .01 23.4   .01  4.5     .0   .0  1.2   .0  1.2     .0   .0  1.2   .0  1.2
  30 -90.0 153 143.36   .01   .0   .01  5.1     .0   .0  1.8   .0  1.8     .0   .0  1.8   .0  1.8
  30 -90.0 144 143.36   .01   .6   .01  5.7     .0   .0  2.4   .0  2.4     .0   .0  2.4   .0  2.4
  30 -90.0 135 143.36   .01  1.2   .01  6.3     .0   .0  3.0   .0  3.0     .0   .0  3.0   .0  3.0
  30 -90.0 126 143.36   .01  1.8   .01  6.9     .0   .0  3.6   .0  3.6     .0   .0  3.6   .0  3.6
  30 -90.0 117 143.36   .01  2.4   .01  7.5     .0   .0  4.2   .0  4.2     .0   .0  4.2   .0  4.2
  30 -90.0 108 143.36   .01  3.0   .01  8.1     .0   .0  4.8   .0  4.8     .0   .0  4.8   .0  4.8
  30 -90.0  99 143.36   .01  3.6   .01  8.7     .0   .0  5.4   .0  5.4     .0   .0  5.4   .0  5.4
  30 -90.0  90 143.36   .01  4.2   .01  9.3     .0   .0  6.0   .0  6.0     .0   .0  6.0   .0  6.0
  30 -90.0  81 143.36   .01  4.8   .01  9.9     .0   .0  6.6   .0  6.6     .0   .0  6.6   .0  6.6
  30 -90.0  72 143.36   .01  5.4   .01 10.5     .0   .0  7.2   .0  7.2     .0   .0  7.2   .0  7.2
  30 -90.0  63 143.36   .01  6.0   .01 11.1     .0   .0  7.8   .0  7.8     .0   .0  7.8   .0  7.8
  30 -90.0  54 143.36   .01  6.6   .01 11.7     .0   .0  8.4   .0  8.4     .0   .0  8.4   .0  8.4
  30 -90.0  45 143.36   .01  7.2   .01   .3     .0   .0  9.0   .0  9.0     .0   .0  9.0   .0  9.0
  30 -90.0  36 143.36   .01  7.8   .01   .9     .0   .0  9.6   .0  9.6     .0   .0  9.6   .0  9.6
  30 -90.0  27 143.36   .01  8.4   .01  1.5     .0   .0 10.2   .0 10.2     .0   .0 10.2   .0 10.2
  30 -90.0  18 143.36   .01  9.0   .01  2.1     .0   .0 10.8   .0 10.8     .0   .0 10.8   .0 10.8
  30 -90.0   9 143.36   .01  9.6   .01  2.7     .0   .0 11.4   .0 11.4     .0   .0 11.4   .0 11.4
  30 -82.5 360 144.15   .06 10.3   .05  5.8    6.7  1.1  5.4  1.9  1.5    5.2   .4 21.4  2.3  4.5
  30 -82.5 351 144.20   .04 10.4   .04  4.8    6.3  1.0  8.6  2.0  1.5    6.6  2.0  8.4  2.4  5.6
  30 -82.5 342 144.31   .13 11.3   .09  5.4    6.7  1.5 20.5  2.8  2.0    9.5   .6 12.0  1.6  5.7
  30 -82.5 333 144.42   .05 12.8   .12  6.8    4.9   .8  7.0  3.4  2.5   11.7   .5 18.7  2.1  5.5
  30 -82.5 324 144.34   .09 20.2   .07  8.2    4.7  1.4 12.3  2.3  3.0   12.6   .5 10.3  1.8  5.0
  30 -82.5 315 144.44   .13 16.9   .06  5.0    4.0   .8 16.1  2.1  3.2   16.8  3.1 14.5  3.2  6.0
  30 -82.5 306 144.47   .13 21.6   .14  8.9   -2.1  1.5  4.2  1.6  3.3   18.4  2.1 17.9  1.5  7.6
  30 -82.5 297 144.37   .08  4.2   .07  7.2   -7.2  2.2  6.6  2.0  4.6   13.2   .8 11.7  1.9  6.7
  30 -82.5 288 144.32   .04 22.1   .07 10.5   -8.5  2.1  4.2   .9  4.9   11.2  2.4  9.6  1.7  8.0
  30 -82.5 279 144.21   .06 23.2   .06 11.7   -9.9  3.3  3.2  1.3  4.3    9.1  2.4  7.0   .8  8.3
  30 -82.5 270 144.16   .04 17.4   .02  9.0  -10.7  1.1  5.5  1.2  5.5    7.4  1.0  9.5  1.1  8.5
  30 -82.5 261 144.19   .04 16.7   .02 10.2  -10.9  1.4 11.4   .9  6.7    7.4  2.2 14.3  1.1  9.5
  30 -82.5 252 144.26   .02 18.6   .02 11.1  -11.1  2.4 22.8   .8  9.8    6.4   .6  2.9  1.0   .4
  30 -82.5 243 144.35   .09 22.8   .01 10.0  -11.6  4.1  3.9   .8  5.3    7.1  2.8  8.3   .5 10.9
  30 -82.5 234 144.30   .08 20.8   .06  8.7  -10.5  1.5  9.4  1.0  8.8    7.1   .9 11.4   .9   .7
  30 -82.5 225 144.26   .09 20.6   .06  9.4  -10.1  1.2 19.5   .4  9.6    5.9   .4 19.0   .8  2.2
  30 -82.5 216 144.22   .05 21.4   .06  9.1  -11.0   .2  4.0   .8  9.9    5.2  2.0 15.3  1.1  1.6
  30 -82.5 207 144.18   .06   .9   .06  8.9  -10.2  1.2  5.0   .8 10.1    5.5  2.0 11.3   .7  1.3
  30 -82.5 198 144.12   .07   .4   .01   .4  -10.3  1.4  3.7   .5  7.6    4.2   .8  8.9   .2  4.8
  30 -82.5 189 144.09   .07 22.8   .03  9.0   -9.5   .4  2.7  1.0 10.3    4.7  1.0 17.8   .5  2.4
  30 -82.5 180 144.01   .05 22.6   .02 10.1   -9.4   .9  5.7   .7  1.5    3.0  1.1 13.3   .8  3.7
  30 -82.5 171 143.95   .03  1.7   .01  2.1   -8.6  1.3  6.2   .9 10.8    3.3   .9 10.6   .5  2.2
  30 -82.5 162 143.98   .02  3.4   .02  2.3   -8.0   .9  3.8   .6  1.9    2.3   .7  6.2   .5  4.3
  30 -82.5 153 144.09   .02  3.0   .02  4.4   -7.8  1.0  4.8   .4 11.1     .5   .8 11.9   .1  3.0
  30 -82.5 144 144.20   .02  2.0   .01  5.0   -6.8   .3  2.0   .4  1.5     .4   .3 18.8   .3  5.7
  30 -82.5 135 144.24   .02  3.8   .02  5.7   -5.7   .8  5.2   .4 10.3    -.4   .6  9.7   .0  5.3
  30 -82.5 126 144.26   .03  2.6   .00 11.6   -4.4   .5  2.3  1.3 11.5    -.2   .4 12.0   .7  1.4
  30 -82.5 117 144.27   .03  1.5   .01  8.8   -4.0  1.3  1.6   .6 11.6   -2.0   .9  5.2   .5  1.4
  30 -82.5 108 144.32   .01 11.5   .01   .6   -3.1   .8  7.9  1.1 11.3   -1.8   .7 15.9  1.0  1.4
  30 -82.5  99 144.39   .03  4.3   .01  6.0   -2.7   .5  5.7   .3 10.2   -2.7  1.0   .7   .6  1.0
  30 -82.5  90 144.50   .03  7.0   .02  8.1   -1.9  1.6  6.1   .7 10.5   -2.9  1.9  7.6   .9   .9
  30 -82.5  81 144.51   .01 12.1   .01  7.5    -.9   .8  8.9   .3   .5   -3.5   .7 12.2  1.2  2.2
  30 -82.5  72 144.40   .01  9.4   .02  7.7     .0   .4  1.7   .4 11.4   -3.4  1.2  6.7   .9  4.0
  30 -82.5  63 144.34   .01  7.9   .02  9.5    1.1   .2 22.4  1.2 10.5   -3.8   .6 11.2  1.2   .7
  30 -82.5  54 144.31   .01  5.7   .01  9.7    3.0   .3 23.8  1.2   .7   -2.8   .2 23.2  2.0  3.2
  30 -82.5  45 144.22   .01  8.9   .03  9.4    4.1   .4  8.9   .9 11.4   -1.8   .5 14.8   .8  3.3
  30 -82.5  36 144.13   .01 12.1   .01 10.0    4.3   .5  7.9  1.6   .3    -.5   .4 11.5  2.1  3.5
  30 -82.5  27 144.09   .01 12.8   .02  9.7    5.1   .4  4.5  1.4   .3     .0   .5 14.3  1.2  4.9
  30 -82.5  18 144.06   .01  7.5   .01  9.0    5.9   .7  7.4  1.9  1.2    1.8   .5  5.3  1.4  3.7
  30 -82.5   9 144.09   .05 11.2   .04  7.7    6.2   .3 19.3  1.9  1.7    2.8   .9 11.3  2.1  4.5
  30 -75.0 360 145.20   .09 19.8   .08  5.2   22.0   .7 11.6   .8  4.7   -1.7  1.0 12.1   .7  8.0
  30 -75.0 351 145.39   .10 14.9   .07  6.7   20.6   .2 15.0  1.2  5.8    -.5  2.1 11.4   .9  8.5
  30 -75.0 342 145.28   .04 19.2   .01  4.2   19.5  1.2 21.1   .3  4.1    -.2  2.2 15.1   .5  8.4
  30 -75.0 333 145.20   .03  1.0   .03  4.1   19.1  1.8  2.9   .9  3.1     .1   .9 14.6   .2  9.3
  30 -75.0 324 145.07   .04  6.6   .02  6.1   19.8  2.0  4.0   .7  6.1    1.2   .8 12.0   .4  7.2
  30 -75.0 315 145.18   .04  4.4   .06  6.1   20.1  1.6  6.5  1.0  5.5    3.6   .3 17.1  1.9  8.1
  30 -75.0 306 145.44   .07 21.3   .23  8.3   18.6  1.4  8.0   .6  6.4    4.3  1.3  6.5  1.1  9.4
  30 -75.0 297 145.28   .11  9.9   .06  6.2   16.1   .9 13.6  1.0  5.5    3.2  1.6  9.1  1.2  7.3
  30 -75.0 288 145.15   .03 17.7   .16  6.7   13.5  1.1 15.9   .7  7.9    2.9  1.2 13.7   .5 10.7
  30 -75.0 279 145.06   .02  3.2   .09  8.8   11.2  1.1  3.1  1.2  9.6    2.8   .7 14.0   .8   .3
  30 -75.0 270 144.96   .02 18.3   .02  2.1    8.9  1.6  3.2   .4  8.2    3.1   .9 13.7   .6 11.6
  30 -75.0 261 145.00   .03 21.9   .04  7.9    5.9  1.9  5.4   .7  3.5    3.3   .5 17.6   .7  4.6
  30 -75.0 252 145.02   .05  4.8   .02  7.8    3.5  1.7  9.7   .8  7.8    2.4   .7  7.0   .1  4.0
  30 -75.0 243 145.07   .01  3.1   .01  8.5    1.9  1.0 20.7   .5 11.5     .6  1.0  8.8   .6  4.6
  30 -75.0 234 145.10   .04   .1   .01 12.0    1.8  2.3  1.7   .5  9.3    -.9   .7 11.3   .3   .3
  30 -75.0 225 145.09   .04  2.0   .01 11.9    2.4  1.9  4.5   .3  9.4   -2.2   .3 15.3   .3  2.5
  30 -75.0 216 145.00   .02  2.7   .01   .2    3.4   .7  3.9   .1  4.4   -3.4   .6  9.2   .0  7.1
  30 -75.0 207 144.91   .02  1.1   .00  1.2    4.5   .5   .4   .6 11.0   -2.8   .8  8.0   .5  2.1
  30 -75.0 198 144.86   .03  1.4   .00  2.4    4.8   .5  2.5   .1   .5   -3.3   .6  6.6   .2  2.0
  30 -75.0 189 144.86   .02   .6   .01  3.9    5.3   .6  1.2   .9  7.4   -3.1   .9 12.6   .3 11.1
  30 -75.0 180 144.85   .03  1.0   .01  2.1    5.4  1.0 23.3   .7  8.8   -4.2   .3 21.1   .3 10.9
  30 -75.0 171 144.83   .03  4.0   .01  2.2    5.9   .7  5.3   .3  8.1   -3.9  1.5  5.7   .0   .9
  30 -75.0 162 144.87   .01  1.7   .00 11.7    5.9   .5  9.3   .3  9.2   -3.6  1.4 11.9   .5  6.6
  30 -75.0 153 144.98   .03  2.2   .00  1.2    5.1  1.0  1.9   .3  1.5   -4.8   .4 11.7   .5  6.9
  30 -75.0 144 145.05   .03  3.6   .01  4.1    5.3  1.0  4.2   .5   .3   -5.8   .8 10.0   .3  3.4
  30 -75.0 135 145.06   .03  3.3   .01  5.3    5.9   .6  5.1   .5  1.9   -5.8   .6 10.7   .7  5.3
  30 -75.0 126 145.10   .02  3.7   .01  7.5    6.6   .7  4.4  1.6   .6   -6.4  1.3  9.2  1.4  4.3
  30 -75.0 117 145.19   .02  2.5   .01  7.9    7.2  1.0  2.1  1.5   .5   -7.3  1.2 11.2  1.0  3.6
  30 -75.0 108 145.27   .04  2.7   .00  7.5    7.3   .8  1.6  1.6   .5   -8.5   .5 15.4   .9  4.0
  30 -75.0  99 145.31   .04  4.1   .01  7.9    8.2   .8  2.6  1.0   .7   -9.7   .1 21.6   .4  3.6
  30 -75.0  90 145.32   .03  4.4   .01  7.4    9.4  1.5  4.5   .9 11.8  -10.3   .8  8.5   .3  2.4
  30 -75.0  81 145.33   .03  8.9   .04  5.0   11.0  1.6  6.2  1.4  1.5  -10.6   .7  8.9   .7  3.5
  30 -75.0  72 145.37   .06  4.7   .05  4.1   12.2  1.2  7.2  1.8  3.0  -10.6  1.2  8.6   .8  5.7
  30 -75.0  63 145.43   .01  8.8   .02   .8   13.0  1.1 10.2   .9  2.0  -11.2  1.4 12.9   .6  3.5
  30 -75.0  54 145.41   .01  3.3   .02  8.8   15.1   .5  6.1  1.0  2.2  -12.1  1.6 12.4   .7  4.5
  30 -75.0  45 145.28   .02  2.1   .01  8.5   18.2  1.2  3.0  1.4  3.6  -11.2  1.0 14.3   .8  6.1
  30 -75.0  36 145.16   .02  4.0   .02  5.5   20.0  1.7  3.8  1.4  4.0   -9.4   .6  4.3  1.3  5.9
  30 -75.0  27 145.11   .04  5.5   .01  5.1   21.0  1.3  5.8   .7  4.3   -7.9   .2  3.5   .8  6.3
  30 -75.0  18 145.08   .06  5.7   .02  5.4   21.8  1.3  7.1   .8  3.4   -5.9  1.2  5.2   .7  5.5
  30 -75.0   9 145.11   .06  9.7   .04  5.2   22.3  1.2 10.2   .7  4.9   -4.1  1.8 10.0   .7  7.6
  30 -67.5 360 145.98   .06  9.7   .12  3.0    9.1  1.3  6.1  3.4  1.1     .2  2.7 12.1  3.4  4.3
  30 -67.5 351 146.21   .10 10.8   .10  5.0    8.7  1.5  5.1  3.9   .6    -.3  2.3 15.1  4.0  3.6
  30 -67.5 342 146.11   .03  8.5   .03  3.4   10.3  2.1  8.4   .8  1.8   -2.8  2.1 15.7  1.4  4.2
  30 -67.5 333 145.87   .01  9.5   .01   .4   13.2  1.3  4.9  3.1   .7   -3.8  1.4 15.1  3.4  3.8
  30 -67.5 324 145.66   .03  2.6   .01  6.6   16.7   .6  4.9   .8  1.6   -2.7  2.0   .4  1.2  4.8
  30 -67.5 315 145.57   .04  8.0   .02  6.4   19.5  1.0 14.2  2.9  2.4    -.4  1.2  7.4  3.3  5.4
  30 -67.5 306 145.67   .04 18.8   .09  8.0   20.9  1.4  3.0  1.8  1.0     .3   .9 13.0  2.0  4.6
  30 -67.5 297 145.75   .08  9.4   .06  7.8   22.3  2.1  8.3  2.1  2.2     .3  2.2  8.0  2.8  5.5
  30 -67.5 288 145.72   .01   .9   .09  5.8   22.5   .8 11.5  3.2  1.4     .8  5.0 12.9  3.0  4.9
  30 -67.5 279 145.87   .07  9.0   .05  6.2   21.5  1.9  3.0  1.7  3.5    1.2  2.5 17.5  1.4  6.5
  30 -67.5 270 145.99   .11 11.9   .09  7.6   20.7  1.9  7.8   .6 10.3    1.1   .4  8.2  1.0  3.5
  30 -67.5 261 145.92   .07 17.7   .07  8.4   19.2   .9 10.3   .6  9.8    1.2   .9 17.5   .2 10.0
  30 -67.5 252 145.91   .08 11.8   .02  6.1   16.9  1.7  6.0   .9  2.9     .0  2.1  6.8   .4  6.3
  30 -67.5 243 145.90   .04 13.7   .06  3.5   13.6  2.2  9.1   .8  5.3   -1.7  3.0 11.6   .6 10.3
  30 -67.5 234 145.86   .04 13.5   .05  3.5   10.0  1.5 10.7   .4  6.8   -4.5  2.0 17.4   .6 11.6
  30 -67.5 225 145.77   .01  6.3   .02  1.7    9.3   .9  6.3  1.1  5.4   -8.6  1.0  4.6   .5  8.8
  30 -67.5 216 145.64   .02  4.5   .01  9.3   10.4   .9  6.2   .1  3.4   -9.8  1.9  8.1   .4  2.7
  30 -67.5 207 145.47   .01  2.3   .01  8.4   12.0  1.0 12.0  1.2 10.3   -9.3   .7 12.8  1.3  1.5
  30 -67.5 198 145.41   .02 18.4   .05  3.4   13.5  1.1  9.4   .6  7.8   -8.1  1.6 13.2   .6 11.7
  30 -67.5 189 145.60   .06   .8   .10  4.1   13.5   .6  4.8  1.7   .4   -6.7  2.0 11.8  1.9  3.3
  30 -67.5 180 145.68   .11  9.5   .06  2.1   13.6  1.4 23.7   .9  2.8   -7.4  2.3 15.4   .9  5.9
  30 -67.5 171 145.74   .05   .7   .11  2.4   13.5  3.0  5.3  2.1  1.0   -6.5  2.1 19.9  2.2  3.9
  30 -67.5 162 145.70   .02 13.4   .05  2.7   13.8  4.7  7.5  1.1   .3   -6.2  2.6  8.9   .9  2.7
  30 -67.5 153 145.94   .21  6.5   .06  2.2   14.0   .9 10.4  2.0  1.3   -5.9  2.6 11.9  1.8  3.6
  30 -67.5 144 145.79   .07  4.7   .08  4.2   12.7   .6  1.3   .6  1.6   -5.7   .9 18.9   .8  3.7
  30 -67.5 135 145.87   .03  7.8   .12  3.0   10.7  1.8  7.2  2.2  2.3   -4.7   .9 11.0  2.1  4.9
  30 -67.5 126 146.01   .05  6.1   .13  3.1    8.6  1.6  7.4  1.1 10.8   -6.7  2.0 11.5  1.4  2.0
  30 -67.5 117 146.00   .04  7.0   .03  2.6    7.7  1.4  7.2  2.0  8.9   -7.8  1.4 12.3  2.0 11.9
  30 -67.5 108 146.08   .02  3.0   .04  1.3    7.4   .7 12.0  1.5  1.4  -10.5   .5 17.1  1.1  4.4
  30 -67.5  99 146.10   .08 22.6   .05  2.0    8.0   .5  6.4  3.0 10.5  -11.9   .4 14.8  3.2   .9
  30 -67.5  90 146.84   .11 21.8   .32  2.2    9.4   .4  1.9  2.7  1.9  -11.5   .5  4.0  2.0  4.3
  30 -67.5  81 147.05   .22 16.6   .20  4.3    9.5   .4  3.9  2.3 11.2   -9.9   .6  9.9  3.1  2.0
  30 -67.5  72 147.45   .18 23.8   .61  5.0    8.4  1.3  5.6  1.7   .5   -7.5  1.1 10.6  2.7  2.8
  30 -67.5  63 147.57   .36  4.6   .20  4.4    6.2  1.1  5.3  3.5   .3   -7.1  2.5 12.2  4.0  3.0
  30 -67.5  54 147.26   .21 12.5   .46  3.7    3.8  1.5  4.9  2.7 11.4   -7.0  2.6 14.5  3.5  2.2
  30 -67.5  45 146.71   .22 19.0   .17  2.8    2.7  1.3  4.6  2.9   .3   -7.0  1.5 19.1  3.6  3.1
  30 -67.5  36 146.57   .04 20.4   .34  4.3    3.7  1.1  5.8  4.3   .2   -6.3  1.5 23.3  5.0  3.1
  30 -67.5  27 146.28   .11 14.6   .27  2.8    5.4   .5  6.1  3.7   .9   -5.4  1.6  4.4  4.4  3.9
  30 -67.5  18 146.17   .13  5.5   .21  4.3    6.9  1.0   .1  3.6   .8   -3.4  1.3  7.4  4.1  3.8
  30 -67.5   9 146.04   .10 10.3   .17  4.1    8.6  1.5  5.2  3.7   .9   -1.9  1.4  9.9  4.2  4.1
  30 -60.0 360 147.98   .20  3.7   .20  2.9   11.8  2.7  6.3  1.5   .9   -1.2  2.5 13.0  1.6  3.9
  30 -60.0 351 147.34   .14  4.3   .19  2.7   12.0  2.8  9.0  2.5 11.2   -1.9  2.3 17.1  2.3  2.3
  30 -60.0 342 147.28   .30  7.5   .28  1.7   11.7  1.4  7.7  2.7   .7   -4.0   .4 15.6  3.5  3.5
  30 -60.0 333 146.85   .18 13.0   .28   .6   11.2  1.0  7.1  2.1 11.1   -4.0  1.2 13.1  2.5  2.6
  30 -60.0 324 147.07   .10 20.6   .09  3.2   12.7  1.0   .7  2.3 10.9   -5.3  1.5 23.4  2.5  2.0
  30 -60.0 315 146.60   .23  9.6   .26  2.4   14.6  4.3  6.0  1.5   .4   -3.6  1.7  7.7  2.1  3.8
  30 -60.0 306 146.43   .33 16.8   .25  2.9   15.8  3.6 10.4  2.1 11.5   -2.0  2.1 10.9  1.9  3.1
  30 -60.0 297 146.83   .44  2.2   .12  1.2   17.2  1.7 20.4   .8 12.0   -1.9  3.0 10.0   .5  3.4
  30 -60.0 288 146.52   .36  5.3   .16  2.3   19.6  2.9  5.8   .9 10.7   -1.4  4.1 14.8  1.4  2.3
  30 -60.0 279 146.89   .48 11.3   .39  2.4   21.4  2.0 12.4  1.8 10.9     .5  1.7 22.0  1.9  3.0
  30 -60.0 270 146.70   .08  5.3   .22  1.3   21.4  1.4 22.7  2.8  1.1     .6  1.3  9.4  2.6  4.9
  30 -60.0 261 146.83   .49 10.7   .29  1.5   21.1  2.4  4.4   .7  4.9    1.1   .5 21.6  1.3  7.6
  30 -60.0 252 146.79   .42 15.0   .16  3.0   21.7   .6  5.4  2.2   .7     .9  2.5  5.8  2.2  4.6
  30 -60.0 243 147.05   .28  5.7   .28   .5   20.0   .8  7.5   .8 11.1    3.2  1.9 13.3   .6   .4
  30 -60.0 234 147.19   .40 10.1   .19   .8   14.2  1.4  8.6  2.6  2.3     .4  1.0 16.8  2.7  5.1
  30 -60.0 225 146.93   .13 12.6   .05   .9   10.4  1.6  7.4  1.8 10.0   -7.4   .8  9.2  2.1   .7
  30 -60.0 216 146.66   .10 14.8   .06  2.5   11.4  2.0  3.8  2.6   .6   -9.8  1.6  9.4  2.7  3.5
  30 -60.0 207 146.67   .24 19.6   .25  1.5   13.4  1.7  7.3  1.3  9.6  -11.3   .5  3.0  1.3   .8
  30 -60.0 198 146.89   .60 17.1   .37  1.4   15.3  3.0 10.5  1.9  1.4   -9.2  2.3 11.4  2.2  4.1
  30 -60.0 189 147.16   .65  3.7   .58  3.3   15.9   .7  9.6   .5  8.9   -7.4  3.4 13.9   .8  1.8
  30 -60.0 180 147.37   .58  5.3   .67  2.7   15.8  1.2 11.2   .3  9.7   -7.6  2.5 18.3  1.3  3.3
  30 -60.0 171 148.32  1.18 12.6  1.00  3.0   15.3  1.1 13.8  2.2 10.0   -5.6  1.8 21.8  1.6  1.6
  30 -60.0 162 147.77  1.19 16.1   .95  3.4   15.3  3.6  2.1  1.0   .6   -6.7  3.7  6.5   .6  3.2
  30 -60.0 153 147.82   .64 19.1   .98  3.3   15.4  2.7  6.2  1.9 11.3   -1.7  3.6  9.9  2.7  2.3
  30 -60.0 144 147.67   .39 10.5   .27  3.1   13.2  2.2 13.0  3.8 11.8    2.1  1.9 17.5  4.3  2.8
  30 -60.0 135 147.35   .28  5.6   .22  5.9    9.2  1.1 10.8  4.6 11.5    4.5   .8 18.4  4.6  2.7
  30 -60.0 126 148.05   .96  6.4   .31  9.6    2.7  2.1  9.0  2.2  1.1    5.3  1.5 12.8  2.3  4.1
  30 -60.0 117 150.41   .36 10.2   .60  1.3   -4.6   .9  8.8  4.0  1.0     .2  1.1 13.9  4.4  4.1
  30 -60.0 108 151.18   .63   .9   .77  2.4   -6.5  1.3  7.2  3.3   .3   -7.3   .8 15.1  3.3  3.5
  30 -60.0  99 152.32  2.46 16.0  1.85  2.5   -3.6  2.4  9.7  2.2   .1  -10.2  1.1 16.7  1.7  2.8
  30 -60.0  90 153.20  5.27 15.6  2.46  3.4    2.6  2.2 11.0  1.7   .7  -12.4  1.5 18.2  2.3  2.7
  30 -60.0  81 154.33  5.80 15.3  2.10  3.0    8.7  3.2  8.6  1.1   .7  -10.1  1.1 14.4  1.9  3.5
  30 -60.0  72 153.49  4.10 15.4  2.79  2.8   11.9  3.4  7.8   .1  5.0   -8.3  1.9 10.9   .1  5.5
  30 -60.0  63 151.55  3.61 15.2  3.02  3.2   12.2  1.6  8.0  1.3  8.5   -4.1  1.5 13.6  1.0   .2
  30 -60.0  54 153.91  3.72 16.0  2.04  4.2   10.0  1.1  8.8  2.4  7.6   -3.3  1.0 16.9  2.4 10.3
  30 -60.0  45 150.90  2.35 15.5  1.45  3.5    8.2   .6 11.1  1.3 10.9   -6.2   .6 22.0  1.8  1.5
  30 -60.0  36 151.57  1.05 15.0  1.59  4.3   10.3  1.2  2.8  1.6  5.8   -7.1   .4  7.7  1.2  9.0
  30 -60.0  27 150.43  1.12 16.7   .85  3.2   12.3  3.7  3.8  1.5 10.4   -5.0  1.7  8.6  2.1  1.5
  30 -60.0  18 149.42  1.04 16.1  1.56  3.0   12.2  4.1  6.6  1.1  8.9   -3.2  2.3 10.4   .7  1.8
  30 -60.0   9 148.80   .95 14.4   .98  4.2   12.0  2.2  6.7  1.6  9.0   -1.1  2.6 10.5  1.1 11.9
  30 -52.5 360 161.72  9.43 16.4  3.35  2.0    8.0  2.4 10.5  1.0 12.0   -3.3  2.7 17.6  1.7  3.0
  30 -52.5 351 161.09  8.65 16.3  3.08  2.4    8.5  1.6  9.8  2.0   .9   -4.2  2.4 16.3  2.7  3.6
  30 -52.5 342 160.58  8.21 16.3  3.06  2.4    8.7  2.4  8.3  1.3 11.5   -3.0  2.2 17.0  1.8  3.3
  30 -52.5 333 160.90  8.59 16.3  3.36  2.4    8.5  2.6 10.8  2.4   .9   -4.1  2.0 13.6  2.5  3.9
  30 -52.5 324 159.55  9.23 16.0  2.87  2.3    9.6  2.7 11.2  1.3  2.5   -4.1  4.6 17.0  2.0  5.1
  30 -52.5 315 159.98  9.35 16.0  3.54  2.7    9.1  1.4  9.4  2.1  1.4   -1.3  2.1   .0  2.1  4.6
  30 -52.5 306 160.81  9.44 16.9  3.22  2.7    7.2  3.3  7.3  2.6  2.3   -2.2  5.9  8.9  2.6  5.3
  30 -52.5 297 159.97  8.02 16.5  2.23  3.0    7.6  4.0 10.0  1.8  1.0   -1.5  7.8 13.6  1.6  3.9
  30 -52.5 288 161.43  7.92 16.3  3.73  2.2   10.7  3.8 15.3  3.2  2.6   -4.0  5.8 19.6  2.8  4.8
