  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2    UA0  UA1  Up1  UA2  Up2    VA0  VA1  Vp1  VA2  Vp2
  30 -90.0 207 143.38   .01 18.4   .02  1.4     .0   .0 22.2   .0 10.2     .0   .0 22.2   .0 10.2
  30 -90.0 198 143.38   .01 19.0   .02  2.0     .0   .0 22.8   .0 10.8     .0   .0 22.8   .0 10.8
  30 -90.0 189 143.38   .01 19.6   .02  2.6     .0   .0 23.4   .0 11.4     .0   .0 23.4   .0 11.4
  30 -90.0 180 143.38   .01 20.2   .02  3.2     .0   .0   .0   .0   .0     .0   .0   .0   .0   .0
  30 -90.0 171 143.38   .01 20.8   .02  3.8     .0   .0   .6   .0   .6     .0   .0   .6   .0   .6
  30 -90.0 162 143.38   .01 21.4   .02  4.4     .0   .0  1.2   .0  1.2     .0   .0  1.2   .0  1.2
  30 -90.0 153 143.38   .01 22.0   .02  5.0     .0   .0  1.8   .0  1.8     .0   .0  1.8   .0  1.8
  30 -90.0 144 143.38   .01 22.6   .02  5.6     .0   .0  2.4   .0  2.4     .0   .0  2.4   .0  2.4
  30 -90.0 135 143.38   .01 23.2   .02  6.2     .0   .0  3.0   .0  3.0     .0   .0  3.0   .0  3.0
  30 -90.0 126 143.38   .01 23.8   .02  6.8     .0   .0  3.6   .0  3.6     .0   .0  3.6   .0  3.6
  30 -90.0 117 143.38   .01   .4   .02  7.4     .0   .0  4.2   .0  4.2     .0   .0  4.2   .0  4.2
  30 -90.0 108 143.38   .01  1.0   .02  8.0     .0   .0  4.8   .0  4.8     .0   .0  4.8   .0  4.8
  30 -90.0  99 143.38   .01  1.6   .02  8.6     .0   .0  5.4   .0  5.4     .0   .0  5.4   .0  5.4
  30 -90.0  90 143.38   .01  2.2   .02  9.2     .0   .0  6.0   .0  6.0     .0   .0  6.0   .0  6.0
  30 -90.0  81 143.38   .01  2.8   .02  9.8     .0   .0  6.6   .0  6.6     .0   .0  6.6   .0  6.6
  30 -90.0  72 143.38   .01  3.4   .02 10.4     .0   .0  7.2   .0  7.2     .0   .0  7.2   .0  7.2
  30 -90.0  63 143.38   .01  4.0   .02 11.0     .0   .0  7.8   .0  7.8     .0   .0  7.8   .0  7.8
  30 -90.0  54 143.38   .01  4.6   .02 11.6     .0   .0  8.4   .0  8.4     .0   .0  8.4   .0  8.4
  30 -90.0  45 143.38   .01  5.2   .02   .2     .0   .0  9.0   .0  9.0     .0   .0  9.0   .0  9.0
  30 -90.0  36 143.38   .01  5.8   .02   .8     .0   .0  9.6   .0  9.6     .0   .0  9.6   .0  9.6
  30 -90.0  27 143.38   .01  6.4   .02  1.4     .0   .0 10.2   .0 10.2     .0   .0 10.2   .0 10.2
  30 -90.0  18 143.38   .01  7.0   .02  2.0     .0   .0 10.8   .0 10.8     .0   .0 10.8   .0 10.8
  30 -90.0   9 143.38   .01  7.6   .02  2.6     .0   .0 11.4   .0 11.4     .0   .0 11.4   .0 11.4
  30 -82.5 360 144.14   .05 10.4   .04  5.8    3.1   .8  4.7  2.2   .8    6.2   .5  1.5  2.6  3.9
  30 -82.5 351 144.18   .04 10.3   .03  5.0    2.9   .4  7.4  2.2  1.0    7.3  1.9  8.0  2.3  5.1
  30 -82.5 342 144.27   .11 11.4   .06  5.6    3.4  1.6 20.6  3.1  1.7    9.8   .2  7.3  1.8  4.9
  30 -82.5 333 144.36   .04 12.4   .10  6.8    2.0   .8  7.4  3.4  2.2   11.7   .1 13.9  2.5  5.1
  30 -82.5 324 144.29   .06 20.2   .06  7.8    2.1  1.1 13.1  2.5  2.6   12.7   .8  8.8  2.3  5.0
  30 -82.5 315 144.38   .10 16.5   .05  4.9    1.4   .9 17.5  2.4  3.0   16.5  2.8 14.0  3.3  5.9
  30 -82.5 306 144.41   .10 21.9   .11  9.0   -3.8  1.4  2.9  2.0  3.1   18.0  1.6 17.6  1.8  7.0
  30 -82.5 297 144.33   .06  4.1   .05  7.5   -8.5  1.7  6.4  2.3  4.5   13.3   .6 11.4  2.3  6.8
  30 -82.5 288 144.26   .02 13.6   .03  9.4   -9.6  1.9  4.5  1.3  4.8   11.9  2.1 10.1  2.1  8.0
  30 -82.5 279 144.19   .01 21.7   .02   .3  -10.8  3.2  3.1  1.8  4.5   10.1  2.3  7.5  1.5  8.1
  30 -82.5 270 144.15   .03 17.1   .01  8.9  -11.3   .8  4.8  1.7  5.8    8.5  1.0  9.3  1.6  8.9
  30 -82.5 261 144.18   .03 15.2   .02 11.3  -11.3  1.4 11.0  1.5  6.1    8.8  2.4 13.8  1.8  9.2
  30 -82.5 252 144.26   .02 18.8   .02 11.7  -11.2  1.7 23.1  1.1  8.4    8.3   .5 18.1  1.5 11.1
  30 -82.5 243 144.31   .03 23.3   .00  9.5  -11.6  3.9  4.2  1.2  6.0    9.0  2.3  8.4  1.1 10.5
  30 -82.5 234 144.27   .02 19.4   .02  8.3  -11.1  2.0  9.1  1.3  8.2    9.2  1.2 12.1  1.2 11.5
  30 -82.5 225 144.24   .06 20.0   .02 10.1  -10.8  1.2 19.0   .6  9.4    8.3   .7 17.8   .9  1.2
  30 -82.5 216 144.20   .03 20.4   .02  8.8  -11.9   .4  8.4  1.2  9.7    7.4  2.3 15.1  1.4  1.1
  30 -82.5 207 144.15   .03   .5   .02 10.5  -11.3  1.4  6.7  1.3 10.1    7.7  2.1 12.2  1.3  1.0
  30 -82.5 198 144.11   .06   .4   .01  2.2  -11.5  1.4  4.9   .7  8.9    6.5   .7 10.9   .5  2.0
  30 -82.5 189 144.08   .05 23.5   .01 10.8  -10.8   .4  6.6  1.3 10.8    7.0  1.4 17.6  1.0  2.4
  30 -82.5 180 144.01   .03 23.4   .01 11.7  -10.8  1.0  6.7  1.1   .9    5.4  1.3 14.1  1.3  3.3
  30 -82.5 171 143.96   .02  2.0   .00  3.8  -10.2  1.3  6.8  1.2 11.5    5.5   .8 12.2  1.0  2.9
  30 -82.5 162 143.99   .02  3.3   .01  2.7   -9.7   .8  5.1  1.0  1.9    4.5   .3  6.6  1.0  4.4
  30 -82.5 153 144.10   .02  2.5   .02  4.7   -9.5   .7  6.6   .6   .6    2.9   .9 14.4   .6  4.6
  30 -82.5 144 144.21   .02  1.9   .01  4.9   -8.5   .1 19.2   .8  2.0    2.8   .7 19.3   .8  5.4
  30 -82.5 135 144.25   .02  4.3   .02  5.7   -7.6   .6  6.4   .4  1.2    1.9   .3 12.7   .7  5.6
  30 -82.5 126 144.27   .03  2.5   .00  4.9   -6.3   .3   .7  1.0   .4    2.1   .3 17.8   .4  4.3
  30 -82.5 117 144.28   .03  1.5   .01  8.9   -6.1  1.1  1.7   .4  2.0     .3   .6  3.9   .3  6.6
  30 -82.5 108 144.32   .01  3.8   .01  9.1   -5.2   .8  9.9   .7 11.8     .4  1.0 17.6   .3  1.5
  30 -82.5  99 144.40   .02  4.1   .01  7.0   -4.7   .0 23.8   .3  7.2    -.5  1.3   .2   .3 10.5
  30 -82.5  90 144.51   .03  7.1   .02  8.1   -3.9  1.3  6.4   .5  9.6    -.7  1.5  7.3   .7 11.7
  30 -82.5  81 144.52   .00 12.7   .01  7.6   -3.1   .5 11.5   .1  2.5   -1.2   .3 15.5   .8  1.9
  30 -82.5  72 144.42   .01  9.8   .02  7.7   -2.3   .5 22.7   .3  8.4   -1.2  1.1  5.3   .3  4.8
  30 -82.5  63 144.35   .01  8.4   .02  9.7   -1.3   .3 19.7  1.5  9.8   -1.7   .1 13.8  1.6   .2
  30 -82.5  54 144.32   .01  5.6   .01  9.8     .4   .4 22.5   .8 12.0    -.5   .6   .3  1.6  2.7
  30 -82.5  45 144.23   .01  8.8   .03  9.4    1.2   .4  9.9  1.2 10.1     .4   .2 14.9   .8  1.4
  30 -82.5  36 144.15   .01 12.1   .01 10.0    1.2   .2  9.0  1.6 11.6    1.3   .3  6.6  2.0  2.9
  30 -82.5  27 144.10   .01 12.7   .02  9.6    1.8   .1   .7  1.5 11.4    1.6   .1 11.7   .8  3.3
  30 -82.5  18 144.07   .01  7.8   .01  9.1    2.6   .1  7.2  2.0   .5    3.3   .7  4.8  1.9  2.9
  30 -82.5   9 144.09   .04 10.9   .04  7.7    2.8   .6 20.6  1.8  1.0    4.1   .5 10.4  2.1  3.9
  30 -75.0 360 145.18   .07 19.5   .06  5.1   20.3   .7 11.1  1.3  5.0   -3.1   .9 12.4  1.0  8.2
  30 -75.0 351 145.34   .08 14.8   .06  6.5   19.1   .3 12.1  1.8  6.1   -2.1  2.0 11.4  1.4  8.9
  30 -75.0 342 145.29   .03 19.4   .01  4.1   18.2  1.0 20.8   .7  5.5   -1.7  2.0 15.0   .9  9.0
  30 -75.0 333 145.21   .03   .9   .02  4.0   17.8  1.6  2.8   .6  4.7   -1.6   .9 14.5   .7 10.2
  30 -75.0 324 145.08   .03  6.0   .02  5.7   18.4  1.7  4.3  1.2  6.8    -.7   .8 13.5   .7  9.3
  30 -75.0 315 145.16   .04  3.6   .05  6.2   18.9  1.5  7.0   .9  6.5    1.3   .5 18.3  1.6  8.7
  30 -75.0 306 145.38   .05 21.7   .18  8.4   17.8  1.3  8.8   .9  8.1    1.7  1.0  6.1  1.3 10.5
  30 -75.0 297 145.24   .08  9.9   .05  6.1   15.7  1.1 13.7   .6  6.6     .9  1.2  9.0   .5  7.6
  30 -75.0 288 145.13   .02 18.2   .12  6.7   13.3  1.3 15.3  1.0  9.3     .9   .9 14.6   .8   .6
  30 -75.0 279 145.05   .01  3.0   .08  8.8   11.2   .5  4.2  1.4 10.4    1.1   .7 15.4  1.0  1.7
  30 -75.0 270 144.96   .02 19.0   .01  2.1    9.1  1.1  3.5   .5 11.7    1.7  1.1 14.8   .7  1.7
  30 -75.0 261 144.99   .03 22.2   .03  8.0    6.5  1.4  5.7   .6  1.5    2.0   .7 19.0  1.0  3.3
  30 -75.0 252 145.02   .04  5.0   .02  7.8    4.4  1.6 10.0   .5 10.0    1.4   .5  5.7   .7  3.4
  30 -75.0 243 145.08   .01  1.7   .01  9.0    2.8   .7 19.0   .8   .5    -.1   .6  9.0  1.0  4.6
  30 -75.0 234 145.11   .04   .0   .01 11.5    2.5  1.7  1.8   .4 11.2   -1.1   .5 13.8   .2  3.7
  30 -75.0 225 145.10   .04  2.0   .01 11.7    2.7  1.6  4.7   .1  3.1   -2.0   .5 17.8   .4  5.7
  30 -75.0 216 145.01   .02  2.7   .01   .1    3.4   .4  5.0   .4  3.3   -3.1   .3  8.4   .5  6.7
  30 -75.0 207 144.92   .02  1.1   .00  1.2    4.5   .3 21.3   .3  1.0   -2.6   .6  6.9   .3  5.4
  30 -75.0 198 144.87   .03  1.4   .00  2.4    4.7   .3  2.4   .4  3.2   -3.2   .6  5.2   .3  7.1
  30 -75.0 189 144.88   .02   .6   .01  3.9    5.1   .4 24.0  1.0  6.8   -3.0   .6 12.2   .5  9.8
  30 -75.0 180 144.87   .03  1.0   .01  2.1    5.1   .9 22.5   .6  7.4   -4.0   .3 23.5   .5  9.2
  30 -75.0 171 144.84   .03  4.0   .01  2.2    5.5   .5  5.4   .6  7.1   -3.7  1.4  5.6   .4  9.8
  30 -75.0 162 144.89   .01  1.7   .00 11.3    5.5   .3 10.5   .6  8.6   -3.5  1.1 12.1   .3  8.1
  30 -75.0 153 144.99   .03  2.0   .00   .9    4.7  1.1  1.5   .2 11.1   -4.6   .3  9.1   .3  8.9
  30 -75.0 144 145.06   .03  3.6   .01  3.9    4.7   .9  3.9   .4 10.6   -5.5   .8  9.8   .4   .6
  30 -75.0 135 145.07   .03  3.2   .01  5.4    5.3   .5  4.3   .2  1.2   -5.5   .5 10.6   .3  4.9
  30 -75.0 126 145.11   .02  3.7   .01  7.7    5.9   .7  4.3  1.3 11.9   -6.0  1.1  9.1   .9  3.5
  30 -75.0 117 145.21   .02  2.5   .01  7.8    6.4  1.0  1.8  1.4 12.0   -6.9  1.1 11.1   .9  3.1
  30 -75.0 108 145.28   .04  2.8   .01  7.6    6.6  1.0  1.5  1.5   .1   -7.9   .5 14.0   .8  3.6
  30 -75.0  99 145.33   .04  4.1   .01  7.9    7.4  1.0  3.3  1.1   .5   -8.9   .2 12.7   .4  3.6
  30 -75.0  90 145.33   .03  4.6   .01  7.4    8.3  1.7  4.9   .9   .2   -9.6   .9  9.6   .3  3.3
  30 -75.0  81 145.34   .03  8.1   .03  5.0    9.7  1.7  6.3  1.4  1.5  -10.1   .7  9.8   .7  3.8
  30 -75.0  72 145.37   .04  4.9   .03  4.2   10.8  1.2  7.3  1.7  3.0  -10.2  1.1  9.1   .8  5.9
  30 -75.0  63 145.44   .01  8.1   .01 11.5   11.6  1.0 10.0  1.3  1.8  -10.8  1.3 13.0   .8  4.0
  30 -75.0  54 145.43   .01  3.4   .02  8.8   13.6   .5  6.0  1.6  2.4  -11.7  1.5 12.2  1.1  5.3
  30 -75.0  45 145.29   .02  1.8   .01  9.0   16.6  1.0  3.0  1.6  3.2  -11.0  1.1 14.3  1.0  6.2
  30 -75.0  36 145.16   .02  4.4   .01  5.8   18.2  1.6  3.8  1.6  3.7   -9.5   .4  4.7  1.3  6.1
  30 -75.0  27 145.11   .03  5.6   .00  4.3   19.2  1.4  5.8  1.3  4.2   -8.3   .1 17.5  1.1  6.9
  30 -75.0  18 145.09   .05  5.8   .01  5.2   20.0  1.4  6.9  1.3  4.1   -6.7  1.0  5.1  1.0  6.5
  30 -75.0   9 145.10   .05  9.7   .03  5.3   20.5  1.3  9.9  1.4  5.0   -5.2  1.6 10.3  1.2  7.9
  30 -67.5 360 145.94   .06  9.8   .10  3.2    6.5  1.0  6.7  3.3   .7    -.8  2.2 12.1  3.4  3.8
  30 -67.5 351 146.13   .06 12.4   .10  4.4    6.3  1.1  6.0  2.8   .8   -1.3  2.1 15.4  3.0  3.7
  30 -67.5 342 146.09   .03  7.6   .02  3.2    7.6  1.9  8.9  1.6  1.5   -3.7  1.9 16.0  2.1  4.1
  30 -67.5 333 145.88   .01  8.1   .01   .4   10.4   .9  5.6  2.3   .5   -4.6  1.3 15.3  2.6  3.5
  30 -67.5 324 145.67   .03  3.0   .01  6.4   13.5   .5  5.6  1.9  2.5   -3.8  1.8   .3  2.3  5.3
  30 -67.5 315 145.58   .04  7.8   .02  6.3   16.2  1.0 14.4  2.0  2.0   -2.0  1.2  7.7  2.3  5.0
  30 -67.5 306 145.66   .03 17.9   .08  8.0   17.5  1.4  2.8  1.9  2.3   -1.7   .9 13.3  2.4  5.7
  30 -67.5 297 145.73   .07  9.0   .05  7.7   18.8  2.3  8.3  1.8  1.6   -1.8  2.0  8.0  2.4  5.1
  30 -67.5 288 145.71   .01 21.6   .07  5.9   19.0  1.0 11.6  1.9  2.5   -1.2  4.7 12.9  2.2  6.1
  30 -67.5 279 145.84   .05  9.3   .04  6.3   18.0  1.7  2.3  1.9  3.2   -1.0  2.1 17.9  1.6  6.2
  30 -67.5 270 145.94   .08 11.5   .07  7.5   17.3  1.8  7.8  1.8  8.1   -1.0   .4  7.6  1.0 11.6
  30 -67.5 261 145.88   .05 18.0   .06  8.3   16.1   .8 10.2   .7  3.3   -1.0   .8 16.9  1.3  6.9
  30 -67.5 252 145.89   .07 11.5   .01  6.1   14.0  1.6  5.9   .3  6.9   -1.9  2.0  6.7   .7 11.2
  30 -67.5 243 145.89   .03 13.4   .06  3.4   10.7  2.4  9.2  1.7  5.4   -3.3  2.6 11.8  1.4  9.2
  30 -67.5 234 145.86   .04 13.5   .05  3.5    7.2  1.3 11.8   .7 10.3   -5.5  1.6 17.9  1.1  1.3
  30 -67.5 225 145.78   .01  5.0   .02  1.7    6.2  1.0  6.4  1.7  5.8   -8.8   .8  4.7  1.3  9.1
  30 -67.5 216 145.66   .02  4.5   .01  9.3    7.2  1.0  6.4   .9 11.5   -9.6  1.6  8.2  1.3  2.5
  30 -67.5 207 145.49   .01  2.3   .01  8.5    8.7   .9 11.8  1.1  9.5   -9.3   .6 13.4  1.1   .6
  30 -67.5 198 145.42   .01 18.9   .04  3.4   10.1  1.0  9.3   .4 10.4   -8.5  1.3 13.1   .6  1.4
  30 -67.5 189 145.58   .05   .5   .08  4.3   10.3   .5  6.0  1.7   .3   -7.2  1.7 11.6  1.8  3.1
  30 -67.5 180 145.67   .08  9.4   .05  2.2   10.4  1.1 23.7  1.0  2.8   -7.8  2.2 15.2   .9  5.8
  30 -67.5 171 145.73   .05   .1   .10  2.4   10.4  2.8  5.3  2.1   .9   -6.9  2.0 19.7  2.2  3.7
  30 -67.5 162 145.70   .02  9.8   .05  2.7   10.7  4.5  7.7  1.1  1.4   -6.8  2.0  9.0   .9  4.1
  30 -67.5 153 145.88   .18  6.7   .05  2.4   10.9  1.3 11.3  1.8  1.7   -6.6  2.2 12.5  1.4  4.1
  30 -67.5 144 145.78   .06  4.2   .07  4.1    9.8   .5   .9   .9  2.1   -6.2  1.0 19.4  1.0  4.2
  30 -67.5 135 145.85   .02  7.2   .09  3.0    7.9  1.7  7.5  2.0  2.8   -5.2   .8 11.5  1.6  5.4
  30 -67.5 126 145.95   .05  5.6   .09  3.3    6.0  1.5  8.1   .7   .2   -7.0  1.6 12.0  1.0  3.0
  30 -67.5 117 145.99   .04  5.8   .01  2.8    5.1  1.3  8.1  1.2  8.8   -7.5  1.0 13.8  1.2 11.4
  30 -67.5 108 146.07   .04  3.7   .01   .0    4.8   .8 12.8  1.4  1.7   -9.5   .5 18.8  1.0  5.2
  30 -67.5  99 146.08   .06 23.3   .05  1.9    5.4   .1 12.6  2.5 10.3  -10.8   .1 15.4  2.6   .7
  30 -67.5  90 146.60   .09 21.2   .30  1.9    6.5   .4 20.7  2.4  1.8  -10.6   .6  3.0  1.7  4.5
  30 -67.5  81 146.77   .18 16.2   .22  3.9    6.6   .3   .6  2.0 10.6   -9.2   .5  9.0  2.6  1.4
  30 -67.5  72 147.13   .13  1.0   .51  4.8    5.6  1.0  6.0  1.8  1.2   -7.2   .9 10.9  2.3  3.2
  30 -67.5  63 147.25   .31  5.0   .20  4.0    3.7  1.0  5.8  2.6   .0   -6.6  2.1 12.3  3.1  2.6
  30 -67.5  54 147.00   .14 12.1   .37  3.6    1.4  1.0  5.3  1.6 10.7   -6.3  2.3 15.1  2.4  1.6
  30 -67.5  45 146.61   .17 19.1   .16  2.7     .4  1.0  5.1  2.8   .3   -6.4  1.4 18.8  3.3  3.1
  30 -67.5  36 146.47   .02 16.9   .29  4.3    1.2   .8  5.9  2.7 11.9   -5.9  1.5 23.0  3.4  2.7
  30 -67.5  27 146.20   .09 13.4   .24  2.7    2.9   .4  7.4  3.5  1.0   -5.3  1.4  4.4  4.0  3.9
  30 -67.5  18 146.10   .12  5.7   .18  4.2    4.3   .9 23.4  3.3   .1   -3.8  1.0  7.4  3.8  3.2
  30 -67.5   9 145.98   .09 10.1   .14  4.1    6.0  1.4  5.7  2.7  1.2   -2.4  1.3 10.2  3.3  4.3
  30 -60.0 360 147.49   .17  6.4   .27  2.3   10.2  2.3  6.3   .8  1.4   -1.4  2.3 13.5  1.0  4.3
  30 -60.0 351 147.11   .11  5.8   .21  2.6   10.4  2.2  8.8  2.1 11.4   -1.9  2.0 17.1  1.9  2.4
  30 -60.0 342 147.08   .24  8.3   .24  1.7   10.0  1.0  6.6  1.9   .9   -3.8   .1 20.4  2.6  3.6
  30 -60.0 333 146.74   .18 13.1   .23   .9    9.3   .8  7.6  1.7 11.1   -3.5  1.2 13.3  2.0  2.5
  30 -60.0 324 146.86   .10 18.0   .12  3.0   10.4  1.1 24.0  2.2 10.8   -5.0  1.5 23.6  2.3  1.9
  30 -60.0 315 146.46   .22 10.2   .25  2.3   12.2  4.1  5.9  1.1 11.9   -3.4  1.6  8.2  1.7  3.3
  30 -60.0 306 146.32   .28 15.7   .27  3.0   13.4  3.3 10.9  1.7 11.8   -2.4  1.4 11.6  1.8  3.3
  30 -60.0 297 146.62   .28  2.5   .11  1.6   14.8  1.8 20.6  1.0 10.8   -2.3  2.5  9.6  1.0  1.7
  30 -60.0 288 146.40   .28  5.6   .11  2.7   16.8  2.6  5.8   .8  1.6   -2.1  3.6 14.9  1.3  3.8
  30 -60.0 279 146.71   .40 12.0   .29  2.5   18.5  2.2 13.1  2.7 10.8    -.7  2.1 21.8  2.8  2.5
  30 -60.0 270 146.60   .05  4.7   .16  1.7   18.6  1.4 22.9  2.9  1.9    -.6  1.5  9.1  3.2  5.4
  30 -60.0 261 146.74   .41 10.8   .23  1.7   18.4  1.9  4.3   .6 10.8     .0   .7 20.3   .4  3.7
  30 -60.0 252 146.73   .37 14.9   .16  3.1   18.8   .7  5.2  1.5   .8    -.1  2.0  6.0  1.7  4.9
  30 -60.0 243 146.96   .22  6.1   .22   .7   17.5   .6  7.7  1.6   .4    2.0  1.7 13.8  1.2  3.3
  30 -60.0 234 147.13   .32 10.3   .16   .8   12.3  1.1  8.9  1.6  3.2    -.1  1.0 17.4  1.5  5.8
  30 -60.0 225 146.91   .11 12.8   .04  1.3    8.8  1.3  7.2  1.5 11.2   -6.8   .6  8.8  1.6  1.7
  30 -60.0 216 146.66   .08 14.6   .05  2.5    9.6  1.7  3.7  1.5   .9   -8.4  1.1  9.8  1.4  3.7
  30 -60.0 207 146.61   .19 19.1   .22  1.6   11.2  1.5  7.2  1.0 10.2  -10.0   .3  1.4  1.1  1.4
  30 -60.0 198 146.73   .51 16.9   .34  1.6   12.9  2.7 10.7  1.1  1.9   -8.2  1.9 11.5  1.4  4.3
  30 -60.0 189 146.93   .44  4.1   .45  3.4   13.4   .7 10.9   .4  7.9   -6.7  3.0 14.2   .5  2.1
  30 -60.0 180 147.17   .38  6.1   .61  2.8   13.1  1.0 11.7   .5  8.6   -7.1  2.1 18.5  1.1  2.7
  30 -60.0 171 148.01  1.20 13.1   .99  3.0   12.8  1.1 15.5  1.4 10.1   -5.1  1.7 22.2  1.0  2.2
  30 -60.0 162 147.57  1.14 15.8   .97  3.2   12.9  3.5  2.1  1.4 10.7   -6.2  3.3  6.5  1.1   .9
  30 -60.0 153 147.56   .46 17.5   .99  3.1   13.1  2.7  6.3  1.5 11.3   -1.7  3.0 10.2  2.3  2.2
  30 -60.0 144 147.34   .35 10.9   .47  3.1   11.1  2.0 13.5  3.3 11.8    1.7  1.7 17.8  4.0  2.8
  30 -60.0 135 147.18   .27  5.9   .25  4.6    7.9   .7 10.0  3.9 11.5    3.7   .7 18.2  4.1  2.7
  30 -60.0 126 147.70   .72  6.0   .24  9.7    2.8  1.8  8.8  1.6   .8    4.7  1.1 13.6  1.6  3.8
  30 -60.0 117 149.26   .60 12.8   .65  1.9   -3.8   .7  8.5  2.5  1.0     .9   .8 14.6  3.0  4.0
  30 -60.0 108 149.92   .50 24.0   .78  1.1   -5.9  1.0  6.7  2.7   .7   -5.4   .7 14.9  3.1  4.0
  30 -60.0  99 151.24  2.26 15.4  2.16  2.3   -3.4  2.1  9.6  2.1 11.7   -7.8  1.6 16.9  1.5  2.8
  30 -60.0  90 151.76  4.65 14.6  2.95  2.7    1.5  2.0 10.2  2.1  1.3   -9.9  1.9 18.5  1.6  3.7
  30 -60.0  81 152.44  5.75 14.5  3.59  2.7    6.8  3.1  8.3  1.2   .7   -8.2  1.1 15.3  1.5  3.3
  30 -60.0  72 151.81  4.56 14.5  3.29  2.8   10.1  2.8  8.3   .2  5.1   -6.8  1.1 11.9   .4  7.0
  30 -60.0  63 150.64  3.86 14.8  3.07  3.1    9.9  1.6  8.2  1.4  9.8   -3.8  1.3 13.8  1.2  1.0
  30 -60.0  54 151.03  3.82 14.7  2.85  2.8    8.1  1.1  9.1   .7  7.1   -3.1  1.0 17.7  1.1  9.1
  30 -60.0  45 150.05  2.32 14.9  1.74  2.9    6.9   .2 11.1  2.4 10.7   -4.9   .5 22.6  2.0  1.4
  30 -60.0  36 149.98  1.48 14.5  1.21  2.9    8.4  1.1  2.2  1.1  4.6   -6.4   .2  7.5  1.2  7.9
  30 -60.0  27 149.30   .97 14.7  1.37  2.8   10.5  3.6  3.9  1.3 11.1   -4.1  1.7  9.3  1.6  1.9
  30 -60.0  18 148.73  1.29 15.1  1.47  3.0   10.5  3.7  6.6  1.1  7.0   -2.9  1.7 11.1   .6  8.9
  30 -60.0   9 148.14   .90 13.7   .92  3.4   10.2  2.0  6.6  1.1 10.3   -1.1  2.2 10.6   .9  1.3
  30 -52.5 360 160.29  9.76 15.7  3.89  2.2    6.1  2.1 11.2  1.1 11.6   -3.3  2.5 18.5  1.4  2.6
  30 -52.5 351 159.47  9.46 15.6  3.39  2.3    6.7  1.6 11.2  1.4  1.3   -4.4  2.0 17.4  1.6  3.7
  30 -52.5 342 159.07  9.25 15.8  3.06  2.3    6.6  2.0  8.6  1.6 11.9   -3.3  1.9 17.8  2.0  3.3
  30 -52.5 333 159.10  9.64 15.7  3.58  2.3    6.6  2.6 10.9  1.4   .9   -4.3  1.4 13.6  1.0  3.7
  30 -52.5 324 158.61  9.45 15.6  3.61  2.2    7.7  2.3 11.6  2.2  2.8   -4.2  4.2 17.1  2.4  5.6
  30 -52.5 315 158.95  9.99 15.8  3.63  2.4    7.2  1.2 10.4  1.5   .9   -1.7  2.3 23.9  1.3  4.3
  30 -52.5 306 158.96  9.91 16.1  3.22  2.5    5.5  3.5  7.2  2.3  2.8   -2.3  4.6  8.9  2.4  6.0
  30 -52.5 297 158.92  8.09 16.0  3.02  2.7    5.8  4.1 10.8  1.6   .9   -1.5  6.2 14.0  1.3  3.5
