  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30  65 -75.00  136.3  57.6 17.6  49.5  6.7   -1.2  64.1 23.2  50.1  9.4
  30  60 -75.00  130.6  56.8 15.8  43.6  6.2   -4.8  56.9 22.4  51.8  9.4
  30  55 -75.00  123.8  40.6 16.5  39.7 11.1   -7.2  38.2 22.5  38.8  2.2
  30  50 -75.00  120.2  34.6 17.8  42.7   .2    1.2  33.4 23.6  45.5  2.9
  30  45 -75.00  112.7  34.5 18.2  37.8  1.7     .9  33.5   .6  38.1  4.6
  30  40 -75.00   99.2  29.7 19.3  27.0  2.8    -.5  30.1   .7  24.8  5.5
  30  35 -75.00   85.7  29.0 18.6  15.8  4.6    -.8  26.9   .3  17.2  7.1
  30  30 -75.00   71.0  23.1 17.8  13.2  4.0    1.5  21.4   .2  13.4  6.7
  30  25 -75.00   49.7  20.9 18.5  14.5  6.3     .2  17.5   .5  13.0  9.3
  30  20 -75.00   30.6  15.3 18.7  10.4  5.9     .3  11.2   .7   8.4  8.9
  30  15 -75.00   16.4   8.3 18.4   9.8  6.9     .1   6.4   .6   8.9 10.1
  30  10 -75.00   12.1   2.8 22.6   2.1  1.6     .2   2.6  4.9   1.9  3.8
  30   5 -75.00   11.1   2.9  2.6   3.5  1.8     .0   2.7  8.2   3.3  4.9
  30   0 -75.00   11.1   2.9  2.6   3.5  1.8     .0   2.7  8.2   3.3  4.9
  30  80 -67.50  105.1  41.6  2.2  57.2  5.8  -17.8  43.1 22.0  68.7  7.9
  30  75 -67.50  111.1  36.2 14.0  45.7  6.0  -13.6  42.0 22.6  51.8  7.6
  30  70 -67.50  123.3  35.5  6.3  40.4  5.9  -21.0  45.6 21.6  54.3  9.4
  30  65 -67.50  124.1  36.9 15.9  40.3  6.8  -21.5  65.8 22.6  43.0  9.4
  30  60 -67.50  129.1  41.5 16.5  29.2  9.2  -17.0  64.2 23.3  31.6 11.7
  30  55 -67.50  131.8  24.6 17.0  32.3 11.9   -3.1  38.9 23.5  34.5  2.7
  30  50 -67.50  134.7  22.4 18.6  33.8   .6   -2.3  26.2   .4  38.6  3.6
  30  45 -67.50  135.5  21.0 20.8  28.3  1.8    -.7  28.2  1.7  33.0  4.7
  30  40 -67.50  133.8  19.6 20.1  18.4  2.8     .1  24.0   .9  20.1  5.6
  30  35 -67.50  128.2  19.7 18.9  15.7  4.7     .9  23.0   .7  16.7  7.5
  30  30 -67.50  116.9  16.2 18.3  10.7  4.3     .3  18.7   .3  11.0  7.2
  30  25 -67.50  102.4  15.8 18.4  12.7  6.0     .0  15.9   .5  12.6  8.9
  30  20 -67.50   84.8  16.9 18.7   9.8  5.7    -.4  14.0  1.0   9.8  8.7
  30  15 -67.50   57.1  13.2 19.0  18.0  5.5     .0   8.4  1.1  17.7  8.5
  30  10 -67.50   33.8   5.7 20.2   3.2  5.9     .1   3.6  2.5   2.8  8.9
  30   5 -67.50   22.8   3.2  3.4   4.7  1.6     .1   3.1  9.4   4.6  4.6
  30   0 -67.50   22.8   3.2  3.4   4.7  1.6     .1   3.1  9.4   4.6  4.6
  30  80 -60.00   59.6  40.2  3.3  45.4  5.0  -15.1  46.4 18.2  44.2  6.3
  30  75 -60.00   55.1  42.3 10.3  42.1  5.4  -18.3  55.7 17.8  46.2  8.1
  30  70 -60.00   67.9  36.1 15.4  33.2  5.4  -24.6  62.0 20.6  42.0  7.6
  30  65 -60.00   71.6  31.4 17.5  28.4  7.5  -32.8  78.1 22.8  32.8 11.0
  30  60 -60.00   86.4  26.4 18.5  24.9  8.1  -22.8  68.4   .3  27.2 11.9
  30  55 -60.00   90.3  20.0 11.1  25.2   .6   -7.8  35.8   .3  30.5  2.7
  30  50 -60.00  105.8  20.6   .6  20.4   .8   -9.2  23.8  4.0  26.3  3.9
  30  45 -60.00  117.9  15.6  1.4  17.9  2.0    -.7  19.4  2.8  19.0  4.9
  30  40 -60.00  126.8  13.4  7.2  15.6  2.7   -1.1  14.9  1.6  18.5  5.5
  30  35 -60.00  131.6  13.8 15.9  12.0  3.7     .1  17.6 23.1  13.1  6.5
  30  30 -60.00  128.7  15.5 17.0  10.3  5.0    1.8  19.2   .1  10.9  7.9
  30  25 -60.00  118.7  17.7 18.3   8.2  6.2     .8  20.2   .6   9.1  9.1
  30  20 -60.00  105.8  18.6 18.8  12.2  5.5     .0  17.7  1.0  13.1  8.5
  30  15 -60.00   91.2  13.5 19.3  10.3  5.9    -.1  10.8  1.6  11.1  8.9
  30  10 -60.00   67.0   6.7 20.3   4.9  6.0     .1   4.0  2.8   5.5  8.9
  30   5 -60.00   34.3   3.6  3.6   3.7  1.7     .2   3.7 10.0   3.6  4.8
  30   0 -60.00   34.3   3.6  3.6   3.7  1.7     .2   3.7 10.0   3.6  4.8
  30  80 -52.50   19.1  35.7  9.7  38.2  3.6   -6.9  47.9 17.2  42.7  4.7
  30  75 -52.50   21.9  35.9 10.6  35.4  5.1  -18.0  50.9 17.8  37.7  5.9
  30  70 -52.50   21.8  31.1 14.1  29.9  3.8  -33.9  66.1 21.0  37.3  5.8
  30  65 -52.50   31.8  33.1 18.4  25.7  5.1  -39.4  81.4 23.7  35.9  7.5
  30  60 -52.50   48.0  28.9 18.8  27.1  7.9  -20.5  67.8  1.5  34.6 10.6
  30  55 -52.50   58.0  23.8  6.2  25.8   .2   -9.5  29.0  5.5  26.1  2.4
  30  50 -52.50   81.6  22.7  2.1  21.0  1.8  -10.0  30.5  6.5  21.3  4.8
  30  45 -52.50  104.2  17.1  7.8  17.0  1.6   -3.6  19.7  9.7  18.3  4.3
  30  40 -52.50  124.7  17.4 10.7  13.1  3.3   -2.9  18.5 17.4  13.0  6.4
  30  35 -52.50  135.6  13.2 11.8   9.8  3.7    -.2  17.4 21.1  10.3  6.4
  30  30 -52.50  137.1  13.4 15.6   7.8  4.1    1.9  21.4 23.2   8.6  6.8
  30  25 -52.50  129.1  17.0 17.7   8.3  5.4     .2  25.2   .4   9.6  8.3
  30  20 -52.50  116.8  17.9 18.8   8.0  6.2     .0  22.8  1.1   9.6  9.1
  30  15 -52.50  100.8  13.6 19.8   6.2  6.7     .0  14.5  2.0   7.5  9.5
  30  10 -52.50   79.5   5.8 21.4   3.0  6.8     .3   4.9  4.0   4.0  9.4
  30   5 -52.50   47.1   3.8  4.9   3.3  2.3     .4   5.1 11.4   3.6  5.9
  30   0 -52.50   17.6   3.9  5.9   5.7  2.1    -.6   3.8 11.1   5.9  5.3
  30  80 -45.00  -10.7  38.5  8.8  32.3  3.2   -2.2  48.5 16.9  45.1  4.7
  30  75 -45.00  -17.8  41.0 11.9  37.5  3.1  -21.5  56.5 18.9  40.0  5.1
  30  70 -45.00  -22.3  38.3 16.4  37.8  3.5  -43.6  66.8 22.5  42.1  6.3
  30  65 -45.00  -10.2  32.0 19.3  27.6  5.4  -39.7  76.0   .6  33.8  8.1
  30  60 -45.00    7.2  27.3 20.6  20.5  6.9  -21.0  55.8  3.0  30.0  9.4
  30  55 -45.00   35.7  20.9  1.1  17.5  8.9   -8.0  35.9  7.6  23.2 10.9
  30  50 -45.00   60.0  21.0  2.8  16.2   .8  -10.0  32.2  8.7  15.6  1.0
  30  45 -45.00   82.1  17.6  8.2  15.3  1.7   -6.8  27.0 13.3  17.0  4.5
  30  40 -45.00  104.5  18.8  9.7  10.3  3.5   -6.1  25.9 16.4  12.5  8.3
  30  35 -45.00  115.0  16.2 10.9   8.3  3.8    -.6  23.0 19.7   8.1  7.1
  30  30 -45.00  117.7  13.7 14.0   6.6  5.0    1.3  24.3 22.6   6.5  7.7
  30  25 -45.00  113.9  16.7 18.3   6.2  6.3     .2  32.6   .8   7.1  8.9
  30  20 -45.00  104.1  19.8 19.4   5.0  7.0    -.6  31.5  1.5   6.0  9.7
  30  15 -45.00   91.4  14.2 20.6   4.4  7.4     .2  18.0  2.7   5.1 10.3
  30  10 -45.00   71.1   5.8 22.6   2.4  9.7     .7   6.1  5.4   3.1 11.1
  30   5 -45.00   42.9   6.0  5.9   4.4  2.3     .4   7.3 12.1   4.6  5.8
  30   0 -45.00   19.0   4.1  5.7   6.0  1.9    -.7   5.6 10.7   5.3  5.4
  30  80 -37.50  -34.3  40.8  8.5  32.0  2.6    -.9  39.4 15.1  39.5  5.5
  30  75 -37.50  -50.0  35.1 13.2  43.4  2.9  -21.6  52.4 19.7  39.7  5.4
  30  70 -37.50  -60.7  35.6 16.1  37.3  3.5  -43.3  69.1 23.3  33.2  7.4
  30  65 -37.50  -46.5  36.3 19.2  23.9  4.2  -44.3  67.5  1.0  25.3  8.1
  30  60 -37.50  -19.8  31.6 21.4  21.0  5.5  -21.7  51.4  4.4  25.5  8.7
  30  55 -37.50    9.2  22.1  1.1  13.9  6.7   -7.8  43.5  8.6  23.3  9.7
  30  50 -37.50   32.6  20.7  4.0  11.6  1.2   -9.9  34.4 11.6  17.8  9.8
  30  45 -37.50   51.4  16.8  8.3  11.8  4.8   -7.9  34.9 14.6  14.7  9.9
  30  40 -37.50   70.9  20.2  8.5  10.0  3.9  -10.2  34.9 16.1  12.2 10.6
  30  35 -37.50   83.9  20.2 11.0   7.5  5.2   -3.2  32.6 19.2  10.3   .3
  30  30 -37.50   92.6  14.0 12.2   5.4  5.8    -.7  24.5 22.4   6.0   .3
  30  25 -37.50   93.1  17.4 19.0   4.4  6.0     .4  39.0  1.0   4.3  9.8
  30  20 -37.50   89.1  22.3 19.8   4.0  7.4    -.4  39.1  1.8   4.0 11.0
  30  15 -37.50   77.8  15.4 21.4   2.7  8.3     .1  22.6  3.1   3.3  2.0
  30  10 -37.50   61.5   6.7   .6   3.3  2.0     .7   8.3  6.6   3.6  5.1
  30   5 -37.50   37.8   6.9  6.5   4.9  2.9     .3   9.3 12.4   5.0  6.3
  30   0 -37.50   20.5   4.7  7.4   4.1  2.2    -.1   6.7 11.8   3.8  5.3
  30  80 -30.00  -58.9  42.4 10.4  37.7  2.8   -3.8  44.2 17.9  41.9  5.6
  30  75 -30.00  -76.0  34.2 12.4  33.3  3.9  -16.4  47.2 20.7  37.0  7.2
  30  70 -30.00  -90.9  36.1 17.2  33.9  3.3  -46.3  64.5 22.9  25.5  4.1
  30  65 -30.00  -73.9  38.3 19.4  25.9  3.1  -39.4  53.6  1.4  25.1  5.0
  30  60 -30.00  -43.1  35.4 22.5  16.8  4.2  -21.2  41.8  5.6  24.4  7.8
  30  55 -30.00  -17.9  25.8  1.9  16.7  5.9  -11.1  43.7  9.5  28.2  9.1
  30  50 -30.00    4.6  20.5  4.8  13.8  6.8   -8.4  37.1 12.2  23.4 10.1
  30  45 -30.00   24.4  18.6  6.4  10.6  7.8  -13.1  35.4 14.2  15.9 11.2
  30  40 -30.00   38.2  21.0  9.4   7.6  7.1  -13.6  38.1 16.3  12.1 11.4
  30  35 -30.00   51.6  18.5 10.3   8.6  7.3   -9.6  33.4 18.7  14.1 11.9
  30  30 -30.00   62.4  12.5 12.1   5.3  6.8    -.8  27.7 22.1   8.9  1.6
  30  25 -30.00   67.5  12.2 17.7   4.1  5.1     .6  35.4   .7   5.7  2.8
  30  20 -30.00   68.1  20.2 20.4   3.3  4.0    -.6  43.1  2.3   4.8  4.1
  30  15 -30.00   63.2  15.0 21.5   3.0  2.2     .3  27.4  3.4   4.2  4.3
  30  10 -30.00   48.5   8.8  2.2   3.5  2.9     .9  12.4  7.7   4.2  5.9
  30   5 -30.00   26.7   9.2  7.3   3.9  3.2     .1  12.5 13.1   3.9  6.7
  30   0 -30.00    -.7   4.5 11.2   4.0  2.5    -.4   7.3 12.9   2.9  5.5
  30  80 -22.50  -67.7  37.7  8.8  33.0  3.2   -2.7  35.8 16.4  34.1  3.8
  30  75 -22.50  -95.2  31.9 13.6  37.3  3.5  -17.3  52.2 20.7  33.7  4.8
  30  70 -22.50 -109.5  32.3 17.2  34.3  3.0  -41.3  47.2 22.6  30.2  4.0
  30  65 -22.50  -92.0  47.4 19.8  24.3  2.7  -41.2  40.7   .9  24.2  5.5
  30  60 -22.50  -62.1  33.2 22.2  16.8  3.1  -17.8  39.0  7.3  34.2  7.7
  30  55 -22.50  -39.6  24.5  1.6  16.8  6.2   -7.7  36.2 10.6  24.4  9.5
  30  50 -22.50  -17.8  22.7  5.0  14.6  6.6  -11.1  32.0 12.5  17.5 10.4
  30  45 -22.50   -3.4  19.7  7.3  10.7  7.7  -17.5  35.2 14.2  14.2 11.0
  30  40 -22.50    8.5  19.8  8.9   8.6  7.7  -12.9  26.5 16.0  11.6 11.3
  30  35 -22.50   24.3  17.8  9.9   6.4  7.7  -12.8  30.4 18.5   9.6   .2
  30  30 -22.50   37.5  16.4 12.8   4.9  7.9   -4.8  29.2 20.8   9.0  1.1
  30  25 -22.50   47.5  13.1 18.0   4.0  8.4    -.6  33.0   .5   7.8  2.7
  30  20 -22.50   50.8  15.4 20.0   2.7  2.0    -.4  35.1  2.2   5.6  4.0
  30  15 -22.50   49.3  18.1 22.1   2.8  2.5    -.5  31.4  3.9   4.3  5.0
  30  10 -22.50   38.6  10.5  2.0   3.8  3.2    1.3  15.1  7.2   3.8  6.1
  30   5 -22.50   20.7  11.2  6.5   3.9  3.6     .4  14.7 12.5   3.4  7.1
  30   0 -22.50   20.7  11.2  6.5   3.9  3.6     .4  14.7 12.5   3.4  7.1
  30  80 -15.00  -74.9  44.8  8.2  31.7  2.9     .4  44.9 13.3  36.0  3.8
  30  75 -15.00 -102.9  32.0 15.0  39.2  3.1  -16.7  41.1 19.9  33.3  5.8
  30  70 -15.00 -119.8  37.5 18.1  31.0  2.8  -34.2  43.5 22.4  25.1  3.0
  30  65 -15.00 -110.2  44.1 20.6  27.7  2.6  -38.2  31.5   .4  23.1  4.7
  30  60 -15.00  -84.7  39.8 21.8  19.9  3.0  -18.2  27.0  7.9  21.4  7.5
  30  55 -15.00  -56.6  20.6  1.7  16.8  5.9   -5.5  33.4 11.5  17.0 10.0
  30  50 -15.00  -43.2  17.6  5.5  12.9  7.2  -13.3  23.7 12.9  12.9 11.1
  30  45 -15.00  -30.2  21.2  7.2  11.2  7.6  -18.3  25.2 12.8   9.2 11.1
  30  40 -15.00  -11.7  20.3  8.4   8.7  8.0  -12.7  21.0 16.1   7.2 10.9
  30  35 -15.00    2.9  16.9  9.9   6.1  8.0  -13.7  23.3 17.8   6.4 10.5
  30  30 -15.00   19.6  15.3 12.7   5.5  8.3   -8.0  24.4 21.0   6.1   .2
  30  25 -15.00   33.7  15.4 16.0   3.9  8.3   -1.9  26.4 23.3   6.1  2.1
  30  20 -15.00   42.6  17.0 19.7   2.9  9.5   -1.8  27.6  2.1   4.7  3.2
  30  15 -15.00   46.6  18.1 22.2   2.9  1.8    -.6  26.1  4.2   4.1  4.1
  30  10 -15.00   39.9  16.0  2.0   3.7  2.8     .7  19.3  7.2   3.3  5.0
  30   5 -15.00   19.1  13.3  6.3   4.1  3.7    1.1  14.4 11.9   2.7  6.9
  30   0 -15.00   -1.2   7.8  9.3   3.7  3.3    2.9  11.0 14.5   1.1  7.7
  30  80  -7.50  -85.5  37.3 17.9  39.2  2.8   -6.1  46.8 11.5  32.6  6.0
  30  75  -7.50  -93.1  37.9 19.0  37.6  3.6   -3.8  35.0 17.9  31.1  7.3
  30  70  -7.50 -119.0  35.5 19.9  25.7  3.7  -21.6  26.9 21.9  25.8 10.5
  30  65  -7.50 -109.8  44.9 21.4  21.2  2.5  -31.7  26.7 20.0  29.2  1.6
  30  60  -7.50 -105.0  43.3 22.0  27.3  3.6  -16.8  21.8  9.4  18.7  5.2
  30  55  -7.50  -75.8  25.7  1.3  21.7  5.7   -5.6  27.1 11.9  13.2  9.3
  30  50  -7.50  -58.2  18.6  5.4  15.4  7.4   -9.0  19.4 13.6  10.3   .7
  30  45  -7.50  -47.5  22.2  7.8  11.7  7.8  -16.4  15.7 11.4   9.9  5.0
  30  40  -7.50  -27.9  20.2  8.2   7.6  7.5   -8.9  16.2 13.0  10.0  6.3
  30  35  -7.50  -13.0  15.2  9.8   6.4  7.8  -11.7  12.1 17.3   7.9  7.5
  30  30  -7.50    5.0  16.0 11.6   5.5  7.7   -8.5  13.4 18.7   7.1  9.1
  30  25  -7.50   24.3  14.3 15.5   4.8  7.9   -3.9  14.6 22.1   4.6 11.0
  30  20  -7.50   41.9  16.1 18.4   3.4  9.9   -2.6  17.6  1.3   4.1  1.3
  30  15  -7.50   52.1  13.7 21.8   2.9   .8   -1.8  18.6  4.6   3.3  2.9
  30  10  -7.50   52.2  12.5  2.5   3.0  3.1   -1.1  18.4  8.0   2.9  4.8
  30   5  -7.50   35.1  15.6  6.9   3.6  4.3    1.9  14.7 11.1   1.8  7.5
  30   0  -7.50    4.8   6.7  9.3   2.6  3.5     .7   8.2 13.6    .8  1.1
  30  80    .00  -94.2  43.7 16.2  33.5  3.3   -6.4  45.5  9.3  38.6  7.8
  30  75    .00  -97.4  38.1 18.1  30.8  4.6   -2.1  39.2 10.4  28.6  8.4
  30  70    .00 -121.6  39.6 20.8  25.2  4.2   -8.5  28.3 12.4  32.7 10.1
  30  65    .00 -117.1  40.2 21.0  20.1  3.2  -17.2  27.6 16.5  37.6   .7
  30  60    .00 -105.5  41.1 22.4  23.3  3.8  -15.4  19.9 16.5  30.7  2.8
  30  55    .00  -83.5  27.2  1.9  19.0  5.9   -4.4  19.6 13.9  21.7  4.6
  30  50    .00  -70.4  21.0  6.3  16.4  7.2   -9.6  16.4 13.2  18.2  6.2
  30  45    .00  -59.2  22.1  7.2  11.2  7.6   -8.8  12.4  3.3  11.9  6.9
  30  40    .00  -44.4  23.6  8.7   6.9  7.7  -12.3  14.0  6.5   9.0  5.6
  30  35    .00  -25.4  16.1 10.3   6.4  7.9   -9.7  10.0  8.9   6.8  6.1
  30  30    .00   -2.6  15.5 12.3   5.6  7.0   -4.5  11.2 12.6   6.1  7.2
  30  25    .00   15.2  15.3 15.4   4.2  7.4   -2.9   9.4 13.6   5.0  8.7
  30  20    .00   32.6  14.0 17.9   3.3  9.4   -2.2   7.8  9.3   4.1 10.2
  30  15    .00   48.0   9.8 20.0   2.9   .6   -2.9   8.2  9.2   3.4 10.7
  30  10    .00   53.1   6.4  1.1   2.5  2.8    -.1  10.1  9.9   2.2 11.7
  30   5    .00   45.7   9.1  8.7   2.9  3.9    1.4   9.1 10.9   1.5  1.5
  30   0    .00   11.1   6.0 11.5   2.7  3.4    2.9   5.4 10.2   1.1  3.0
  30  80   7.50  -85.0  43.6 14.7  35.4  4.3  -14.3  44.6  8.9  29.0  7.8
  30  75   7.50 -107.0  43.3 14.9  27.3  5.4    2.0  52.4 10.5  33.2  8.9
  30  70   7.50 -121.5  37.8 19.8  24.9  5.2    3.7  48.9 12.3  31.7 10.5
  30  65   7.50 -117.3  36.4 21.1  17.9  2.1   -9.0  41.1 15.7  38.3   .6
  30  60   7.50 -111.7  36.7 23.0  18.5  3.9  -12.9  29.5 18.0  37.6  2.6
  30  55   7.50  -90.2  25.5  2.8  17.2  6.1   -1.9  16.9 20.3  27.1  4.4
  30  50   7.50  -78.6  27.7  7.1  12.5  6.8   -8.1  17.9  2.5  21.2  5.6
  30  45   7.50  -63.2  23.5  7.9   8.4  7.1   -8.0  18.6  3.5  15.3  6.8
  30  40   7.50  -54.6  19.6  9.3   6.6  7.0   -7.0  18.2  6.0   8.6  7.3
  30  35   7.50  -37.8  17.2 11.2   6.5  6.8   -7.1  15.4  8.2   5.8  6.2
  30  30   7.50  -13.6  17.4 13.8   4.7  6.6   -2.4  18.0  9.5   4.4  5.4
  30  25   7.50     .5  18.6 16.5   3.5  7.8     .3  22.0 11.0   4.7  7.1
  30  20   7.50   16.0  21.1 18.2   3.3 10.2    -.3  23.7 12.5   5.1  8.5
  30  15   7.50   28.9  17.9 19.7   3.7  1.1    -.7  19.6 13.7   5.1  9.7
  30  10   7.50   39.1   9.5 21.9   3.9  2.4   -1.6  10.5 14.7   3.8 11.0
  30   5   7.50   32.9   7.6  9.4   3.6  3.6    -.9   6.4  8.4   2.8   .7
  30   0   7.50   10.0   5.9 11.8   2.5  3.5     .7   8.7  7.4   1.7  1.9
  30  80  15.00  -95.8  41.3 13.0  33.9  4.9  -14.9  45.8  8.1  31.3 10.4
  30  75  15.00 -104.8  48.1 14.8  23.6  5.3    -.2  57.0 10.6  28.4 10.1
  30  70  15.00 -120.9  38.4 17.7  23.6  6.3    8.9  69.9 12.5  25.4  9.7
  30  65  15.00 -118.2  34.9 20.8  15.3 11.4     .6  57.7 15.7  38.2   .4
  30  60  15.00 -105.5  33.4 23.9  20.2  2.8   -8.0  41.2 18.7  42.2  2.3
  30  55  15.00  -86.0  26.5  5.1  12.2  5.1   -2.3  24.9 23.8  23.5  4.2
  30  50  15.00  -79.4  28.2  7.4   9.2  5.5   -8.1  21.5  3.3  14.9  5.0
  30  45  15.00  -69.4  23.0  8.2   8.2  5.7   -7.6  20.2  3.8  13.0  5.5
  30  40  15.00  -56.9  20.2  9.9   7.9  5.9   -5.0  22.4  5.1   7.7  6.3
  30  35  15.00  -35.2  16.8 11.9   6.4  6.3   -6.0  25.3  7.8   6.2  5.3
  30  30  15.00  -23.0  16.7 15.1   4.7  6.9   -1.1  29.5 10.2   5.7  6.3
  30  25  15.00   -9.4  22.3 17.5   3.7  7.9     .2  32.9 11.6   5.5  7.4
  30  20  15.00    1.3  27.8 18.6   3.2 11.3     .3  33.9 12.5   5.4  8.6
  30  15  15.00   10.7  23.4 19.9   3.1   .9     .2  27.9 13.7   4.5  9.6
  30  10  15.00   16.1  14.0 22.1   3.6  2.5   -1.2  16.4 15.4   3.8 11.0
  30   5  15.00   15.8   8.2  6.6   3.4  3.4   -2.1   7.5  2.4   3.0   .3
  30   0  15.00    6.8   6.5 11.6   3.2  3.6     .9  11.3  6.3   2.7  1.2
  30  80  22.50  -96.3  48.2 13.4  43.0  4.4  -14.6  51.2  7.4  28.5 11.9
  30  75  22.50 -106.4  46.6 14.4  26.9  5.9     .6  63.4 10.7  22.9  9.4
  30  70  22.50 -114.9  38.4 16.4  20.8  6.8    7.0  77.0 12.6  28.2  8.8
  30  65  22.50 -113.6  32.6 21.4  15.7  8.7    4.5  67.6 15.4  32.1   .2
  30  60  22.50 -102.6  28.5   .9  19.5  1.8   -6.1  50.9 19.4  35.9  1.8
  30  55  22.50  -81.9  30.5  5.5  12.8  3.2   -2.4  32.2   .0  15.2  3.5
  30  50  22.50  -68.7  26.3  7.1  10.1  4.1   -4.3  30.4  2.7  14.4  2.9
  30  45  22.50  -60.6  22.6  8.1   9.6  4.8   -5.7  26.9  4.7  14.9  3.6
  30  40  22.50  -52.0  17.5  9.8   8.0  5.5   -3.4  23.1  7.3  12.5  5.0
  30  35  22.50  -33.5  15.2 12.6   6.1  5.8   -5.2  25.5  8.6   9.0  5.9
  30  30  22.50  -19.4  16.8 16.2   4.6  6.4   -3.1  35.0 10.6   7.6  7.1
  30  25  22.50  -10.8  23.0 17.6   3.7  7.5     .5  41.5 11.6   7.0  7.8
  30  20  22.50   -6.9  26.6 19.0   2.3  9.3    1.6  41.1 12.6   5.8  9.0
  30  15  22.50   -3.2  21.6 20.3   2.0  1.6     .3  29.6 13.6   4.0 10.2
  30  10  22.50     .6  12.4 21.9   2.4  2.6    -.6  16.4 14.7   2.5 11.3
  30   5  22.50    3.7   6.0  2.8   3.1  3.2   -1.3   6.5 18.8   2.9 12.0
  30   0  22.50    4.2   7.9 10.6   3.6  3.3    1.0  10.8  4.9   2.9   .7
  30  80  30.00  -91.4  40.6 13.1  40.9  4.7  -11.4  45.7  8.4  33.7  1.2
  30  75  30.00  -97.4  46.6 15.2  30.2  5.8    6.5  64.9 10.7  29.7  3.0
  30  70  30.00 -104.5  37.7 16.8  20.2  7.2    8.5  83.9 12.9  24.6  7.1
  30  65  30.00 -100.1  29.8 21.8  17.7 10.0    6.8  72.6 15.4  28.4  9.8
  30  60  30.00  -86.4  25.4  1.6  22.0  1.1   -5.3  57.0 19.3  35.1   .3
  30  55  30.00  -67.5  30.6  5.6  12.5  2.9   -1.9  42.9 23.8  23.0  1.9
  30  50  30.00  -55.1  25.1  7.1  10.7  3.5   -6.2  34.5  3.3  17.3  2.9
  30  45  30.00  -40.0  21.8  8.6   7.3  4.2   -5.3  29.5  6.1  14.1  3.7
