  Ls Hgt   Lat     UA0   UA1  Up1   UA2  Up2    VA0   VA1  Vp1   VA2  Vp2
  30 225 -67.50  -31.0 212.4 16.8  34.3 15.8  -59.1 280.8 22.8  56.6 12.7
  30 230 -67.50  -31.0 212.4 16.8  34.3 15.8  -58.8 280.8 22.8  56.6 12.7
  30 235 -67.50  -31.1 212.4 16.8  34.3 15.8  -58.5 280.8 22.8  56.6 12.7
  30 240 -67.50  -31.1 212.4 16.8  34.3 15.8  -58.3 280.8 22.8  56.6 12.7
  30  80 -62.50   79.8  11.7 16.9  40.6 19.0    3.1  31.7 21.3  45.1 21.6
  30  85 -62.50   84.7   9.4 16.9  45.4 19.0    5.2  27.7 21.3  56.6 21.6
  30  90 -62.50   90.1  12.0 21.6  54.3 18.3    6.3  24.1 23.0  77.7 20.9
  30  95 -62.50   99.9  21.8 22.5  65.0 17.7    3.4  36.7 24.3  95.3 20.5
  30 100 -62.50  103.8  32.0 19.7  62.1 17.3  -10.9  71.2 24.3  87.2 20.0
  30 105 -62.50   88.9  53.1 17.7  56.3 17.2  -33.2 120.5 23.7  61.4 19.4
  30 110 -62.50   63.1  76.6 17.3  59.1 17.0  -53.3 168.1 23.2  32.7 18.7
  30 115 -62.50   38.6 100.7 17.4  63.7 16.6  -68.4 201.2 22.9  12.6 18.7
  30 120 -62.50   19.3 121.6 17.5  66.2 16.2  -77.6 221.3 22.8  22.1 13.4
  30 125 -62.50    5.6 137.3 17.6  66.9 16.0  -82.2 232.7 22.8  32.9 13.1
  30 130 -62.50   -4.0 148.4 17.6  66.8 15.7  -83.8 239.4 22.8  40.6 13.0
  30 135 -62.50  -10.9 156.0 17.5  66.5 15.6  -83.8 243.9 22.8  45.9 13.0
  30 140 -62.50  -16.0 161.2 17.5  66.1 15.4  -82.8 247.3 22.8  49.9 12.9
  30 145 -62.50  -19.8 164.8 17.5  65.6 15.3  -81.3 250.3 22.8  52.8 12.9
  30 150 -62.50  -22.6 167.2 17.4  65.1 15.3  -79.5 252.8 22.8  55.1 12.9
  30 155 -62.50  -24.7 168.8 17.4  64.6 15.2  -77.7 255.0 22.8  56.9 12.8
  30 160 -62.50  -26.5 169.9 17.4  64.1 15.1  -75.9 257.1 22.8  58.3 12.8
  30 165 -62.50  -27.8 170.6 17.4  63.7 15.1  -74.3 258.8 22.8  59.5 12.7
  30 170 -62.50  -28.8 171.1 17.4  63.3 15.1  -72.8 260.4 22.8  60.4 12.7
  30 175 -62.50  -29.7 171.3 17.3  63.0 15.0  -71.4 261.8 22.8  61.2 12.7
  30 180 -62.50  -30.2 171.5 17.3  62.7 15.0  -70.3 263.0 22.8  61.8 12.6
  30 185 -62.50  -30.8 171.6 17.3  62.4 15.0  -69.2 264.0 22.9  62.4 12.6
  30 190 -62.50  -31.1 171.7 17.3  62.2 15.0  -68.3 264.9 22.9  62.8 12.6
  30 195 -62.50  -31.4 171.7 17.3  62.1 14.9  -67.5 265.7 22.9  63.2 12.6
  30 200 -62.50  -31.6 171.7 17.3  62.0 14.9  -66.9 266.4 22.9  63.5 12.6
  30 205 -62.50  -31.8 171.7 17.3  61.9 14.9  -66.3 266.9 22.9  63.7 12.5
  30 210 -62.50  -31.9 171.6 17.3  61.8 14.9  -65.8 267.4 22.9  63.9 12.5
  30 215 -62.50  -32.1 171.6 17.2  61.8 14.9  -65.4 267.8 22.9  64.1 12.5
  30 220 -62.50  -32.1 171.6 17.2  61.8 14.9  -65.1 267.8 22.9  64.1 12.5
  30 225 -62.50  -32.2 171.6 17.2  61.8 14.9  -64.8 267.8 22.9  64.1 12.5
  30 230 -62.50  -32.2 171.6 17.2  61.8 14.9  -64.5 267.8 22.9  64.1 12.5
