  Ls  Lat LonW  TA0K   TA1K  Tp1  TA2K  Tp2    UA0  UA1  Up1  UA2  Up2    VA0  VA1  Vp1  VA2  Vp2
  90   7.5 324 197.00 30.99 14.5  4.74  1.6  -13.2  8.7 15.3  3.7  2.6    3.2  5.4  4.9  2.5  9.9
  90   7.5 315 194.65 31.03 14.5  3.37  1.0  -15.8 10.7 14.7  4.0  2.9   -2.6  9.6  5.1  2.2 10.1
  90   7.5 306 191.72 31.47 14.6  3.69   .4  -19.2 11.7 14.5  2.8  2.2    3.7 15.3  4.5  1.8  9.9
  90   7.5 297 190.96 33.35 14.5  2.92   .2    1.3  5.2 13.7  1.5  4.1    6.2 12.5  4.9  1.5 10.2
  90   7.5 288 189.38 34.29 14.5  3.66   .8    3.2  6.7  3.9   .9  7.7    5.1  6.6  7.2  2.0 10.9
  90   7.5 279 190.41 32.33 14.6  4.76  1.4    -.1 10.6  3.5  2.7  8.3    8.0  6.1  7.9  3.2 11.0
  90   7.5 270 192.70 32.32 14.7  4.45   .8   -4.9  8.3  3.5  2.3  7.7    8.5  7.2  6.4  2.7 11.0
  90   7.5 261 193.68 33.17 14.7  4.35  1.4  -14.4  5.0  2.2  2.0  7.3    9.1  8.5  6.2  1.6 10.4
  90   7.5 252 196.51 30.69 14.9  4.01  1.4  -11.2  4.8  2.5  1.7  7.5    6.5  9.1  6.8  1.7 10.3
  90   7.5 243 201.74 26.82 15.2  4.58  1.6   -8.4  5.3  1.8  1.6  7.5   11.6  8.7  7.6  1.8 11.7
  90   7.5 234 205.94 23.20 15.4  4.56  1.1  -12.9  7.0  3.0  1.1  6.3   15.4  6.9  8.3  2.5   .8
  90   7.5 225 207.77 18.89 15.6  3.07  1.7    1.4  5.8  3.7  1.1  7.3    8.4  7.5 11.4  2.7   .8
  90   7.5 216 207.89 17.62 15.9  2.83  2.5   -2.3  2.7  6.3   .7  9.5    5.1  6.6 11.6  1.9   .4
  90   7.5 207 208.79 17.24 15.8  2.53  2.1   -6.7   .5 23.5   .4  3.5    2.4  2.5  8.9  1.3 11.7
  90   7.5 198 208.57 17.27 15.6  2.26  1.8    2.1  2.6 14.4  1.1  2.7   -1.3  2.0  5.2   .9  9.8
  90   7.5 189 207.27 20.48 15.4  3.10  2.0    -.1  4.9 15.3  1.6  1.9    7.8  2.3  6.1   .8 11.0
  90   7.5 180 204.79 21.81 15.2  3.33  1.8   -5.9  4.7 15.6  1.9  2.3     .9  2.9  9.9  1.1 11.5
  90   7.5 171 201.50 25.02 14.9  3.70  1.1   -7.3  4.4 16.4  1.9  2.7    4.8  4.4  8.1  1.3 10.8
  90   7.5 162 196.82 30.99 14.6  4.14   .7   -9.5  3.9 15.9  2.0  2.2    1.8  6.7  6.4  2.0 10.1
  90   7.5 153 192.87 36.23 14.3  5.19   .7   -4.8  1.7 14.9  2.1  2.3    9.0  7.4  6.8  2.2 10.2
  90   7.5 144 192.22 36.91 14.2  5.28  1.0   -3.5  2.0 15.7  1.7  2.6    2.9  5.1  8.5  2.5 10.6
  90   7.5 135 195.49 32.91 14.4  4.62  1.1    -.1  2.7 18.0  1.5  3.1    7.8  6.3 10.3  1.7 10.8
  90   7.5 126 200.18 27.22 15.0  4.07  1.8    4.9  3.4 17.1  1.5  3.3    7.2  6.7 10.5  1.3   .4
  90   7.5 117 205.15 23.70 15.4  3.52  2.1    2.7  1.2  6.4   .6  5.1   11.8  6.3  9.6  2.0  1.2
  90   7.5 108 208.61 21.11 15.6  2.97  2.4    4.0  5.2  5.9   .2  7.5    9.8  8.1  8.4  2.0 11.9
  90   7.5  99 209.81 19.73 15.6  2.50  2.2    1.1  2.0  6.4   .4  6.6    4.5 12.3  6.5  2.5 10.7
  90   7.5  90 210.80 19.42 15.6  2.53  2.0    -.1  2.9 20.2  1.0  5.7    9.4 10.7  5.8  2.4 10.7
  90   7.5  81 210.75 20.90 15.4  3.00  1.9     .2  3.6 23.6  1.3  6.8    4.5  4.3  5.7  2.4 11.0
  90   7.5  72 209.93 21.77 15.4  3.69  1.8   -2.5  6.9   .3  1.6  7.1    9.1  3.4  8.6  2.2 11.1
  90   7.5  63 208.92 21.55 15.3  3.99  1.9   -3.7  8.0  2.0  1.9  6.8   12.3  6.9  8.5  2.8 11.1
  90   7.5  54 208.03 21.88 15.4  3.87  1.7   -1.1  7.7  2.3  1.5  7.0   12.4  9.6  8.3  3.0 11.0
  90   7.5  45 205.74 20.51 15.6  3.62  2.1    1.0  5.5  1.5  1.6  7.0    5.9  8.0  9.1  3.1 10.9
  90   7.5  36 205.45 19.77 15.5  4.17  2.1    8.9  3.9   .8  1.1  6.8    8.0  5.2 10.4  2.7 10.7
  90   7.5  27 204.37 22.59 15.3  5.21  1.9   15.0  1.8  3.1   .5  5.3    7.2  5.0 12.0  2.3 11.0
  90   7.5  18 201.49 26.43 15.0  6.35  1.7   11.7  1.4 10.8   .7  2.9    9.6  4.0 11.7  1.8 10.9
  90   7.5   9 198.34 31.14 14.7  6.95  1.1    8.7   .4 12.5   .6  2.0    7.3  2.9 11.1  2.0 10.7
  90  15.0 360 201.06 32.36 14.4  4.73  1.0   -3.0  3.7 10.2  1.2 11.6    3.8  5.1  8.0  1.7 10.8
  90  15.0 351 201.27 32.91 14.4  5.01  1.2   -5.4  1.5 10.5  1.0   .0    3.1  4.6  7.8  1.9 10.7
  90  15.0 342 201.02 31.51 14.6  4.93  1.4   -8.5  3.4  7.1  1.3  1.0    5.7  3.4  8.4  2.1 10.5
  90  15.0 333 201.02 29.78 14.8  3.65  1.1   -8.9  7.5 15.5  2.4  2.0    1.1  7.0 10.7  2.0 10.8
  90  15.0 324 201.23 31.65 14.5  3.33   .5   -3.8 16.4 15.4  3.1  2.0    7.0 12.3 12.9  1.3   .2
  90  15.0 315 199.56 31.78 14.5  4.59   .3   18.4  9.7 16.0  5.0  1.9    5.9 11.7 14.1  1.8 10.9
  90  15.0 306 196.15 34.96 14.7  5.21  1.5   20.0 13.6 15.6  3.6  1.5   15.5  5.6  7.9  3.0  9.6
  90  15.0 297 196.83 35.88 14.6  1.82   .0    2.9 10.2 14.9  2.8  2.4    6.5  8.4  4.8  4.0 10.2
  90  15.0 288 194.52 35.39 14.4  2.67  1.2   -1.8  6.2  3.6   .9  5.5   15.9  4.2  7.2  3.3 11.2
  90  15.0 279 194.42 34.10 14.5  3.92  1.4    7.4 11.4  4.4  2.7  8.8    2.6  5.0  9.1  2.2 11.1
  90  15.0 270 197.25 33.06 14.6  4.05   .9   10.0  7.3  3.8  2.1  8.6   11.3  5.7  9.5  2.8 11.2
  90  15.0 261 199.31 32.55 14.8  4.13  1.1   15.4  2.0 17.5   .6 10.3    7.0  9.0 10.2  3.7 10.9
  90  15.0 252 203.30 29.94 14.9  4.33  1.4   11.9  1.6  4.5   .8 10.4   10.4  7.7 11.4  3.7 11.1
  90  15.0 243 207.37 25.94 15.1  3.84  1.7    3.3  3.8  2.8  1.3 10.1    7.2  7.3 10.9  3.1 11.3
  90  15.0 234 210.40 23.11 15.2  3.67  2.2    6.8  9.0  4.7  1.5  8.6   13.5  6.0  8.9  1.8   .4
  90  15.0 225 213.10 20.76 15.3  3.89  2.1   10.3  8.2  4.6  1.2  9.0   11.8  4.1 10.6  1.9   .8
  90  15.0 216 212.67 18.41 15.6  2.86  2.3    5.9  1.2 11.9  1.0   .1    8.5  4.1 11.9  2.0   .5
  90  15.0 207 212.65 17.94 15.6  2.18  1.9    8.8  1.9 13.2  1.4  1.8    1.1  1.5  3.7  1.0 11.1
  90  15.0 198 211.69 19.32 15.6  2.52  1.9   10.6  3.7 12.7  1.7  1.3   -2.1  2.4  4.5  1.6  9.3
  90  15.0 189 210.07 22.81 15.3  3.68  1.3    6.7  4.4 13.9  1.7  1.0    7.5  2.5 10.8  1.1 10.1
  90  15.0 180 206.06 27.96 14.9  3.78  1.3    7.9  5.1 14.3  2.1  1.4    9.9  4.1 11.4  1.2 11.1
  90  15.0 171 202.63 30.67 14.6  4.17  1.4    9.5  6.6 14.1  2.8  1.4    9.9  3.6  9.0  1.9 10.7
  90  15.0 162 200.46 33.09 14.5  4.02  1.3    9.2  6.9 14.0  3.0  1.3    7.7  4.7  7.2  2.3 10.1
  90  15.0 153 198.76 35.15 14.4  4.15  1.1    6.2  4.9 13.8  3.1  1.6    8.7  4.4  7.1  3.0 10.0
  90  15.0 144 197.08 36.59 14.4  4.30  1.0     .7  5.3 14.8  2.4  1.8    8.7  3.9  7.3  2.8 10.3
  90  15.0 135 198.62 34.85 14.6  3.99  1.1   -3.3  3.4 13.8  2.1  3.1    8.5  1.9  8.6  2.3 11.4
  90  15.0 126 203.22 28.29 15.1  3.08  1.9   -4.7  2.9 13.7  2.1  3.0    7.1  3.3  9.1  1.9   .1
  90  15.0 117 208.17 23.24 15.5  2.87  2.9   -1.7  3.8  9.1   .5  2.9    8.4  5.3  9.8  2.0 11.7
  90  15.0 108 212.37 20.96 15.4  2.58  2.3    7.0  9.3  6.2   .9 10.0    4.6  2.7 10.2  2.1 11.5
  90  15.0  99 214.05 19.60 15.5  3.59  2.1    3.1  4.9  5.9   .5  9.2    7.4  2.7  7.1  2.0 11.3
  90  15.0  90 213.52 19.82 15.7  2.98  2.0   -4.5  3.6 19.2  1.2  6.0    3.7  6.0  8.2  2.1 10.9
  90  15.0  81 213.61 20.83 15.5  3.24  1.6  -10.5  1.3 21.0  1.3  6.8    5.7  8.1  7.6  2.3 11.0
  90  15.0  72 212.99 20.78 15.5  2.56  1.3   -9.4  3.4  2.8  1.6  7.9    5.7 10.3  7.3  1.8 11.5
  90  15.0  63 211.60 20.66 15.6  2.47  1.4   -5.9  6.1  4.8  1.5  8.4    3.7  9.2  7.1  2.4 11.4
  90  15.0  54 210.69 21.52 15.5  2.75  1.8   -5.9  4.9  2.8   .2  7.1    8.7  3.8 10.8  2.3 11.5
  90  15.0  45 207.99 19.58 15.4  3.85  2.5   -3.6  1.1 17.8   .4  1.3    2.3  6.4 13.9  1.4 12.0
  90  15.0  36 206.13 20.16 15.3  2.41  2.7   -8.7  3.8  9.2   .5  2.2    2.2  5.1 13.5  1.6  1.2
  90  15.0  27 206.18 19.93 15.4  2.73  2.2  -11.7  6.7 10.6   .8  1.5   -1.4  6.0 10.8  1.6   .8
  90  15.0  18 206.10 21.63 15.2  2.59  1.9   -9.6  6.4 12.0  1.4   .9   -1.3  6.8  9.5  1.7 11.8
  90  15.0   9 203.69 27.50 14.7  3.62  1.5   -6.1  5.6 12.8  1.5   .4    -.1  6.7  8.9  1.7 11.1
  90  22.5 360 205.91 31.11 14.5  3.83  1.8   13.6  2.8 11.4  2.0   .5    6.3  1.5 21.9  1.4 10.1
  90  22.5 351 206.62 32.67 14.5  3.82  1.3   13.1  3.6 12.6  1.7   .0    4.5  3.5  9.7  1.7 10.2
  90  22.5 342 205.30 31.30 14.6  4.20  1.6   10.0  5.7 14.3  2.7  1.6   12.4  5.6 11.5  2.2 10.8
  90  22.5 333 204.32 30.47 14.6  2.77   .7    5.8 18.9 14.8  4.1  2.0    -.8  7.7  8.5  2.1 11.0
  90  22.5 324 206.25 33.90 14.1  3.72 11.9     .2 21.0 15.3  5.7  2.1    8.4  8.7  7.7  2.2 11.3
  90  22.5 315 201.95 33.46 14.2  3.77 11.8   -3.0  3.1 11.4  2.9  2.3   -7.5  4.7  4.0  2.3 11.5
  90  22.5 306 200.29 33.12 14.6  4.44   .8  -11.1  4.7 11.7  2.6  2.4    9.0  8.2  6.3  2.5 11.4
  90  22.5 297 197.25 33.74 15.0  1.95   .3   -5.4 11.8 12.6  1.8  1.5    -.9 14.2  5.2  2.3  9.8
  90  22.5 288 200.57 34.75 14.6  4.24   .3    7.3  5.8  9.7   .4  1.8   14.2  9.7  7.1  4.0 10.2
  90  22.5 279 199.66 35.91 14.3  3.39  1.3    3.1  5.5  5.2  2.3 10.1    4.9  6.8 10.8  3.0 10.3
  90  22.5 270 200.31 32.77 14.4  3.47  1.1   -1.1  8.0  5.6  2.0 10.0    3.9   .9  8.3  2.4 11.1
  90  22.5 261 200.04 31.66 14.8  3.11  1.3   -7.7  8.8 10.1  1.5   .5   -2.6  9.5  4.5  2.4 11.2
  90  22.5 252 201.88 27.09 15.1  2.65  1.9   -9.5  9.3 10.3  2.3   .3    6.1 11.7  4.7  2.5 11.2
  90  22.5 243 209.06 24.74 15.3  2.60  1.6   -1.6  3.8  8.9  2.5   .3    3.5  5.5  6.8  2.7 11.1
  90  22.5 234 214.52 22.81 15.4  2.83  2.3    -.1  8.2  7.9  2.0 11.3    8.0  6.7  6.1  1.8 10.4
  90  22.5 225 217.76 20.51 15.6  3.88  2.5   -2.3  5.9  8.9   .8 11.6    7.8  5.5  8.6   .6   .3
  90  22.5 216 218.29 17.55 15.8  2.91  2.9    -.5  5.9 14.3  1.8  1.9    7.8  7.3  9.6  1.3   .2
  90  22.5 207 217.43 16.75 15.8  2.11  2.5     .7  6.4 14.3  2.2  2.0   -1.2  6.7  7.5  1.2  9.6
  90  22.5 198 215.08 18.94 15.6  2.08  1.4    -.3  5.1 11.2  2.0  1.1   -3.1  7.6  4.9  2.3  9.1
  90  22.5 189 211.45 22.61 15.3  2.68   .8   -1.6  4.7 11.9  1.0   .8    1.1  6.0  6.1  1.4 10.0
  90  22.5 180 209.09 27.26 15.0  4.05   .8    2.1  5.5 11.9  1.9  1.0    2.9  5.0  6.8  1.9 11.1
  90  22.5 171 206.14 31.88 14.7  4.22   .8    1.8  8.4 12.4  2.7   .7    5.3  7.2  6.7  2.5 10.4
  90  22.5 162 203.54 33.34 14.6  3.72  1.2    -.7  9.1 11.5  3.0   .8    5.3  7.6  5.6  2.4 10.2
  90  22.5 153 202.47 33.16 14.7  3.81   .7     .8  9.1 12.1  3.3   .8    4.5  7.4  6.1  2.6  9.9
  90  22.5 144 202.75 33.78 14.7  4.40   .4    6.5 11.4 13.6  3.4  1.1    6.5  9.8  7.6  2.6  9.8
  90  22.5 135 204.62 33.16 14.7  3.75   .6   11.3 11.5 13.1  3.4  1.4    8.2 10.2  7.7  3.2 10.2
  90  22.5 126 208.75 28.83 14.9  2.61  1.1   14.5  9.0 13.9  3.0  1.8    8.6  9.1  9.1  3.3 10.5
  90  22.5 117 212.57 25.12 15.1  2.16  1.9   13.8  6.6 11.8  1.7  1.1   10.5  5.2  8.9  2.6 10.5
  90  22.5 108 214.80 22.97 15.3  2.92  2.9    2.6  9.9  8.9  1.5 10.2    7.2  3.0  7.8  1.1 11.3
  90  22.5  99 214.34 19.65 15.5  3.17  2.5   -3.7  5.1 10.7  1.4  9.8    3.4  5.2  9.9  1.0 11.3
  90  22.5  90 213.90 19.28 15.5  1.84  1.8    1.2  7.3 17.6   .5  4.3   -1.4  8.6 10.2  2.1 10.9
  90  22.5  81 215.41 20.77 15.2  2.38  1.3    5.3  2.6 17.4  1.0  3.9    8.5  5.7  8.4  2.6 11.6
  90  22.5  72 217.06 21.83 15.3  2.69   .8   10.7  1.4 22.0   .5  1.1    4.1  4.8  9.7  2.6 11.3
  90  22.5  63 216.69 22.27 15.1  2.74  1.6    5.7  2.6 20.2   .5   .4   11.3  5.2 11.3  2.4 11.5
  90  22.5  54 213.82 22.68 15.1  2.57   .9    5.2  9.3 17.2  1.9  2.5    5.3  8.7 11.9  1.6 12.0
  90  22.5  45 211.88 24.83 14.9  4.32   .7   12.1 10.9 15.8  3.7  2.1    1.6  7.5 11.8  1.2   .7
  90  22.5  36 208.47 28.51 14.6  3.87   .9   17.4  2.9 12.9  1.9   .8   11.5  8.6 14.8  1.8  1.1
  90  22.5  27 209.27 26.43 14.7  2.88  1.5   24.3  4.6  5.8  1.3  2.3    5.8  8.8 16.7  2.0  1.2
  90  22.5  18 211.89 24.17 14.9  3.55  2.0   24.1  2.4  3.3  2.0  1.5    7.6  6.4 18.0  1.2   .1
  90  22.5   9 209.85 27.67 14.7  3.82  2.0   16.0  4.5  9.2  1.9   .5    6.5  4.3 22.6  1.2  9.9
  90  30.0 360 210.36 26.38 14.8  3.16  2.0   -1.5  5.8 10.1  1.7 11.4    4.1  3.7  4.5  1.1  9.4
  90  30.0 351 207.80 26.72 14.7  2.77  1.8   -3.3  8.9  9.7  2.1 11.0   -3.9  7.3  4.1  1.3  9.6
  90  30.0 342 207.73 27.79 14.7  3.12  1.9   -2.3  1.3  9.8  3.1   .8    6.4  2.1 18.5  2.2  9.9
  90  30.0 333 206.03 29.01 14.6  2.30  1.9   -6.5 16.7 14.3  4.4  1.6    -.9 11.2  5.7  3.5  9.8
  90  30.0 324 206.28 31.58 14.2  2.02 11.5   -6.4 10.8 12.3  5.1  1.7    7.1 16.9  3.8  4.9  9.3
  90  30.0 315 203.11 30.46 14.4  3.12 10.8    5.0  9.1 11.9  1.5  1.0   -5.5 12.6  5.7  3.6  9.0
  90  30.0 306 204.97 32.42 14.4  3.59 12.0   12.8  5.0 19.3  2.2  1.4   13.0  7.1 13.7  2.7  9.1
  90  30.0 297 201.42 32.83 14.6  2.59   .2   14.7 25.4 14.1  2.2   .6   -1.0 18.6  8.2  3.8  9.2
  90  30.0 288 202.74 34.01 14.3  2.27  1.2   11.1  6.0  9.7  2.4  1.0    5.2  2.0  3.9  3.2 10.3
  90  30.0 279 201.72 35.19 14.4  2.93  1.5    3.5  9.5  6.1  2.3 11.5   11.8  4.1 23.5  2.1 11.0
  90  30.0 270 200.15 31.11 14.7  2.70  1.7   13.0  6.4  8.8  2.1  9.7   -6.3  4.6  4.6   .3 10.1
  90  30.0 261 202.46 30.86 14.4  1.39   .6   20.9  4.9 20.2  1.6 11.9    2.5  6.3 14.8  1.5  9.7
  90  30.0 252 205.19 28.58 14.6  1.42  1.5   21.1  7.8 17.4  1.3  1.1    5.7  7.7 12.3   .9   .9
  90  30.0 243 211.83 24.67 15.0  1.59  1.5   20.9  4.1 13.0  2.6  1.8    4.4  3.2  6.3  1.7 11.6
  90  30.0 234 216.93 21.38 15.4  1.79  2.4   16.7  4.3 13.3  2.8  1.1    9.5  2.7  7.6  1.5 10.6
  90  30.0 225 220.08 19.77 15.6  2.23  2.7   14.8  8.0 11.7  2.7  1.7   11.2  4.6  5.8  1.7 10.6
  90  30.0 216 221.41 18.04 15.7  1.96  3.0   16.4  4.7 11.2  2.8  1.7    8.7  2.5  3.2  1.9 10.2
  90  30.0 207 220.71 18.13 15.6  1.02  2.3   15.8  8.0 13.0  2.8  1.6    3.6  7.2  5.1  2.4  9.3
  90  30.0 198 218.86 20.20 15.2  1.21  1.4   10.0  2.7 13.9  1.7  1.0    2.1  3.8  3.9  2.6  9.0
  90  30.0 189 215.45 22.90 15.1  1.44   .3    5.6  5.9 14.9  1.4  1.1    3.7  5.2  8.1  2.1 10.1
  90  30.0 180 212.88 25.26 15.0  2.23   .2    3.5  4.1 12.7  1.5  1.3     .4  3.8  7.5  2.1 10.6
  90  30.0 171 210.40 28.29 14.8  2.63   .4    2.1  5.8 13.2  1.9  1.0    4.4  5.5  8.3  2.3 10.6
  90  30.0 162 208.20 29.37 14.8  2.37   .5    4.4  5.8 13.0  2.5  1.1    3.9  4.0  8.9  2.5 10.3
  90  30.0 153 208.53 28.86 14.7  3.48   .3    7.6 10.9 14.7  2.5   .9    2.3  7.6  9.1  1.8 10.2
  90  30.0 144 207.34 31.23 14.7  2.75   .1    3.5  5.8 11.1  2.8  1.3    2.4  4.5  1.8  2.7  9.8
  90  30.0 135 206.05 29.93 14.6  1.92  1.7    -.7  7.6 12.8  3.5   .8   -1.1  5.6  5.1  3.7  9.4
  90  30.0 126 209.17 25.27 15.0  1.90  1.6   -1.8  9.1  9.0  2.2   .9    1.2 11.3  2.2  3.1  9.6
  90  30.0 117 212.00 22.06 15.4  2.08  1.1    4.9  5.0 14.0  2.9   .6   -2.2  5.2  7.6  3.1  9.8
  90  30.0 108 214.96 23.59 15.1  1.77  2.3    6.9  7.1  8.4  1.9   .4   15.8  1.2 23.7  1.7 11.9
  90  30.0  99 215.67 21.36 15.3  2.55  2.3    8.0 10.2  5.5  1.0 11.6    2.8 10.8 22.3  1.4  2.5
  90  30.0  90 215.33 21.29 15.3  1.94  2.1    3.9  2.0  6.6  1.2   .4   -1.9  7.5   .7  1.1  9.9
  90  30.0  81 214.77 19.01 15.5  1.18  2.7     .0  5.8 10.8  1.6   .4    2.8  8.9  3.8  2.4  9.9
  90  30.0  72 215.96 18.49 15.4  1.48  2.0   -1.3  7.0 11.8  1.8   .3   -3.9 10.5  5.2  2.4 10.0
  90  30.0  63 215.91 19.35 15.4  1.60  1.7    -.9  4.1  7.8  1.6  1.2    6.5  6.3  3.1  2.5 10.5
  90  30.0  54 213.83 20.97 15.3  1.27  1.0    1.2 12.7 13.6  3.0  2.0   -1.8 13.5  5.5  2.8 10.3
  90  30.0  45 213.32 24.16 14.9  2.74   .3   -4.6  7.2 14.8  4.5  1.6    1.3 12.2  4.5  5.1  9.6
  90  30.0  36 208.81 25.97 14.6  1.68 11.6   -5.7  4.5 11.1  2.0 11.5    -.3 10.3  5.2  3.1  8.9
  90  30.0  27 210.79 25.87 14.7  2.12  1.0   -3.7  8.3  5.0  1.0  9.0    2.8  2.2 23.9  1.0  6.5
  90  30.0  18 210.76 23.72 15.1  2.03  1.1   -4.3  7.3  9.5   .5 11.2   -1.4  7.5  5.9   .3  9.1
  90  30.0   9 211.19 23.65 15.0  2.98  1.7     .6  5.3 10.0  1.0 11.3    -.5  3.7  5.9   .6 10.1
  90  37.5 360 213.86 22.70 15.0  1.47  2.5   -2.3  3.5  4.6  1.6  9.4    2.9   .7 19.8   .3  3.4
  90  37.5 351 212.59 22.80 15.1  1.38  1.5     .6  3.2  4.7  1.1 10.2   -3.0  1.9 21.6   .1 10.9
  90  37.5 342 212.41 23.23 15.1  2.07  1.6    2.1  6.9 13.2  1.5 11.7    2.0  6.5  7.8  1.0  8.6
  90  37.5 333 210.53 26.78 15.0  1.28   .8    3.2  9.1 12.0  3.0   .7    2.5  8.6  4.2  3.2  9.2
  90  37.5 324 207.88 28.62 14.7   .84 10.8    5.5 11.0 13.0  2.8   .8    2.8 12.0  4.3  3.3  8.4
  90  37.5 315 207.19 30.57 14.6  1.56 10.4    3.7  9.8 12.6  1.6   .5   -5.2 11.9  3.2  3.3  7.6
  90  37.5 306 205.29 32.32 14.4  1.06  8.9   -3.4 16.6 14.1  3.5  1.4     .2  8.4  6.1  3.5  9.4
  90  37.5 297 205.74 33.61 14.1   .37  5.5   -5.5 12.9 16.2  3.3  1.9    3.4  7.3 13.9  3.9 10.4
  90  37.5 288 204.61 29.38 14.4  1.65  1.0   -3.5  2.7  4.4   .9  1.9   -8.3  4.5 16.9  2.0 11.6
  90  37.5 279 205.60 33.72 14.4  1.39   .6     .7  3.3 23.9  1.6 11.5   12.6  9.0 14.8  1.1 11.8
  90  37.5 270 203.73 32.10 14.5   .83  2.2   -1.5  7.3  8.8  1.2  9.5   -8.5  6.5  1.1   .7  1.2
  90  37.5 261 205.51 28.44 14.7  1.00  1.0  -10.5  5.0  2.0   .2 10.5    -.9  7.9 19.8  1.7  1.9
  90  37.5 252 207.49 26.05 14.8   .77  1.1  -12.0  5.5  2.0  1.2  5.7   -4.3  6.5 18.4  2.8  2.7
  90  37.5 243 212.72 22.46 15.1   .94 10.8   -6.1  5.9  2.2   .9  3.9   -5.7  4.8 19.0  1.6  2.7
  90  37.5 234 217.49 19.47 15.4   .51 11.8   -1.3  1.7  3.3  1.2   .8   -4.4   .5 17.8   .1   .2
  90  37.5 225 221.25 17.65 15.5   .61  2.4    1.4  3.0 12.7  2.1  1.9    5.4  2.2 10.2  1.2 11.3
  90  37.5 216 222.79 16.70 15.6   .89  3.0    2.4  8.2 12.7  2.3  1.5    3.0  5.9  7.1  1.5 10.7
  90  37.5 207 222.72 17.83 15.5   .59  1.4     .5  5.4 12.0  1.5  1.1    3.8  4.5  4.8  1.5  9.4
  90  37.5 198 220.65 19.01 15.3   .41  1.7    -.6  6.5 11.1  1.9   .3    1.8  7.9  4.6  2.4  9.4
  90  37.5 189 218.15 20.89 15.1   .66  1.2    1.5  6.2  9.7  1.7   .1    3.8  7.1  3.7  2.0  9.7
  90  37.5 180 215.77 22.88 15.0   .82  1.5    2.8  5.8 11.4  1.6   .5    1.0  5.9  5.1  1.8 10.0
  90  37.5 171 213.50 24.77 14.9  1.01   .9    2.6  6.4 10.7  1.7   .1    3.2  5.7  4.6  1.6 10.1
  90  37.5 162 212.30 25.78 14.9  1.11  1.0    3.5  5.9 11.5  2.0   .2     .8  5.0  4.4  1.5  9.5
  90  37.5 153 212.17 26.24 14.9  1.22  1.5    1.7  7.2 11.6  2.1 12.0     .8  7.5  4.0  1.8  8.7
  90  37.5 144 211.20 27.85 14.7  1.16  1.8    -.5  6.1 12.8  1.7 11.4    2.2  5.3  5.6  1.8  8.6
  90  37.5 135 210.55 26.87 14.8  1.17  1.5     .3  7.3  9.4  1.7 10.7   -1.1  7.8  3.4  1.9  8.4
  90  37.5 126 212.61 24.01 15.1   .97   .6    4.8  5.2  6.1  1.6  8.9   -2.5  5.9  1.6  1.7  7.4
  90  37.5 117 215.50 22.11 15.4  1.93  1.2    2.7  5.3  7.2  1.5  9.3   -9.1  7.1  3.0  1.2  7.7
  90  37.5 108 217.71 22.35 15.2  1.67  2.4   -3.4  6.2  4.4   .7 10.4   11.4  1.0 19.3   .8   .5
  90  37.5  99 217.76 20.74 15.4  1.94  2.4    2.1  6.1  7.9  1.2 11.4    -.4  2.6  2.5   .7   .5
  90  37.5  90 217.49 19.33 15.5  1.18  2.2    2.9  2.8 10.6  1.9 11.0    1.7  2.4  1.3   .9  8.6
  90  37.5  81 217.17 18.45 15.5  1.33  2.6    1.5  2.6 10.1  2.0 10.8    2.3  3.1  2.2  1.4  8.4
  90  37.5  72 216.62 18.23 15.5   .72  2.4    1.3  2.6  6.1  2.0 11.4   -3.8  4.8  1.8  1.8  8.8
  90  37.5  63 216.76 18.30 15.6  1.00  1.6    1.6  3.7 14.7  1.6 11.9     .9  4.9  7.4  1.9  9.2
  90  37.5  54 215.98 20.22 15.5  1.29   .9     .2  7.2 13.0  1.7   .3   -1.7  9.0  5.0  2.3  9.0
  90  37.5  45 213.89 22.34 15.1   .84 11.9     .0  6.8 11.3  1.5 11.6    2.8 14.8  4.5  3.4  8.5
  90  37.5  36 212.81 24.09 15.0   .97 11.0    2.5  9.6  5.3  2.7  8.9   -6.4 11.6  2.1  2.5  7.5
  90  37.5  27 213.54 25.01 15.0  1.16 11.1    1.3 12.5  2.7  3.0  8.7    1.9  5.6 21.5  1.5  6.3
  90  37.5  18 213.62 24.72 14.9   .89   .0    1.6 10.2  2.2  2.3  8.8   -4.7  5.9 19.4   .9  5.8
  90  37.5   9 214.21 23.48 15.1  1.32   .1   -2.2  6.8  2.6  2.0  9.0   -2.6  3.5 19.8   .5  4.9
  90  45.0 360 217.15 20.79 15.3   .49 11.7     .6  3.5  8.4   .3  8.3    1.5  1.9  3.3   .9  2.5
  90  45.0 351 216.53 21.01 15.3   .73 11.9    2.3  3.8 10.2   .5  2.0     .7  2.4  4.8   .6   .2
  90  45.0 342 216.25 21.83 15.2   .85   .5    2.4  4.1 11.6  1.2   .6    2.1  1.8  6.2   .8 10.3
  90  45.0 333 214.79 22.98 15.2   .79   .3    2.1  8.7 13.3  2.2   .3    2.1  4.2  7.0  1.7  9.3
  90  45.0 324 212.41 26.27 15.0   .59 10.4    2.3 11.8 12.9  2.9   .4    1.1  7.9  3.9  2.6  8.7
  90  45.0 315 210.14 27.82 14.8   .84  8.4    1.7 13.7 14.4  1.6   .4   -1.8  9.9  4.1  2.7  7.6
  90  45.0 306 209.72 29.27 14.6  1.02  7.9   -3.3 15.4 13.1  1.9 11.5   -3.1 18.6  4.1  3.3  8.3
