  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2    PA0     PA1%  Pp1  PA2%  Pp2    DA0
  60  40  -7.5 138.40  5.85 21.5  1.31  1.2 6.262E+00  3.92  1.7  2.08  1.7 2.395E-04
  60  35  -7.5 146.68  3.99   .8  1.12  1.5 1.249E+01  3.41  4.8  1.67  2.0 4.507E-04
  60  30  -7.5 154.59  3.54  2.8  1.05  2.3 2.401E+01  2.89  8.4  1.34  7.8 8.220E-04
  60  25  -7.5 163.55  2.93  6.1   .68  3.8 4.461E+01  2.42 11.7  1.15  8.7 1.443E-03
  60  20  -7.5 174.53  2.35  9.8   .49  4.9 7.984E+01  2.15 14.0  1.02  9.2 2.420E-03
  60  15  -7.5 185.01  2.25 12.7   .41  6.0 1.380E+02  1.91 16.1   .93  9.5 3.946E-03
  60  10  -7.5 195.41  2.25 15.2   .45  3.4 2.317E+02  1.62 18.9   .84  9.5 6.273E-03
  60   5  -7.5 205.93  2.26 17.6   .47  3.9 3.787E+02  1.37  1.0   .78  9.8 9.730E-03
  60   0  -7.5 214.86  5.84 18.0  1.36  3.5 6.045E+02  1.63  5.4   .72  8.9 1.490E-02
  60  80    .0 129.72 10.83 14.5  6.12 10.8 2.109E-02 15.04 16.4 13.41 11.7 8.584E-07
  60  75    .0 135.03 10.12 15.7  5.86 11.1 4.437E-02 12.31 18.4 10.99 11.9 1.739E-06
  60  70    .0 139.13  9.98 18.8  5.97 11.3 9.108E-02 10.20 21.7  8.97   .1 3.469E-06
  60  65    .0 140.72  9.47 23.4  6.45 11.2 1.844E-01  8.59  8.2  7.01   .3 6.949E-06
  60  60    .0 141.56  8.71  4.6  5.13 12.0 3.711E-01  7.46 12.6  5.00   .7 1.390E-05
  60  55    .0 142.24  8.27  9.4  3.52   .4 7.442E-01  6.46 15.8  3.57  1.0 2.773E-05
  60  50    .0 141.36  7.11 12.4  2.78   .5 1.492E+00  5.47 18.9  2.80  1.3 5.596E-05
  60  45    .0 137.42  5.75 16.6  2.18  1.8 3.029E+00  4.51 21.6  2.34  1.8 1.168E-04
  60  40    .0 137.63  4.30 20.8  1.35  3.8 6.210E+00  3.57   .7  1.90   .5 2.388E-04
  60  35    .0 146.58  3.20   .2   .93   .7 1.243E+01  3.12  3.8  1.59 11.6 4.486E-04
  60  30    .0 154.47  3.17  2.0   .80  1.1 2.391E+01  2.91  8.4  1.38 10.4 8.192E-04
  60  25    .0 162.63  2.81  4.6   .84  2.5 4.450E+01  2.67 12.2  1.20  9.0 1.448E-03
  60  20    .0 174.13  2.69  9.1   .52  4.3 7.983E+01  2.30 14.2  1.05  9.0 2.426E-03
  60  15    .0 184.94  2.53 11.9   .46  6.5 1.381E+02  1.98 16.3   .96  9.3 3.951E-03
  60  10    .0 195.18  2.28 15.0   .43  5.6 2.319E+02  1.70 18.5   .87  9.6 6.285E-03
  60   5    .0 206.80  2.80 17.4   .51  3.3 3.788E+02  1.40 22.6   .79  9.8 9.691E-03
  60   0    .0 215.58  4.63 18.2  1.17  3.5 6.038E+02  1.48  5.2   .70  9.3 1.483E-02
  60  80   7.5 130.23  9.83 15.6  6.00 10.7 2.110E-02 16.36 16.5 12.62 11.6 8.552E-07
  60  75   7.5 135.04  9.82 16.4  6.13 10.5 4.428E-02 13.92 17.0 10.29 11.8 1.735E-06
  60  70   7.5 139.44  9.96 17.3  6.20 10.8 9.088E-02 11.85 17.4  8.24   .1 3.452E-06
  60  65   7.5 140.14  9.91 16.2  5.69 11.4 1.841E-01  9.46 17.6  6.40   .5 6.960E-06
  60  60   7.5 141.32  9.31 10.9  5.44   .1 3.712E-01  7.32 18.2  4.73   .9 1.393E-05
  60  55   7.5 141.61  6.54  8.8  3.94   .9 7.456E-01  6.09 18.8  3.38  1.3 2.789E-05
  60  50   7.5 139.95  4.70 12.9  3.11   .8 1.502E+00  5.45 19.6  2.22  1.7 5.683E-05
  60  45   7.5 136.98  3.61 17.1  2.12  2.1 3.060E+00  4.34 20.9  1.81  2.0 1.183E-04
  60  40   7.5 138.99  2.50 19.4  1.31  4.0 6.265E+00  3.63 22.5  1.69 11.2 2.385E-04
  60  35   7.5 146.08  2.87 22.5   .99 10.4 1.250E+01  3.34   .8  1.53 11.0 4.529E-04
  60  30   7.5 154.49  2.75  2.7   .70   .9 2.407E+01  2.87 12.4  1.35 10.6 8.246E-04
  60  25   7.5 163.60  1.94  4.1   .61  2.5 4.467E+01  2.53 14.4  1.20  9.2 1.445E-03
  60  20   7.5 174.37  1.87  8.1   .55  3.6 7.996E+01  2.30 15.3  1.06  9.2 2.426E-03
  60  15   7.5 185.21  2.10 11.7   .47  5.2 1.382E+02  2.03 16.6   .95  9.4 3.948E-03
  60  10   7.5 195.54  2.18 14.8   .44  6.5 2.319E+02  1.72 18.3   .86  9.5 6.274E-03
  60   5   7.5 206.66  3.20 17.5   .62  3.2 3.787E+02  1.37 20.4   .77  9.5 9.697E-03
  60   0   7.5 217.08  4.63 18.4  1.01  3.7 6.033E+02  1.29  4.1   .73  9.6 1.471E-02
  60  80  15.0 131.12  8.42 16.1  5.00 10.3 2.142E-02 17.63 16.5 11.30 11.5 8.621E-07
  60  75  15.0 135.44  9.25 16.5  4.87 10.6 4.479E-02 15.00 16.7  9.54 11.7 1.749E-06
  60  70  15.0 139.06 11.13 15.3  6.68 10.8 9.186E-02 12.26 17.0  7.84   .0 3.500E-06
  60  65  15.0 140.06 11.57 13.9  6.62 11.2 1.864E-01  9.17 18.2  5.79   .5 7.060E-06
  60  60  15.0 140.98  9.68 16.0  5.63   .3 3.765E-01  6.97 19.9  3.81  1.2 1.417E-05
  60  55  15.0 140.33  7.14 19.9  3.64  1.4 7.592E-01  5.94 20.8  2.62  1.6 2.867E-05
  60  50  15.0 137.64  4.77  1.6  1.80  4.9 1.544E+00  5.14 19.8  2.11  1.5 5.941E-05
  60  45  15.0 136.28  2.76 13.2  1.53   .4 3.172E+00  4.60 19.5  1.68  1.6 1.232E-04
  60  40  15.0 140.46  2.48 18.9  1.28  2.3 6.464E+00  3.99 20.5  1.36  2.2 2.435E-04
  60  35  15.0 146.94  2.16   .2   .94  4.7 1.283E+01  3.33 20.0  1.32  9.4 4.620E-04
  60  30  15.0 156.21  1.99   .6   .76  7.8 2.457E+01  2.84 18.2  1.27 10.3 8.322E-04
  60  25  15.0 165.32  1.83  4.4   .66 11.5 4.528E+01  2.49 16.8  1.17 10.7 1.449E-03
  60  20  15.0 175.37  1.47 13.0   .61  1.8 8.067E+01  2.22 17.2  1.05  9.9 2.433E-03
  60  15  15.0 186.07  1.42 16.7   .56  2.5 1.390E+02  1.94 17.7   .91  9.4 3.953E-03
  60  10  15.0 196.39  1.45 17.0   .47  3.5 2.328E+02  1.66 17.9   .79  9.3 6.270E-03
  60   5  15.0 207.77  2.23 17.0   .50  4.4 3.793E+02  1.35 18.4   .70  9.5 9.660E-03
  60   0  15.0 218.38  5.68 17.6  1.12  3.0 6.031E+02  1.12  3.5   .68  9.9 1.462E-02
  60  80  22.5 131.73  9.00 16.3  5.78 10.3 2.214E-02 18.18 16.6 11.24 11.5 8.868E-07
  60  75  22.5 135.92  9.80 16.1  6.68 10.5 4.619E-02 14.70 16.7  8.89 11.8 1.797E-06
  60  70  22.5 139.27 11.38 14.0  7.46 11.3 9.459E-02 11.39 17.2  6.45   .2 3.601E-06
  60  65  22.5 140.27 11.53 14.3  5.48   .1 1.919E-01  8.50 18.4  4.29   .4 7.258E-06
  60  60  22.5 139.78  8.84 17.0  4.03   .1 3.884E-01  6.64 19.9  3.14   .8 1.473E-05
  60  55  22.5 137.21  5.55 21.9  3.14 11.9 7.922E-01  5.24 20.5  2.40  1.4 3.058E-05
  60  50  22.5 136.31  3.09  3.8  1.85  1.2 1.629E+00  5.08 19.1  1.96  2.2 6.326E-05
  60  45  22.5 137.10  2.26   .5  1.59  3.0 3.350E+00  4.72 18.2  1.67  2.7 1.293E-04
  60  40  22.5 141.74  2.35  9.4  1.02  5.3 6.785E+00  4.22 18.3  1.51 11.5 2.533E-04
  60  35  22.5 149.72  2.32 20.4   .98  1.5 1.335E+01  3.54 18.8  1.33 11.3 4.715E-04
  60  30  22.5 158.54  2.00  4.0   .85  3.2 2.527E+01  2.91 18.3  1.12 10.4 8.433E-04
  60  25  22.5 167.24  1.54 16.2   .61 10.7 4.621E+01  2.51 18.4   .96 10.1 1.462E-03
  60  20  22.5 177.50  1.36 19.4   .47   .8 8.176E+01  2.16 18.4   .86 10.0 2.437E-03
  60  15  22.5 187.78  1.37 18.4   .38   .5 1.401E+02  1.81 18.3   .80 10.0 3.947E-03
  60  10  22.5 197.89  1.56 19.0   .43  1.6 2.336E+02  1.51 18.2   .72  9.8 6.244E-03
  60   5  22.5 209.00  2.04 20.4   .59  3.7 3.793E+02  1.27 17.3   .64  9.7 9.605E-03
  60   0  22.5 221.21  4.51 17.0  1.06  3.4 6.010E+02   .95 11.9   .59 10.1 1.438E-02
  60  80  30.0 132.71  9.19 15.7  6.26 10.4 2.329E-02 17.43 16.8  9.32 11.9 9.257E-07
  60  75  30.0 135.85 10.35 16.8  6.37 11.7 4.842E-02 13.95 17.0  6.71   .3 1.885E-06
  60  70  30.0 138.56 12.37 14.9  5.43   .3 9.934E-02 10.50 17.4  4.45   .3 3.802E-06
  60  65  30.0 139.40 10.72 15.0  4.09 11.8 2.020E-01  7.72 18.5  3.16   .4 7.685E-06
  60  60  30.0 137.27  7.14 18.3  3.59 11.8 4.121E-01  5.72 19.6  2.63  1.0 1.590E-05
  60  55  30.0 135.91  3.58 21.5  2.57   .9 8.482E-01  4.83 19.8  2.33  2.0 3.304E-05
  60  50  30.0 136.02  2.21  1.7  1.63  1.5 1.751E+00  4.77 18.0  1.97  2.5 6.813E-05
  60  45  30.0 138.53  2.36  5.8  1.58  2.0 3.589E+00  4.65 17.3  1.66  3.2 1.371E-04
  60  40  30.0 144.77  2.33  8.6  1.12  3.6 7.191E+00  4.19 17.7  1.31  6.6 2.628E-04
  60  35  30.0 152.17  2.10  9.7   .97  6.2 1.396E+01  3.63 18.1  1.11 10.1 4.853E-04
  60  30  30.0 160.90  1.56 15.1   .73 10.6 2.618E+01  3.18 18.4   .97 11.7 8.607E-04
  60  25  30.0 170.57  1.62 17.3   .53  1.1 4.738E+01  2.69 18.7   .85 11.6 1.469E-03
  60  20  30.0 180.47  1.91 18.7   .52  2.7 8.297E+01  2.18 18.9   .73  9.7 2.432E-03
  60  15  30.0 190.48  1.72 19.9   .40  3.8 1.410E+02  1.72 18.8   .64  9.5 3.917E-03
  60  10  30.0 199.87  1.39 20.5   .30  5.4 2.336E+02  1.40 18.2   .57  9.7 6.182E-03
  60   5  30.0 209.61  2.05 19.5   .36  5.1 3.780E+02  1.14 17.4   .52 10.0 9.542E-03
  60   0  30.0 219.45  4.23 18.5   .92  3.4 5.994E+02   .85 13.5   .47 10.4 1.446E-02
  60  80  37.5 133.90  9.47 15.4  5.48 10.5 2.508E-02 16.14 17.0  7.85   .4 9.883E-07
  60  75  37.5 136.30 10.88 16.8  6.25   .7 5.193E-02 12.26 17.4  5.57   .7 2.016E-06
  60  70  37.5 138.56 10.93 15.9  6.06   .7 1.065E-01  8.70 17.8  3.52   .6 4.076E-06
  60  65  37.5 137.50  7.60 16.6  3.60  1.0 2.176E-01  6.48 18.4  2.87   .4 8.383E-06
  60  60  37.5 136.19  4.61 17.3  2.67 10.0 4.471E-01  5.49 19.2  2.39  1.3 1.738E-05
  60  55  37.5 135.90  3.15 21.3  1.87   .8 9.227E-01  4.95 19.1  1.92  2.4 3.593E-05
  60  50  37.5 136.86  2.43  3.6  1.29  1.7 1.900E+00  4.70 17.1  1.54  3.3 7.347E-05
  60  45  37.5 141.03  2.38  6.7   .95  4.1 3.860E+00  4.34 17.2  1.26  4.5 1.448E-04
  60  40  37.5 147.52  2.03  7.6   .75  5.0 7.634E+00  3.93 17.5  1.10 10.0 2.738E-04
  60  35  37.5 155.63  1.80 10.3   .72  9.1 1.462E+01  3.65 17.9   .92 10.9 4.972E-04
  60  30  37.5 164.37  1.74 15.0   .61 10.8 2.705E+01  3.34 18.4   .78   .4 8.706E-04
  60  25  37.5 173.44  1.98 17.7   .47  2.1 4.841E+01  2.78 18.7   .66   .6 1.476E-03
  60  20  37.5 182.90  1.96 18.8   .39  3.4 8.406E+01  2.21 18.9   .58 10.5 2.431E-03
  60  15  37.5 192.44  1.82 19.7   .31  3.6 1.420E+02  1.70 18.7   .52 10.3 3.903E-03
  60  10  37.5 201.38  1.62 20.0   .30  2.2 2.341E+02  1.33 18.3   .46 10.0 6.150E-03
  60   5  37.5 209.84  1.96 19.4   .38  3.6 3.781E+02  1.03 17.5   .40  9.8 9.533E-03
  60   0  37.5 218.23  3.51 18.3   .58  4.0 6.003E+02   .74 14.6   .35 10.2 1.456E-02
  60  80  45.0 134.92  9.72 14.9  5.40  9.8 2.740E-02 14.23 16.8  6.03   .2 1.073E-06
  60  75  45.0 136.97  9.66 15.9  5.15   .0 5.652E-02 10.26 17.5  4.75   .3 2.184E-06
  60  70  45.0 137.90  7.78 16.1  4.51  1.1 1.158E-01  7.10 18.2  3.57   .1 4.450E-06
  60  65  45.0 136.97  5.51 17.5  2.92  5.5 2.374E-01  6.00 18.7  2.63 11.4 9.180E-06
  60  60  45.0 136.01  4.09 18.2  2.35  9.8 4.886E-01  5.84 19.3  2.02   .7 1.902E-05
  60  55  45.0 136.72  3.57 22.7  1.87   .1 1.007E+00  5.15 18.8  1.49  2.9 3.897E-05
  60  50  45.0 138.94  3.26  4.3  1.53  3.6 2.057E+00  4.46 17.2  1.22  4.7 7.836E-05
  60  45  45.0 143.48  2.49  6.3   .93  5.8 4.130E+00  3.98 17.2  1.03  8.8 1.523E-04
  60  40  45.0 150.31  1.98  8.0   .72  8.6 8.072E+00  3.87 17.5   .83 11.8 2.841E-04
  60  35  45.0 158.30  1.61 12.6   .53   .6 1.529E+01  3.76 17.9   .68 11.9 5.109E-04
  60  30  45.0 167.15  1.82 16.1   .40  1.7 2.799E+01  3.33 18.3   .58 11.0 8.857E-04
  60  25  45.0 176.20  1.99 17.8   .37  8.9 4.961E+01  2.73 18.6   .51 11.7 1.489E-03
  60  20  45.0 185.45  1.93 18.7   .30 10.4 8.545E+01  2.16 18.7   .44  1.4 2.438E-03
  60  15  45.0 194.65  1.80 19.3   .31  1.6 1.434E+02  1.66 18.6   .39  2.1 3.897E-03
  60  10  45.0 203.07  1.69 19.4   .27  2.8 2.352E+02  1.26 18.3   .34 10.0 6.127E-03
  60   5  45.0 210.74  1.85 19.1   .27  4.1 3.787E+02   .92 17.8   .30  9.5 9.507E-03
  60   0  45.0 217.85  3.03 18.2   .44  3.3 6.001E+02   .63 15.9   .27 10.3 1.458E-02
  60  80  52.5 136.05  8.66 15.1  5.48  4.2 3.032E-02 11.40 16.8  5.72  1.5 1.178E-06
  60  75  52.5 137.15  7.39 15.5  4.71  1.4 6.231E-02  8.18 17.7  4.33   .7 2.404E-06
  60  70  52.5 137.91  6.11 17.4  3.70  3.8 1.276E-01  6.38 18.5  3.24 10.2 4.902E-06
  60  65  52.5 137.52  4.99 17.5  2.81  8.4 2.611E-01  6.19 18.9  2.40 11.4 1.006E-05
  60  60  52.5 137.55  4.14 19.8  2.19 11.4 5.348E-01  5.71 19.1  1.70  1.3 2.058E-05
  60  55  52.5 139.41  3.96   .8  1.59  2.0 1.089E+00  4.85 18.3  1.24  3.7 4.135E-05
  60  50  52.5 141.89  3.19  4.3  1.21  5.2 2.194E+00  3.98 17.4   .96  4.6 8.181E-05
  60  45  52.5 146.78  2.42  6.3   .76  4.5 4.337E+00  3.68 17.4   .78  3.3 1.563E-04
  60  40  52.5 152.96  1.57  9.0   .58  3.8 8.366E+00  3.75 17.6   .63  9.6 2.894E-04
  60  35  52.5 160.40  1.31 14.0   .48  7.2 1.569E+01  3.63 18.0   .51 10.5 5.175E-04
  60  30  52.5 168.82  1.73 16.6   .39  9.6 2.852E+01  3.16 18.3   .43   .2 8.938E-04
  60  25  52.5 177.67  1.89 17.9   .31 11.4 5.030E+01  2.59 18.5   .36  1.8 1.497E-03
  60  20  52.5 186.75  1.86 18.6   .27  1.0 8.627E+01  2.05 18.5   .31  2.7 2.444E-03
  60  15  52.5 195.84  1.75 19.0   .25  2.5 1.443E+02  1.58 18.5   .26  3.0 3.897E-03
  60  10  52.5 204.12  1.66 19.0   .19  3.1 2.360E+02  1.17 18.3   .23  2.9 6.118E-03
  60   5  52.5 211.25  1.69 18.8   .21  3.3 3.792E+02   .83 17.9   .21 10.3 9.498E-03
  60   0  52.5 218.19  2.30 18.6   .38  3.8 6.003E+02   .55 17.0   .19  9.8 1.456E-02
  60  80  60.0 137.05  7.83 14.9  5.62  1.9 3.361E-02  8.40 16.7  6.68  3.8 1.297E-06
  60  75  60.0 137.54  5.86 15.6  4.64  3.4 6.886E-02  6.31 17.9  4.44  7.7 2.651E-06
  60  70  60.0 138.65  5.07 16.6  3.40  7.1 1.406E-01  5.88 18.7  3.10 10.3 5.371E-06
  60  65  60.0 139.06  4.45 19.0  2.50 10.9 2.858E-01  5.72 19.0  2.17 12.0 1.088E-05
  60  60  60.0 139.92  4.13 22.7  1.90   .4 5.795E-01  5.09 18.7  1.45  1.5 2.192E-05
  60  55  60.0 141.95  3.61  2.9  1.47  7.8 1.165E+00  4.22 18.0   .97  2.3 4.345E-05
  60  50  60.0 145.17  2.75  4.5  1.02   .8 2.313E+00  3.48 17.5   .70  3.3 8.429E-05
  60  45  60.0 149.56  1.87  6.6   .66  3.8 4.508E+00  3.30 17.5   .53  4.8 1.595E-04
  60  40  60.0 155.09  1.14 10.7   .53  5.5 8.606E+00  3.33 17.8   .44  8.5 2.936E-04
  60  35  60.0 162.05  1.02 15.3   .47  8.3 1.602E+01  3.16 18.0   .38 11.7 5.231E-04
  60  30  60.0 170.35  1.33 17.1   .46  9.9 2.896E+01  2.76 18.3   .29  1.1 8.994E-04
  60  25  60.0 179.11  1.52 18.0   .32 11.4 5.082E+01  2.32 18.4   .23  2.1 1.501E-03
  60  20  60.0 188.04  1.62 18.5   .26   .7 8.682E+01  1.87 18.4   .19  3.0 2.443E-03
  60  15  60.0 196.94  1.61 18.7   .19  3.2 1.447E+02  1.45 18.4   .16  3.3 3.887E-03
  60  10  60.0 204.92  1.57 18.7   .15  4.1 2.362E+02  1.08 18.2   .15  3.0 6.098E-03
  60   5  60.0 211.55  1.57 18.6   .14  3.2 3.790E+02   .74 18.0   .14  2.1 9.480E-03
  60   0  60.0 217.16  1.67 18.6   .21  3.4 6.002E+02   .46 17.4   .13  9.8 1.462E-02
  60  80  67.5 138.05  6.22 14.4  4.72  3.4 3.709E-02  6.38 16.4  7.31  6.1 1.422E-06
  60  75  67.5 138.89  6.03 14.9  4.64  5.4 7.554E-02  5.39 17.9  5.45  7.6 2.880E-06
  60  70  67.5 140.41  4.60 16.5  4.16  7.5 1.529E-01  5.07 18.8  3.67 11.1 5.766E-06
  60  65  67.5 141.21  4.06 20.9  2.98   .5 3.078E-01  4.79 18.9  2.29   .0 1.154E-05
  60  60  67.5 143.11  3.78  1.6  2.14  7.1 6.157E-01  4.22 18.5  1.32 10.9 2.277E-05
  60  55  67.5 145.59  3.22  3.5  1.47  8.8 1.218E+00  3.47 18.0   .83  1.4 4.427E-05
  60  50  67.5 148.22  2.27  4.9   .89   .9 2.379E+00  2.91 17.7   .61  2.8 8.493E-05
  60  45  67.5 151.52  1.43  6.7   .68  3.1 4.587E+00  2.81 17.7   .44  4.3 1.602E-04
  60  40  67.5 156.70   .81 10.2   .51  6.2 8.692E+00  2.87 17.9   .34  8.5 2.935E-04
  60  35  67.5 163.81   .74 15.4   .37  9.1 1.608E+01  2.80 18.1   .28   .7 5.194E-04
  60  30  67.5 171.87  1.05 17.3   .39 11.9 2.890E+01  2.49 18.2   .21  1.7 8.897E-04
  60  25  67.5 180.34  1.29 18.0   .31   .5 5.050E+01  2.13 18.3   .14  2.8 1.481E-03
  60  20  67.5 188.77  1.44 18.4   .21  1.5 8.603E+01  1.74 18.3   .10  3.0 2.411E-03
  60  15  67.5 197.05  1.47 18.5   .16  2.2 1.432E+02  1.36 18.3   .09  3.2 3.846E-03
  60  10  67.5 204.25  1.46 18.5   .12  2.9 2.339E+02  1.01 18.2   .09  3.4 6.060E-03
  60   5  67.5 209.95  1.46 18.4   .14  4.6 3.763E+02   .69 18.0   .10  2.2 9.483E-03
  60   0  67.5 214.72  1.51 18.3   .17  2.6 5.985E+02   .39 17.7   .09 11.6 1.475E-02
  60  80  75.0 138.82  5.24 14.4  5.50  9.1 4.004E-02  4.68 16.3  7.88  6.3 1.526E-06
  60  75  75.0 139.99  4.71 15.1  5.48  6.2 8.116E-02  4.14 18.3  5.73  5.0 3.069E-06
  60  70  75.0 142.19  4.13 17.8  4.37  4.4 1.631E-01  3.99 19.2  3.70   .6 6.070E-06
  60  65  75.0 143.67  3.61  5.1  3.05   .3 3.247E-01  3.77 19.0  2.19 10.9 1.196E-05
  60  60  75.0 146.09  3.32  4.3  2.05  6.4 6.411E-01  3.25 18.5  1.18 10.8 2.322E-05
  60  55  75.0 148.31  2.52  3.4  1.36 10.3 1.252E+00  2.64 18.1   .72  1.3 4.465E-05
  60  50  75.0 150.70  1.62  5.3   .80  2.5 2.416E+00  2.24 17.8   .55  2.3 8.483E-05
  60  45  75.0 154.08   .99  6.7   .61  3.7 4.608E+00  2.16 17.8   .40  1.8 1.583E-04
  60  40  75.0 159.60   .69  9.8   .43  8.5 8.634E+00  2.22 18.0   .28  1.4 2.862E-04
  60  35  75.0 166.17   .66 16.5   .34 11.1 1.581E+01  2.15 18.1   .21  2.4 5.034E-04
  60  30  75.0 173.35   .90 17.7   .34  1.4 2.825E+01  1.91 18.2   .15  3.3 8.621E-04
  60  25  75.0 181.25  1.06 18.1   .28  3.2 4.919E+01  1.58 18.2   .08  4.9 1.436E-03
  60  20  75.0 189.16  1.10 18.4   .19  8.3 8.365E+01  1.28 18.2   .05  4.3 2.339E-03
  60  15  75.0 196.96  1.07 18.5   .14 11.3 1.392E+02   .99 18.2   .05  3.9 3.740E-03
  60  10  75.0 203.22  1.02 18.4   .12  3.5 2.277E+02   .74 18.1   .06  4.1 5.927E-03
  60   5  75.0 207.15  1.01 18.3   .11  4.1 3.677E+02   .51 18.0   .06  4.3 9.392E-03
  60   0  75.0 207.95  1.08 18.1   .22  2.5 5.905E+02   .29 17.8   .08 10.5 1.502E-02
  60  80  82.5 138.74  3.91 13.7  6.75   .7 4.192E-02  3.30 15.0  7.88  9.7 1.599E-06
  60  75  82.5 139.88  3.80 13.6  5.80 10.6 8.503E-02  3.20 18.1  5.04  9.6 3.218E-06
  60  70  82.5 143.77  2.73 19.9  3.50  8.3 1.701E-01  3.43 21.4  3.11 11.8 6.261E-06
  60  65  82.5 146.57  2.97  5.7  2.56   .7 3.352E-01  3.20 19.3  1.93  2.5 1.210E-05
  60  60  82.5 148.89  2.95  2.9  2.13  4.3 6.530E-01  2.56 18.4  1.16  8.4 2.321E-05
  60  55  82.5 150.97  2.24  4.3  1.52  8.6 1.259E+00  1.87 17.9   .76 11.6 4.412E-05
  60  50  82.5 153.23  1.42  6.6   .78  1.1 2.403E+00  1.43 17.8   .60  1.4 8.298E-05
  60  45  82.5 156.47   .78  7.2   .71  4.7 4.537E+00  1.18 18.0   .43 10.9 1.534E-04
  60  40  82.5 161.05   .70 17.5   .62  9.0 8.436E+00  1.01 18.0   .29 11.6 2.771E-04
  60  35  82.5 166.57   .70 17.8   .48 11.8 1.539E+01   .87 18.1   .23   .6 4.889E-04
  60  30  82.5 173.23   .56 17.6   .38  2.9 2.749E+01   .71 18.1   .19   .3 8.395E-04
  60  25  82.5 180.61   .48 18.0   .39 11.6 4.790E+01   .57 18.2   .12   .1 1.403E-03
  60  20  82.5 188.27   .42 18.4   .31 11.7 8.162E+01   .45 18.2   .08   .4 2.293E-03
  60  15  82.5 195.79   .37 18.4   .22 10.4 1.362E+02   .36 18.2   .06   .9 3.681E-03
  60  10  82.5 201.75   .33 18.3   .17 11.6 2.235E+02   .28 18.1   .06  1.2 5.860E-03
  60   5  82.5 205.12   .33 18.3   .18  1.7 3.624E+02   .20 18.0   .06  1.4 9.348E-03
  60   0  82.5 203.51   .45 18.3   .28  4.3 5.859E+02   .14 17.8   .07  9.7 1.523E-02
  60  80  90.0 142.13  2.89  2.1  7.12  2.6 4.401E-02  1.70  1.8  7.24  1.0 1.638E-06
  60  75  90.0 142.12  3.16 22.1  3.92  3.3 8.804E-02  2.29 19.3  4.98  1.5 3.278E-06
  60  70  90.0 145.02  3.12 22.2  4.37 11.2 1.749E-01  3.40 23.2  3.00  9.5 6.381E-06
  60  65  90.0 148.07  3.37  9.0  2.68   .7 3.424E-01  3.33  1.5  1.34 10.4 1.224E-05
  60  60  90.0 149.41  3.13  1.0  1.48  6.6 6.636E-01  2.44  5.6   .88  1.3 2.350E-05
  60  55  90.0 151.91  1.98  9.7  1.09  2.0 1.275E+00  1.62  2.1   .97 11.8 4.440E-05
  60  50  90.0 154.38  1.16  5.1  1.38  9.0 2.424E+00  1.07 22.9   .74   .8 8.306E-05
  60  45  90.0 157.17   .59 17.8  1.00   .2 4.560E+00   .76 21.0   .40  1.2 1.535E-04
  60  40  90.0 161.72   .52 20.4   .57 11.9 8.461E+00   .55 23.4   .10   .7 2.768E-04
  60  35  90.0 167.36   .52  5.0   .06 10.3 1.537E+01   .36 21.9   .03 11.8 4.859E-04
  60  30  90.0 174.29   .43  6.4   .16  1.0 2.732E+01   .21  2.1   .03  6.6 8.294E-04
  60  25  90.0 181.88   .30 22.9   .18 11.0 4.747E+01   .10 18.6   .03  4.7 1.381E-03
  60  20  90.0 189.78   .17 22.0   .11  9.7 8.059E+01   .03 21.8   .04  1.5 2.247E-03
  60  15  90.0 197.02   .05  3.4   .06 12.0 1.340E+02   .02 17.4   .04 11.3 3.599E-03
  60  10  90.0 202.45   .03 18.5   .04  2.7 2.194E+02   .03   .2   .04   .9 5.733E-03
  60   5  90.0 204.79   .03  7.6   .20  6.2 3.557E+02   .04  1.0   .05  1.7 9.189E-03
  60   0  90.0 199.22   .07   .5   .09   .1 5.776E+02   .03 18.8   .07  1.5 1.534E-02
  90  80 -90.0 102.66   .34  1.8  2.01 11.8 4.843E-03  6.27  5.2  2.46   .6 2.493E-07
  90  75 -90.0 113.07   .34  1.8  2.01 11.8 1.203E-02  6.27  5.2  2.46   .6 5.622E-07
  90  70 -90.0 123.49   .93 21.8  2.62   .0 2.758E-02  6.13 20.3  1.47   .8 1.181E-06
  90  65 -90.0 133.63  2.76  2.2  1.63  6.6 5.942E-02  5.79  4.7   .35 10.2 2.354E-06
  90  60 -90.0 142.92  2.81  2.5  1.00 11.1 1.208E-01  5.37  7.2   .48   .8 4.471E-06
  90  55 -90.0 147.56  3.88 23.3  1.51  1.8 2.379E-01  3.94  5.2   .38 11.0 8.529E-06
  90  50 -90.0 152.28  1.05 23.8   .99 11.4 4.593E-01  2.88 23.9   .43 10.8 1.596E-05
  90  45 -90.0 152.34  1.27  2.4   .83   .5 8.764E-01  2.59 18.8   .73  8.6 3.044E-05
  90  40 -90.0 148.18  2.33  6.5   .67  4.1 1.686E+00  1.91 22.1   .70 10.5 6.021E-05
  90  35 -90.0 136.65  1.63  1.9  1.00  4.3 3.370E+00  1.02  3.1   .28  3.2 1.305E-04
  90  30 -90.0 127.06   .65 21.8   .80  7.3 7.106E+00   .46 16.0   .08   .7 2.959E-04
  90  25 -90.0 127.25   .19 20.0   .33 11.0 1.544E+01   .19 22.9   .11   .6 6.419E-04
  90  20 -90.0 130.59   .10  1.9   .16  7.6 3.314E+01   .14  1.5   .04 10.9 1.343E-03
